instanceID,experimentID,instanceType,memoryInfo,processorInfo,sysTopology,osVersion,testStartTime,availableMemory,isMultiThread,cpuUtilization,multiCoreEfficiency,computationTime,benchmarkTime,wallTime
i-0ac4bf647ab2911ec,1526951241,c4.xlarge,7.30 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,4 threads / 2 cores / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May 22 01:16:04 2018,6.99 GiB,Push,357.47 %,89.37 %,4.012,4.278,4.735946416854858
i-0ac4bf647ab2911ec,1526951241,c4.xlarge,7.30 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,4 threads / 2 cores / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May 22 01:16:09 2018,6.99 GiB,Push,363.14 %,90.78 %,3.963,4.193,4.65384578704834
i-0ac4bf647ab2911ec,1526951241,c4.xlarge,7.30 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,4 threads / 2 cores / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May 22 01:16:14 2018,6.99 GiB,Push,360.01 %,90.00 %,3.986,4.219,4.676553249359131
i-0ac4bf647ab2911ec,1526951241,c4.xlarge,7.30 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,4 threads / 2 cores / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May 22 01:16:19 2018,6.99 GiB,Push,356.29 %,89.07 %,4.044,4.554,5.010406494140625
i-0ac4bf647ab2911ec,1526951241,c4.xlarge,7.30 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,4 threads / 2 cores / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May 22 01:16:24 2018,6.99 GiB,Push,358.72 %,89.68 %,4.039,4.269,4.7305381298065186
i-0ac4bf647ab2911ec,1526951241,c4.xlarge,7.30 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,4 threads / 2 cores / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May 22 01:16:29 2018,6.99 GiB,Push,359.66 %,89.91 %,4.034,4.498,4.9564080238342285
i-0ac4bf647ab2911ec,1526951241,c4.xlarge,7.30 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,4 threads / 2 cores / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May 22 01:16:35 2018,6.99 GiB,Push,360.89 %,90.22 %,3.993,4.226,4.684860944747925
i-0ac4bf647ab2911ec,1526951241,c4.xlarge,7.30 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,4 threads / 2 cores / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May 22 01:16:40 2018,6.99 GiB,Push,358.20 %,89.55 %,4.045,4.280,4.736396789550781
i-0ac4bf647ab2911ec,1526951241,c4.xlarge,7.30 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,4 threads / 2 cores / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May 22 01:16:45 2018,6.99 GiB,Push,360.28 %,90.07 %,4.039,4.529,4.987043380737305
i-0ac4bf647ab2911ec,1526951241,c4.xlarge,7.30 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,4 threads / 2 cores / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May 22 01:16:50 2018,6.99 GiB,Push,357.90 %,89.47 %,4.054,4.287,4.742677688598633
