instanceID,experimentID,instanceType,processorInfo,sysTopology,osVersion,testStartTime,cpuUtilization,multiCoreEfficiency,computationTime,wallTime
i-0ab67b925caeed3bc,1525751074,c4.large,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 03:51:03 2018,196.95%,98.48%,7.245,7.576
i-0ab67b925caeed3bc,1525751074,c4.large,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 03:51:11 2018,196.92%,98.46%,7.262,7.861
i-0ab67b925caeed3bc,1525751074,c4.large,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 03:51:19 2018,196.40%,98.20%,7.266,7.911
i-0ab67b925caeed3bc,1525751074,c4.large,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 03:51:28 2018,194.93%,97.46%,7.321,7.888
i-0ab67b925caeed3bc,1525751074,c4.large,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 03:51:36 2018,197.24%,98.62%,7.291,7.986
i-0ab67b925caeed3bc,1525751074,c4.large,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 03:51:44 2018,196.65%,98.33%,7.287,7.736
i-0ab67b925caeed3bc,1525751074,c4.large,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 03:51:53 2018,195.98%,97.99%,7.282,7.955
i-0ab67b925caeed3bc,1525751074,c4.large,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 03:52:01 2018,197.16%,98.58%,7.284,8.109
i-0ab67b925caeed3bc,1525751074,c4.large,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 03:52:10 2018,197.08%,98.54%,7.271,7.727
i-0ab67b925caeed3bc,1525751074,c4.large,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 03:52:18 2018,196.57%,98.29%,7.254,8.06
i-0ab67b925caeed3bc,1525751074,c4.large,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 03:52:26 2018,197.10%,98.55%,7.245,7.975
i-0ab67b925caeed3bc,1525751074,c4.large,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 03:52:35 2018,196.01%,98.00%,7.265,7.903
i-0ab67b925caeed3bc,1525751074,c4.large,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 03:52:43 2018,196.53%,98.27%,7.235,7.603
i-0ab67b925caeed3bc,1525751074,c4.large,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 03:52:51 2018,196.43%,98.21%,7.27,7.809
i-0ab67b925caeed3bc,1525751074,c4.large,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 03:52:59 2018,194.80%,97.40%,7.32,8.046
i-0ab67b925caeed3bc,1525751074,c4.large,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 03:53:08 2018,196.88%,98.44%,7.258,7.969
i-0ab67b925caeed3bc,1525751074,c4.large,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 03:53:16 2018,195.78%,97.89%,7.309,7.865
i-0ab67b925caeed3bc,1525751074,c4.large,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 03:53:25 2018,196.60%,98.30%,7.253,7.792
i-0ab67b925caeed3bc,1525751074,c4.large,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 03:53:33 2018,196.46%,98.23%,7.248,7.868
i-0ab67b925caeed3bc,1525751074,c4.large,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 03:53:41 2018,196.45%,98.22%,7.244,7.851
i-0ab67b925caeed3bc,1525751074,c4.large,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 03:53:49 2018,197.21%,98.60%,7.271,7.639
i-0ab67b925caeed3bc,1525751074,c4.large,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 03:53:58 2018,197.23%,98.61%,7.24,8.018
i-0ab67b925caeed3bc,1525751074,c4.large,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 03:54:06 2018,196.75%,98.37%,7.273,7.926
i-0ab67b925caeed3bc,1525751074,c4.large,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 03:54:14 2018,197.22%,98.61%,7.241,7.926
i-0ab67b925caeed3bc,1525751074,c4.large,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 03:54:23 2018,196.50%,98.25%,7.242,7.59
i-0ab67b925caeed3bc,1525751074,c4.large,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 03:54:31 2018,196.52%,98.26%,7.246,7.82
i-0ab67b925caeed3bc,1525751074,c4.large,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 03:54:39 2018,196.79%,98.39%,7.267,7.703
i-0ab67b925caeed3bc,1525751074,c4.large,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 03:54:47 2018,196.05%,98.03%,7.268,7.981
i-0ab67b925caeed3bc,1525751074,c4.large,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 03:54:56 2018,197.02%,98.51%,7.253,7.492
i-0ab67b925caeed3bc,1525751074,c4.large,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 03:55:04 2018,197.25%,98.62%,7.26,7.686
i-0ab67b925caeed3bc,1525751074,c4.large,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 03:55:12 2018,196.52%,98.26%,7.256,7.835
i-0ab67b925caeed3bc,1525751074,c4.large,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 03:55:20 2018,196.71%,98.35%,7.265,7.86
i-0ab67b925caeed3bc,1525751074,c4.large,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 03:55:28 2018,196.65%,98.32%,7.252,7.489
i-0ab67b925caeed3bc,1525751074,c4.large,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 03:55:36 2018,196.70%,98.35%,7.255,7.875
i-0ab67b925caeed3bc,1525751074,c4.large,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 03:55:45 2018,195.51%,97.76%,7.314,7.811
i-0ab67b925caeed3bc,1525751074,c4.large,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 03:55:53 2018,197.11%,98.55%,7.24,7.986
i-0ab67b925caeed3bc,1525751074,c4.large,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 03:56:01 2018,197.32%,98.66%,7.257,7.499
i-0ab67b925caeed3bc,1525751074,c4.large,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 03:56:09 2018,196.54%,98.27%,7.255,7.494
i-0ab67b925caeed3bc,1525751074,c4.large,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 03:56:17 2018,196.46%,98.23%,7.248,7.924
i-0ab67b925caeed3bc,1525751074,c4.large,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 03:56:26 2018,195.83%,97.91%,7.267,7.994
i-0ab67b925caeed3bc,1525751074,c4.large,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 03:56:34 2018,197.32%,98.66%,7.257,7.95
i-0ab67b925caeed3bc,1525751074,c4.large,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 03:56:42 2018,196.34%,98.17%,7.248,8.056
i-0ab67b925caeed3bc,1525751074,c4.large,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 03:56:51 2018,194.86%,97.43%,7.338,8.036
i-0ab67b925caeed3bc,1525751074,c4.large,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 03:56:59 2018,196.28%,98.14%,7.285,7.775
i-0ab67b925caeed3bc,1525751074,c4.large,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 03:57:08 2018,196.55%,98.27%,7.26,7.499
i-0ab67b925caeed3bc,1525751074,c4.large,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 03:57:16 2018,197.15%,98.57%,7.254,7.671
i-0ab67b925caeed3bc,1525751074,c4.large,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 03:57:24 2018,196.62%,98.31%,7.263,7.786
i-0ab67b925caeed3bc,1525751074,c4.large,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 03:57:32 2018,196.39%,98.19%,7.256,7.795
i-0ab67b925caeed3bc,1525751074,c4.large,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 03:57:40 2018,196.50%,98.25%,7.287,7.863
i-0ab67b925caeed3bc,1525751074,c4.large,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 03:57:48 2018,196.25%,98.12%,7.266,7.731
i-0ab67b925caeed3bc,1525751074,c4.large,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 03:57:57 2018,196.23%,98.11%,7.257,7.8
i-0ab67b925caeed3bc,1525751074,c4.large,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 03:58:05 2018,196.78%,98.39%,7.267,7.847
i-0ab67b925caeed3bc,1525751074,c4.large,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 03:58:13 2018,196.30%,98.15%,7.254,7.802
i-0ab67b925caeed3bc,1525751074,c4.large,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 03:58:21 2018,196.79%,98.40%,7.272,7.72
i-0ab67b925caeed3bc,1525751074,c4.large,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 03:58:30 2018,196.44%,98.22%,7.239,7.826
i-0ab67b925caeed3bc,1525751074,c4.large,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 03:58:38 2018,195.82%,97.91%,7.251,7.814
i-0ab67b925caeed3bc,1525751074,c4.large,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 03:58:46 2018,196.73%,98.37%,7.284,7.539
i-0ab67b925caeed3bc,1525751074,c4.large,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 03:58:54 2018,196.99%,98.49%,7.259,7.644
i-0ab67b925caeed3bc,1525751074,c4.large,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 03:59:02 2018,196.81%,98.41%,7.24,7.869
i-0ab67b925caeed3bc,1525751074,c4.large,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 03:59:11 2018,196.16%,98.08%,7.275,7.912
i-0ab67b925caeed3bc,1525751074,c4.large,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 03:59:19 2018,196.81%,98.40%,7.246,7.492
i-0ab67b925caeed3bc,1525751074,c4.large,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 03:59:27 2018,196.58%,98.29%,7.264,7.501
i-0ab67b925caeed3bc,1525751074,c4.large,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 03:59:35 2018,196.94%,98.47%,7.261,7.5
i-0ab67b925caeed3bc,1525751074,c4.large,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 03:59:43 2018,196.33%,98.16%,7.258,7.495
i-0ab67b925caeed3bc,1525751074,c4.large,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 03:59:51 2018,196.87%,98.44%,7.253,7.5
i-0ab67b925caeed3bc,1525751074,c4.large,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 03:59:59 2018,197.03%,98.51%,7.283,7.65
i-0ab67b925caeed3bc,1525751074,c4.large,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 04:00:07 2018,196.90%,98.45%,7.253,7.588
i-0ab67b925caeed3bc,1525751074,c4.large,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 04:00:15 2018,196.87%,98.44%,7.263,7.502
i-0ab67b925caeed3bc,1525751074,c4.large,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 04:00:23 2018,197.15%,98.58%,7.253,7.491
i-0ab67b925caeed3bc,1525751074,c4.large,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 04:00:31 2018,197.72%,98.86%,7.248,7.485
i-0ab67b925caeed3bc,1525751074,c4.large,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 04:00:39 2018,196.67%,98.34%,7.286,7.526
i-0ab67b925caeed3bc,1525751074,c4.large,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 04:00:47 2018,196.05%,98.03%,7.248,7.485
i-0ab67b925caeed3bc,1525751074,c4.large,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 04:00:55 2018,196.95%,98.48%,7.255,7.562
i-0ab67b925caeed3bc,1525751074,c4.large,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 04:01:03 2018,196.79%,98.39%,7.241,7.58
i-0ab67b925caeed3bc,1525751074,c4.large,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 04:01:11 2018,197.01%,98.51%,7.253,7.491
i-0ab67b925caeed3bc,1525751074,c4.large,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 04:01:18 2018,197.30%,98.65%,7.253,7.491
i-0ab67b925caeed3bc,1525751074,c4.large,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 04:01:26 2018,197.22%,98.61%,7.271,7.637
i-0ab67b925caeed3bc,1525751074,c4.large,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 04:01:35 2018,196.83%,98.41%,7.235,7.475
i-0ab67b925caeed3bc,1525751074,c4.large,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 04:01:42 2018,196.38%,98.19%,7.256,7.51
i-0ab67b925caeed3bc,1525751074,c4.large,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 04:01:50 2018,196.99%,98.49%,7.254,7.491
i-0ab67b925caeed3bc,1525751074,c4.large,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 04:01:58 2018,196.31%,98.15%,7.264,7.503
i-0ab67b925caeed3bc,1525751074,c4.large,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 04:02:06 2018,197.00%,98.50%,7.279,7.518
i-0ab67b925caeed3bc,1525751074,c4.large,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 04:02:14 2018,196.80%,98.40%,7.282,7.523
i-0ab67b925caeed3bc,1525751074,c4.large,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 04:02:22 2018,196.62%,98.31%,7.252,7.498
i-0ab67b925caeed3bc,1525751074,c4.large,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 04:02:30 2018,196.26%,98.13%,7.271,7.519
i-016ecfe6510a245d7,1525760376,m4.large,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 06:21:02 2018,195.83%,97.91%,8.513,8.681
i-016ecfe6510a245d7,1525760376,m4.large,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 06:21:11 2018,196.13%,98.06%,8.464,8.684
i-016ecfe6510a245d7,1525760376,m4.large,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 06:21:20 2018,196.27%,98.14%,8.473,8.75
i-016ecfe6510a245d7,1525760376,m4.large,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 06:21:29 2018,196.15%,98.08%,8.504,8.763
i-016ecfe6510a245d7,1525760376,m4.large,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 06:21:39 2018,195.33%,97.66%,8.509,8.771
i-016ecfe6510a245d7,1525760376,m4.large,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 06:21:48 2018,195.97%,97.99%,8.481,8.7
i-016ecfe6510a245d7,1525760376,m4.large,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 06:21:57 2018,196.19%,98.09%,8.487,8.746
i-016ecfe6510a245d7,1525760376,m4.large,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 06:22:06 2018,196.43%,98.21%,8.461,8.715
i-016ecfe6510a245d7,1525760376,m4.large,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 06:22:16 2018,196.18%,98.09%,8.477,8.723
i-016ecfe6510a245d7,1525760376,m4.large,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 06:22:25 2018,196.13%,98.06%,8.469,8.741
i-016ecfe6510a245d7,1525760376,m4.large,Intel(R) Xeon(R) CPU E5-2686 v4 @ 2.30GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Tue May  8 06:22:34 2018,196.32%,98.16%,8.471,8.735
