instanceID,experimentID,instanceType,memoryInfo,processorInfo,sysTopology,osVersion,testStartTime,availableMemory,isMultiThread,cpuUtilization,multiCoreEfficiency,computationTime,benchmarkTime,wallTime
i-06458e86171f0f2e4,0,c4.large,3.67 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Sun May 13 10:17:15 2018,3.37 GiB,Push,196.76%,98.38%,7.242,7.438,7.799345016
i-06458e86171f0f2e4,0,c4.large,3.67 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Sun May 13 10:17:23 2018,3.37 GiB,Push,197.03%,98.52%,7.202,7.396,7.758080959
i-06458e86171f0f2e4,0,c4.large,3.67 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Sun May 13 10:17:31 2018,3.37 GiB,Push,197.20%,98.60%,7.216,7.411,7.774219036
i-06458e86171f0f2e4,0,c4.large,3.67 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Sun May 13 10:17:39 2018,3.37 GiB,Push,197.23%,98.62%,7.22,7.416,7.778857708
i-06458e86171f0f2e4,0,c4.large,3.67 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Sun May 13 10:17:47 2018,3.37 GiB,Push,197.46%,98.73%,7.217,7.416,7.780276775
i-06458e86171f0f2e4,0,c4.large,3.67 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Sun May 13 10:17:55 2018,3.37 GiB,Push,197.47%,98.74%,7.231,7.43,7.792901039
i-06458e86171f0f2e4,0,c4.large,3.67 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Sun May 13 10:18:03 2018,3.37 GiB,Push,197.58%,98.79%,7.233,7.43,7.792924166
i-06458e86171f0f2e4,0,c4.large,3.67 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Sun May 13 10:18:10 2018,3.37 GiB,Push,196.41%,98.20%,7.204,7.402,7.764106274
i-06458e86171f0f2e4,0,c4.large,3.67 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Sun May 13 10:18:18 2018,3.37 GiB,Push,196.77%,98.38%,7.212,7.407,7.771231174
i-06458e86171f0f2e4,0,c4.large,3.67 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Sun May 13 10:18:26 2018,3.37 GiB,Push,196.73%,98.37%,7.248,7.446,7.809690237
i-06458e86171f0f2e4,0,c4.large,3.67 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Sun May 13 10:18:34 2018,3.37 GiB,Push,197.06%,98.53%,7.201,7.398,7.761858702
i-06458e86171f0f2e4,0,c4.large,3.67 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Sun May 13 10:18:42 2018,3.37 GiB,Push,197.18%,98.59%,7.237,7.431,7.794799089
i-06458e86171f0f2e4,0,c4.large,3.67 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Sun May 13 10:18:50 2018,3.37 GiB,Push,197.04%,98.52%,7.222,7.417,7.781203508
i-06458e86171f0f2e4,0,c4.large,3.67 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Sun May 13 10:18:58 2018,3.37 GiB,Push,196.72%,98.36%,7.244,7.442,7.80711174
i-06458e86171f0f2e4,0,c4.large,3.67 GiB,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/13-HSW ~ Airi),Sun May 13 10:19:05 2018,3.37 GiB,Push,197.31%,98.66%,7.207,7.403,7.767457008
