instanceID,experimentID,setid,instanceType,memoryInfo,processorInfo,sysTopology,osVersion,testStartTime,availableMemory,isMultiThread,cpuUtilization,multiCoreEfficiency,computationTime,benchmarkTime,wallTime
i-07542861c288ed45d,1566527145-4,4,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:47:20 2019,7.17 GiB,Push,196.74 %,98.37 %,5.378,5.579,5.99698734283447
i-07542861c288ed45d,1566527145-4,4,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:47:26 2019,7.17 GiB,Push,196.65 %,98.33 %,5.37,5.727,6.14419960975647
i-07542861c288ed45d,1566527145-4,4,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:47:32 2019,7.17 GiB,Push,196.78 %,98.39 %,5.402,5.61,6.03021883964538
i-07542861c288ed45d,1566527145-4,4,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:47:39 2019,7.17 GiB,Push,196.89 %,98.44 %,5.379,5.586,6.00498747825622
i-07542861c288ed45d,1566527145-4,4,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:47:45 2019,7.17 GiB,Push,196.97 %,98.48 %,5.366,5.573,5.99197125434875
i-077cde8ee8e08a135,1566527145-4,4,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:47:01 2019,7.17 GiB,Push,196.43 %,98.22 %,5.854,6.063,6.52319288253784
i-077cde8ee8e08a135,1566527145-4,4,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:47:08 2019,7.17 GiB,Push,196.29 %,98.14 %,5.879,6.094,6.55034565925598
i-077cde8ee8e08a135,1566527145-4,4,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:47:14 2019,7.17 GiB,Push,196.33 %,98.16 %,5.903,6.405,6.83798885345459
i-077cde8ee8e08a135,1566527145-4,4,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:47:22 2019,7.16 GiB,Push,196.77 %,98.38 %,5.89,6.098,6.52546238899231
i-077cde8ee8e08a135,1566527145-4,4,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:47:28 2019,7.16 GiB,Push,196.58 %,98.29 %,5.896,6.104,6.53323411941528
i-077cde8ee8e08a135,1566527145-4,4,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:47:35 2019,7.16 GiB,Push,196.76 %,98.38 %,5.906,6.109,6.54035139083862
i-077cde8ee8e08a135,1566527145-4,4,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:47:42 2019,7.16 GiB,Push,196.33 %,98.17 %,5.908,6.1,6.54200744628906
i-077cde8ee8e08a135,1566527145-4,4,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:47:49 2019,7.16 GiB,Push,196.07 %,98.04 %,5.886,6.089,6.51959514617919
i-0b1a24509615d442c,1566527145-5,5,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:50:02 2019,7.17 GiB,Push,196.91 %,98.45 %,5.835,6.073,6.58513784408569
i-0b1a24509615d442c,1566527145-5,5,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:50:09 2019,7.17 GiB,Push,196.76 %,98.38 %,5.819,6.046,6.48753190040588
i-0b1a24509615d442c,1566527145-5,5,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:50:15 2019,7.17 GiB,Push,195.62 %,97.81 %,5.807,6.042,6.48099780082702
i-0b1a24509615d442c,1566527145-5,5,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:50:22 2019,7.17 GiB,Push,196.23 %,98.12 %,5.835,6.063,6.5121099948883
i-0b1a24509615d442c,1566527145-5,5,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:50:29 2019,7.17 GiB,Push,196.76 %,98.38 %,5.814,6.035,6.48092317581176
i-0b1a24509615d442c,1566527145-5,5,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:50:36 2019,7.17 GiB,Push,196.20 %,98.10 %,5.821,6.042,6.48612761497497
i-0b1a24509615d442c,1566527145-5,5,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:50:42 2019,7.17 GiB,Push,195.89 %,97.95 %,5.799,6.024,6.47340559959411
i-0b1a24509615d442c,1566527145-5,5,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:50:49 2019,7.17 GiB,Push,196.44 %,98.22 %,5.778,6.003,6.4457983970642
i-0516ffd6bb6503c5c,1566527145-5,5,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:50:02 2019,7.17 GiB,Push,197.12 %,98.56 %,5.788,6.014,6.51511430740356
i-0516ffd6bb6503c5c,1566527145-5,5,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:50:09 2019,7.17 GiB,Push,196.05 %,98.03 %,5.805,6.024,6.46875977516174
i-0516ffd6bb6503c5c,1566527145-5,5,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:50:15 2019,7.17 GiB,Push,195.88 %,97.94 %,5.794,6.019,6.47418141365051
i-0516ffd6bb6503c5c,1566527145-5,5,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:50:22 2019,7.17 GiB,Push,196.35 %,98.18 %,5.862,6.095,6.53868556022644
i-0516ffd6bb6503c5c,1566527145-5,5,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:50:29 2019,7.17 GiB,Push,196.35 %,98.17 %,5.806,6.162,6.60587286949157
i-0516ffd6bb6503c5c,1566527145-5,5,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:50:36 2019,7.17 GiB,Push,196.68 %,98.34 %,5.796,6.021,6.46518635749816
i-0516ffd6bb6503c5c,1566527145-5,5,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:50:42 2019,7.17 GiB,Push,195.89 %,97.94 %,5.769,5.99,6.43101739883422
i-0516ffd6bb6503c5c,1566527145-5,5,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:50:49 2019,7.17 GiB,Push,195.81 %,97.91 %,5.761,5.976,6.41641807556152
i-03ae0b8ba00cc5a47,1566527145-5,5,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:50:01 2019,7.17 GiB,Push,196.51 %,98.25 %,5.801,6.022,6.56587839126586
i-03ae0b8ba00cc5a47,1566527145-5,5,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:50:08 2019,7.17 GiB,Push,196.47 %,98.23 %,5.818,6.031,6.49089789390564
i-03ae0b8ba00cc5a47,1566527145-5,5,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:50:15 2019,7.17 GiB,Push,196.46 %,98.23 %,5.803,6.021,6.4713237285614
i-03ae0b8ba00cc5a47,1566527145-5,5,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:50:21 2019,7.17 GiB,Push,196.29 %,98.15 %,5.792,6.012,6.46382689476013
i-03ae0b8ba00cc5a47,1566527145-5,5,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:50:28 2019,7.17 GiB,Push,195.29 %,97.65 %,5.781,6.003,6.45149540901184
i-03ae0b8ba00cc5a47,1566527145-5,5,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:50:35 2019,7.17 GiB,Push,196.46 %,98.23 %,5.792,6.01,6.46199178695678
i-03ae0b8ba00cc5a47,1566527145-5,5,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:50:42 2019,7.17 GiB,Push,196.38 %,98.19 %,5.8,6.014,6.46549916267395
i-03ae0b8ba00cc5a47,1566527145-5,5,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:50:48 2019,7.17 GiB,Push,195.93 %,97.96 %,5.783,5.992,6.44348716735839
i-0355d3c1c480dba73,1566527145-5,5,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:50:01 2019,7.17 GiB,Push,195.62 %,97.81 %,5.777,5.984,6.44040203094482
i-0355d3c1c480dba73,1566527145-5,5,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:50:08 2019,7.17 GiB,Push,196.51 %,98.25 %,5.75,5.973,6.41200113296508
i-0355d3c1c480dba73,1566527145-5,5,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:50:14 2019,7.17 GiB,Push,196.67 %,98.33 %,5.736,6.233,6.66525363922119
i-0355d3c1c480dba73,1566527145-5,5,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:50:21 2019,7.17 GiB,Push,196.35 %,98.17 %,5.77,5.985,6.41871666908264
i-0355d3c1c480dba73,1566527145-5,5,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:50:28 2019,7.17 GiB,Push,197.07 %,98.53 %,5.77,5.985,6.41854071617126
i-0355d3c1c480dba73,1566527145-5,5,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:50:34 2019,7.17 GiB,Push,196.30 %,98.15 %,5.741,5.96,6.38943028450012
i-0355d3c1c480dba73,1566527145-5,5,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:50:41 2019,7.17 GiB,Push,196.47 %,98.24 %,5.751,5.974,6.40514969825744
i-0355d3c1c480dba73,1566527145-5,5,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:50:48 2019,7.17 GiB,Push,196.90 %,98.45 %,5.744,6.073,6.50122094154357
i-08e53d6a2d665e9f7,1566527145-5,5,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:50:01 2019,7.17 GiB,Push,195.83 %,97.92 %,5.454,5.655,6.13123250007629
i-08e53d6a2d665e9f7,1566527145-5,5,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:50:08 2019,7.17 GiB,Push,197.22 %,98.61 %,5.415,5.62,6.05949878692626
i-08e53d6a2d665e9f7,1566527145-5,5,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:50:14 2019,7.16 GiB,Push,196.52 %,98.26 %,5.435,5.635,6.05709505081176
i-08e53d6a2d665e9f7,1566527145-5,5,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:50:20 2019,7.17 GiB,Push,197.07 %,98.54 %,5.414,5.614,6.04085040092468
i-08e53d6a2d665e9f7,1566527145-5,5,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:50:27 2019,7.16 GiB,Push,197.24 %,98.62 %,5.44,5.64,6.06414103507995
i-08e53d6a2d665e9f7,1566527145-5,5,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:50:33 2019,7.17 GiB,Push,196.45 %,98.22 %,5.401,5.603,6.02683687210083
i-08e53d6a2d665e9f7,1566527145-5,5,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:50:39 2019,7.17 GiB,Push,196.51 %,98.26 %,5.435,5.637,6.0622854232788
i-08e53d6a2d665e9f7,1566527145-5,5,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:50:45 2019,7.16 GiB,Push,196.63 %,98.32 %,5.396,5.598,6.02199649810791
i-0b3fe4fc03a63e6d5,1566527145-5,5,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:50:01 2019,7.16 GiB,Push,196.36 %,98.18 %,5.831,6.058,6.79823923110961
i-0b3fe4fc03a63e6d5,1566527145-5,5,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:50:09 2019,7.16 GiB,Push,195.82 %,97.91 %,5.816,6.047,6.56768298149108
i-0b3fe4fc03a63e6d5,1566527145-5,5,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:50:15 2019,7.16 GiB,Push,196.73 %,98.36 %,5.815,6.046,6.46726059913635
i-0b3fe4fc03a63e6d5,1566527145-5,5,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:50:22 2019,7.16 GiB,Push,195.84 %,97.92 %,5.806,6.042,6.46894383430481
i-0b3fe4fc03a63e6d5,1566527145-5,5,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:50:29 2019,7.16 GiB,Push,196.58 %,98.29 %,5.799,6.166,6.58996200561523
i-0b3fe4fc03a63e6d5,1566527145-5,5,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:50:36 2019,7.16 GiB,Push,196.46 %,98.23 %,5.843,6.072,6.49484777450561
i-0b3fe4fc03a63e6d5,1566527145-5,5,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:50:42 2019,7.16 GiB,Push,197.09 %,98.54 %,5.789,6.02,6.44049739837646
i-0b3fe4fc03a63e6d5,1566527145-5,5,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:50:49 2019,7.16 GiB,Push,196.59 %,98.29 %,5.794,6.025,6.44481873512268
i-0435b0a1e323aeab1,1566527145-5,5,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:50:01 2019,7.17 GiB,Push,195.87 %,97.94 %,5.841,6.047,6.63972640037536
i-0435b0a1e323aeab1,1566527145-5,5,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:50:08 2019,7.17 GiB,Push,195.76 %,97.88 %,5.859,6.091,6.55685663223266
i-0435b0a1e323aeab1,1566527145-5,5,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:50:15 2019,7.17 GiB,Push,195.95 %,97.98 %,5.859,6.082,6.5351402759552
i-0435b0a1e323aeab1,1566527145-5,5,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:50:22 2019,7.17 GiB,Push,196.74 %,98.37 %,5.861,6.07,6.52412724494934
i-0435b0a1e323aeab1,1566527145-5,5,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:50:29 2019,7.17 GiB,Push,196.70 %,98.35 %,5.847,6.061,6.51444864273071
i-0435b0a1e323aeab1,1566527145-5,5,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:50:35 2019,7.17 GiB,Push,196.04 %,98.02 %,5.841,6.066,6.51688408851623
i-0435b0a1e323aeab1,1566527145-5,5,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:50:42 2019,7.17 GiB,Push,196.35 %,98.17 %,5.831,6.048,6.50191402435302
i-0435b0a1e323aeab1,1566527145-5,5,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:50:49 2019,7.17 GiB,Push,195.89 %,97.94 %,5.809,6.037,6.48497533798217
i-0ff51b86931e5c6d6,1566527145-5,5,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:50:01 2019,7.17 GiB,Push,196.16 %,98.08 %,5.868,6.073,6.55313968658447
i-0ff51b86931e5c6d6,1566527145-5,5,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:50:08 2019,7.17 GiB,Push,195.70 %,97.85 %,5.835,6.044,6.47212886810302
i-0ff51b86931e5c6d6,1566527145-5,5,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:50:15 2019,7.17 GiB,Push,196.64 %,98.32 %,5.864,6.074,6.50123786926269
i-0ff51b86931e5c6d6,1566527145-5,5,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:50:22 2019,7.17 GiB,Push,196.64 %,98.32 %,5.859,6.071,6.50167775154113
i-0ff51b86931e5c6d6,1566527145-5,5,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:50:28 2019,7.17 GiB,Push,197.03 %,98.51 %,5.842,6.053,6.4791030883789
i-0ff51b86931e5c6d6,1566527145-5,5,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:50:35 2019,7.17 GiB,Push,196.88 %,98.44 %,5.831,6.036,6.46145987510681
i-0ff51b86931e5c6d6,1566527145-5,5,m5d.large,7.51 GiB,Intel(R) Xeon(R) Platinum 8175M CPU @ 2.50GHz,2 threads / 1 core / 1 socket / 1 NUMA node,0.7.5.9480 (Linux/17-SKX ~ Kotori),Fri Aug 23 02:50:42 2019,7.17 GiB,Push,196.71 %,98.35 %,5.841,6.052,6.47949624061584
