iperf,sysbench,ycruncher,pgbench,setId,vmId
0.608,9.0318,5.623,41116,37,31
1.245,9.0249,5.641,39976,37,31
1.157,9.0227,5.622,40121,37,31
1.293,9.046,4.95,31279,37,32
0.696,9.0308,4.947,29904,37,32
1.215,9.0173,4.908,29491,37,32
1.297,9.0264,5.596,32428,37,33
1.447,9.0368,5.623,31002,37,33
1.587,9.0191,5.609,30473,37,33
0.67,9.0208,4.908,30045,37,34
1.495,9.0179,4.893,28851,37,34
0.749,9.0368,4.896,28988,37,34
1.504,9.0366,5.639,29993,37,35
1.236,9.035,5.617,28880,37,35
1.313,9.0175,5.63,28932,37,35
1.478,9.0169,4.938,32391,37,36
1.658,9.0403,4.91,31012,37,36
0.764,9.0165,4.913,30726,37,36
0.969,9.0446,5.648,32383,37,37
1.033,9.0152,5.651,30848,37,37
1.207,9.0163,5.655,30770,37,37
1.655,9.0223,4.924,28501,38,1
1.208,9.037,4.893,28644,38,1
0.925,9.0165,4.926,28549,38,1
1.476,9.024,4.961,30085,38,2
1.353,9.0327,4.918,29544,38,2
1.604,9.0159,4.915,29353,38,2
1.349,9.0219,5.714,29025,38,3
1.511,9.0404,5.708,28656,38,3
1.343,9.0157,5.684,28675,38,3
1.469,9.0255,4.935,29683,38,4
1.4,9.0236,4.897,28950,38,4
1.573,9.0176,4.929,29885,38,4
1.143,9.0273,4.936,29898,38,5
1.208,9.0309,4.961,29296,38,5
0.656,9.0143,4.939,29018,38,5
0.838,9.034,4.951,28495,38,6
0.605,9.0193,4.917,28393,38,6
0.592,9.0237,4.89,28543,38,6
0.91,9.026,5.713,30260,38,7
0.894,9.0305,5.696,29463,38,7
0.622,9.02,5.677,29132,38,7
1.152,9.0177,4.926,30878,38,8
1.619,9.0279,4.93,30604,38,8
1.292,9.0288,4.943,30148,38,8
0.682,9.0246,5.693,28611,38,9
1.488,9.0326,5.701,28472,38,9
1.252,9.0258,5.688,28479,38,9
1.962,9.0313,5.699,30498,38,10
1.378,9.0367,5.699,29150,38,10
1.028,9.0223,5.694,30073,38,10
1.174,9.0371,5.66,29823,38,11
1.452,9.0159,5.662,29366,38,11
1.333,9.0223,5.67,29390,38,11
1.456,9.025,5.642,28857,38,12
1.684,9.0189,5.647,28677,38,12
1.311,9.0232,5.638,28884,38,12
1.106,9.0164,4.946,28874,38,13
1.386,9.0244,4.985,28846,38,13
1.285,9.0203,4.965,28694,38,13
1.022,9.0218,4.935,31065,38,14
1.422,9.0312,4.914,30453,38,14
1.313,9.0227,4.905,29948,38,14
1.821,9.0222,5.711,28410,38,15
1.332,9.0175,5.742,28418,38,15
1.325,9.0259,5.743,28556,38,15
1.577,9.0209,4.943,31515,38,16
1.131,9.0493,4.916,31526,38,16
1.587,9.0186,4.932,31194,38,16
1.384,9.028,5.685,31925,38,17
1.231,9.0237,5.69,31887,38,17
0.709,9.0207,5.668,31849,38,17
1.409,9.0181,5.712,29746,38,18
1.519,9.0214,5.715,28753,38,18
0.834,9.0251,5.703,30008,38,18
0.977,9.0182,4.899,34656,38,19
1.234,9.0417,4.917,33781,38,19
1.609,9.0178,4.923,34680,38,19
0.875,9.0496,5.717,29692,38,20
1.286,9.0225,5.737,28696,38,20
1.522,9.0173,5.719,29791,38,20
0.688,9.0233,4.938,29777,38,21
1.505,9.033,4.939,29589,38,21
1.509,9.0151,4.904,29454,38,21
1.415,9.0237,5.724,30481,38,22
1.282,9.0341,5.737,30436,38,22
1.312,9.0189,5.731,29903,38,22
0.712,9.0308,5.706,29410,38,23
0.859,9.0408,5.736,28794,38,23
1.622,9.026,5.72,30024,38,23
1.044,9.0221,4.911,29747,38,24
1.554,9.0319,4.927,28897,38,24
1.142,9.0154,4.937,29949,38,24
1.591,9.0186,5.734,29838,38,25
1.753,9.0435,5.732,29508,38,25
1.318,9.0199,5.71,29261,38,25
1.006,9.0296,5.707,28974,38,26
1.165,9.0326,5.706,28692,38,26
1.619,9.0247,5.695,28830,38,26
1.116,9.0237,5.704,67543,38,27
0.623,9.0388,5.704,68827,38,27
1.614,9.0189,5.709,70620,38,27
1.931,9.0275,5.683,30714,38,28
1.424,9.0325,5.689,30640,38,28
1.147,9.0257,5.672,30155,38,28
1.214,9.0383,5.702,36679,38,29
0.563,9.022,5.683,34722,38,29
0.954,9.0187,5.696,34500,38,29
1.664,9.0295,5.721,33054,38,30
1.009,9.0197,5.677,32837,38,30
1.607,9.02,5.688,32346,38,30
1.093,9.0218,4.951,34532,38,31
1.158,9.0312,4.986,34410,38,31
1.386,9.0152,4.947,34093,38,31
1.273,9.0369,5.681,38017,38,32
1.928,9.0217,5.705,36968,38,32
1.553,9.0286,5.702,36329,38,32
1.276,9.0343,4.922,29863,38,33
0.544,9.0299,4.904,28645,38,33
0.956,9.0175,4.913,29884,38,33
1.187,9.0214,5.697,30315,38,34
1.525,9.0273,5.702,30457,38,34
0.82,9.0183,5.684,29964,38,34
1.393,9.0182,4.911,29892,38,35
1.123,9.0201,4.893,29466,38,35
1.559,9.0309,4.902,29381,38,35
1.757,9.0298,5.734,30221,38,36
1.133,9.0311,5.754,29561,38,36
1.536,9.0278,5.743,29400,38,36
2.243,9.0167,4.928,30553,38,37
1.279,9.0375,4.932,30123,38,37
0.71,9.0245,4.918,29929,38,37
1.014,9.0392,5.693,30293,38,38
1.231,9.0157,5.695,30610,38,38
1.65,9.0154,5.694,30161,38,38
1.477,9.0305,4.931,29287,39,1
1.229,9.0253,4.932,28804,39,1
1.636,9.0212,4.929,29137,39,1
1.501,9.0253,4.928,29994,39,2
1.338,9.0288,4.947,29270,39,2
1.347,9.0196,4.922,29465,39,2
0.586,9.026,5.793,29257,39,3
1.349,9.0307,5.761,29106,39,3
0.87,9.0163,5.755,29186,39,3
1.65,9.0352,4.942,29669,39,4
0.671,9.0386,4.915,29747,39,4
1.294,9.0184,4.945,29154,39,4
1.407,9.0185,4.934,29658,39,5
1.087,9.0356,4.903,29020,39,5
1.381,9.0174,4.903,29579,39,5
0.643,9.0465,4.894,28815,39,6
1.765,9.0227,4.879,28866,39,6
1.144,9.0189,4.884,28970,39,6
0.864,9.0264,5.812,29701,39,7
0.723,9.0322,5.793,29077,39,7
0.77,9.019,5.791,29516,39,7
1.422,9.0179,4.904,30114,39,8
0.573,9.0263,4.927,29241,39,8
0.563,9.0159,4.9,29514,39,8
1.558,9.0179,5.78,29069,39,9
1.002,9.0176,5.766,28929,39,9
1.317,9.0347,5.735,29040,39,9
1.379,9.0264,5.804,30067,39,10
0.763,9.0398,5.775,29937,39,10
1.49,9.0187,5.773,29365,39,10
1.533,9.028,5.777,29590,39,11
1.463,9.0392,5.788,29183,39,11
1.275,9.0178,5.757,29499,39,11
1.335,9.0454,5.789,29131,39,12
1.663,9.018,5.76,28954,39,12
1.544,9.0179,5.774,29145,39,12
1.487,9.0164,4.936,29431,39,13
1.95,9.0186,4.926,29034,39,13
1.699,9.0301,4.93,29214,39,13
0.648,9.0195,4.894,29587,39,14
1.097,9.0297,4.884,29019,39,14
0.818,9.0268,4.903,29173,39,14
1.471,9.0205,5.792,28949,39,15
1.25,9.0358,5.802,28825,39,15
1.129,9.0176,5.802,29194,39,15
1.132,9.023,4.911,32498,39,16
1.466,9.0228,4.92,32052,39,16
0.711,9.0288,4.924,32575,39,16
0.915,9.0198,5.773,33072,39,17
1.324,9.0399,5.791,32291,39,17
0.721,9.0172,5.773,32135,39,17
1.314,9.0263,5.785,30121,39,18
1.438,9.0377,5.793,29753,39,18
0.967,9.0164,5.774,29408,39,18
0.582,9.0198,4.896,34172,39,19
0.761,9.0249,4.907,34405,39,19
0.891,9.0168,4.882,34140,39,19
1.435,9.0153,5.802,29410,39,20
1.479,9.035,5.815,29560,39,20
1.629,9.0159,5.823,29326,39,20
1.001,9.0376,4.928,30104,39,21
1.282,9.019,4.916,29318,39,21
1.289,9.0168,4.904,29536,39,21
0.973,9.0167,5.744,29785,39,22
1.466,9.0447,5.769,29029,39,22
1.479,9.0156,5.777,29507,39,22
1.421,9.0338,5.794,29490,39,23
0.577,9.0238,5.764,28909,39,23
1.477,9.0182,5.764,29467,39,23
1.293,9.0289,4.897,29693,39,24
1.45,9.0309,4.912,29585,39,24
1.843,9.0208,4.896,29109,39,24
1.372,9.0225,5.813,29781,39,25
1.296,9.034,5.772,29711,39,25
1.18,9.0199,5.775,29190,39,25
1.104,9.0187,5.776,30138,39,26
1.468,9.0392,5.793,29323,39,26
1.152,9.0163,5.748,29533,39,26
1.483,9.0331,5.788,29414,39,27
0.542,9.0323,5.795,29016,39,27
0.54,9.0236,5.77,28996,39,27
1.178,9.0303,5.759,68887,39,28
1.108,9.0432,5.691,66877,39,28
1.401,9.0145,5.701,66788,39,28
1.28,9.0248,5.792,30144,39,29
1.116,9.0431,5.773,29221,39,29
1.19,9.0161,5.788,29459,39,29
1.671,9.0383,5.784,35938,39,30
1.627,9.019,5.774,34320,39,30
1.468,9.0161,5.769,34624,39,30
1.102,9.0197,4.928,34296,39,31
1.454,9.0203,4.941,32567,39,31
1.687,9.0196,4.919,32644,39,31
1.576,9.0277,5.745,32963,39,32
1.415,9.032,5.747,32197,39,32
1.561,9.0163,5.755,32616,39,32
1.039,9.0292,4.946,35661,39,33
0.963,9.0164,4.926,34840,39,33
1.353,9.0217,4.93,34670,39,33
1.704,9.0308,5.787,29250,39,34
0.98,9.0352,5.736,29631,39,34
1.123,9.0254,5.717,29379,39,34
1.376,9.0314,4.895,29536,39,35
1.707,9.0353,4.887,29036,39,35
0.943,9.0192,4.883,29455,39,35
1.423,9.0176,5.81,30146,39,36
1.506,9.02,5.819,29369,39,36
1.355,9.0274,5.818,29482,39,36
1.358,9.0245,5.766,30112,39,37
0.746,9.0377,5.767,29340,39,37
1.376,9.0187,5.792,29448,39,37
1.431,9.021,4.95,29553,39,38
1.093,9.0403,4.929,29177,39,38
1.025,9.0169,4.92,29298,39,38
0.971,9.0383,5.81,29918,39,39
1.503,9.0174,5.781,29139,39,39
1.075,9.0213,5.791,29374,39,39
1.274,9.0323,4.938,28728,40,1
1.4,9.032,4.927,28272,40,1
2.081,9.016,4.935,28317,40,1
1.313,9.0269,4.966,30213,40,2
1.514,9.0305,4.94,29280,40,2
1.288,9.0167,4.946,29682,40,2
1.441,9.016,5.841,29107,40,3
0.575,9.0304,5.84,28386,40,3
1.58,9.0177,5.842,28534,40,3
1.587,9.039,4.945,29181,40,4
0.755,9.0243,4.933,28306,40,4
1.34,9.0179,4.954,28384,40,4
1.427,9.0243,4.961,30798,40,5
0.823,9.0339,4.995,29357,40,5
0.719,9.0155,4.966,30374,40,5
1.099,9.0366,4.955,29711,40,6
1.256,9.0166,4.945,29370,40,6
2.102,9.0167,4.923,29490,40,6
1.576,9.0244,5.848,28753,40,7
1.56,9.0304,5.855,28004,40,7
0.82,9.0169,5.839,28195,40,7
1.722,9.044,4.945,29869,40,8
1.529,9.0219,4.932,29413,40,8
1.137,9.0161,4.952,29425,40,8
0.591,9.019,5.823,29716,40,9
1.548,9.0378,5.832,29115,40,9
1.664,9.0175,5.824,29390,40,9
1.307,9.0172,5.869,28971,40,10
1.325,9.0241,5.832,27958,40,10
1.643,9.0326,5.853,28159,40,10
1.514,9.0202,5.778,31237,40,11
1.576,9.0446,5.784,29526,40,11
1.272,9.0175,5.783,30335,40,11
1.556,9.0238,5.796,29982,40,12
1.544,9.0307,5.807,29532,40,12
0.983,9.0192,5.795,29707,40,12
1.062,9.0337,4.985,29242,40,13
1.529,9.0177,4.984,28332,40,13
1.734,9.0192,4.952,28371,40,13
1.401,9.0178,4.91,28870,40,14
1.39,9.0224,4.94,28277,40,14
0.592,9.02,4.927,28450,40,14
0.583,9.019,5.829,29545,40,15
0.699,9.0245,5.805,29153,40,15
1.154,9.0169,5.801,29020,40,15
1.522,9.0221,4.897,28724,40,16
1.24,9.0244,4.935,28079,40,16
1.402,9.0186,4.944,28339,40,16
1.402,9.0236,5.823,31663,40,17
1.325,9.0241,5.804,30795,40,17
1.269,9.0185,5.759,30987,40,17
1.317,9.029,5.859,32399,40,18
1.783,9.0358,5.874,31175,40,18
0.628,9.017,5.866,31372,40,18
1.279,9.028,4.916,30835,40,19
0.886,9.0178,4.913,29173,40,19
1.08,9.0192,4.912,30308,40,19
0.924,9.0171,5.815,35540,40,20
1.206,9.0402,5.86,34301,40,20
1.302,9.0157,5.866,35142,40,20
1.413,9.0297,4.946,30576,40,21
1.605,9.0396,4.939,29162,40,21
1.032,9.0185,4.917,30246,40,21
1.287,9.0344,5.847,30129,40,22
0.868,9.0185,5.856,29406,40,22
1.062,9.0227,5.85,29620,40,22
0.695,9.0151,5.827,29935,40,23
0.809,9.0383,5.866,29176,40,23
1.064,9.0173,5.833,29404,40,23
0.922,9.039,5.8,29614,40,24
1.118,9.0161,5.812,28866,40,24
1.293,9.0208,5.769,29183,40,24
1.41,9.0277,4.946,30500,40,25
1.597,9.0327,4.919,29360,40,25
0.657,9.0211,4.94,30222,40,25
1.421,9.0286,5.853,30492,40,26
0.679,9.0246,5.857,29141,40,26
1.934,9.0191,5.834,30382,40,26
1.219,9.0169,5.866,30637,40,27
1.529,9.039,5.854,29363,40,27
0.894,9.017,5.854,29631,40,27
1.477,9.0387,5.859,29338,40,28
1.334,9.029,5.87,28310,40,28
0.93,9.023,5.831,28332,40,28
0.864,9.0274,5.829,67165,40,29
0.825,9.0336,5.838,67291,40,29
1.252,9.0185,5.883,66182,40,29
1.034,9.0398,5.829,29956,40,30
1.358,9.0145,5.829,29364,40,30
1.266,9.0194,5.87,29323,40,30
1.262,9.0326,5.813,35750,40,31
0.957,9.0176,5.82,34555,40,31
1.121,9.0172,5.846,35067,40,31
1.545,9.0209,4.969,33906,40,32
0.901,9.0219,4.977,32656,40,32
1.439,9.0217,4.972,33189,40,32
1.243,9.0256,5.822,33310,40,33
0.677,9.0304,5.855,32312,40,33
0.662,9.0173,5.818,32329,40,33
0.988,9.03,4.968,35634,40,34
1.014,9.0209,4.955,34512,40,34
1.084,9.0221,4.992,34893,40,34
1.864,9.0359,5.833,30813,40,35
1.15,9.0168,5.812,29219,40,35
1.694,9.0183,5.82,30143,40,35
0.598,9.0243,4.907,29996,40,36
1.348,9.0314,4.908,29215,40,36
1.433,9.0246,4.953,29067,40,36
1.364,9.0176,5.861,30196,40,37
1.354,9.0185,5.888,29415,40,37
0.571,9.0431,5.879,29550,40,37
1.325,9.0272,5.824,30086,40,38
0.821,9.0278,5.828,29380,40,38
0.786,9.0186,5.812,29616,40,38
0.792,9.0205,4.934,29615,40,39
1.333,9.0319,4.932,29112,40,39
0.79,9.0217,4.932,28946,40,39
0.604,9.036,5.841,29499,40,40
0.947,9.0161,5.86,29140,40,40
1.093,9.0165,5.833,28934,40,40
1.112,9.0289,5.333,29354,41,1
1.506,9.0312,5.316,28206,41,1
1.268,9.016,5.328,28476,41,1
1.36,9.0225,5.337,28887,41,2
1.163,9.0349,5.344,27608,41,2
0.621,9.0174,5.321,27318,41,2
0.658,9.0191,5.823,29353,41,3
1.182,9.0308,5.824,28335,41,3
1.609,9.0145,5.83,28519,41,3
1.483,9.0263,5.328,28954,41,4
1.278,9.0243,5.324,28305,41,4
1.224,9.0209,5.319,28534,41,4
1.584,9.0223,5.329,30551,41,5
0.828,9.0304,5.323,30123,41,5
0.913,9.0197,5.347,29574,41,5
1.507,9.0496,5.336,28591,41,6
1.257,9.0195,5.335,27630,41,6
1.298,9.0179,5.33,27322,41,6
1.508,9.0202,5.876,28634,41,7
1.591,9.0332,5.846,28145,41,7
1.242,9.0183,5.877,28325,41,7
1.459,9.0383,5.317,28647,41,8
1.388,9.0155,5.31,27498,41,8
1.387,9.0149,5.304,27155,41,8
0.581,9.0169,5.862,29925,41,9
1.522,9.0394,5.854,28220,41,9
1.469,9.0167,5.865,28782,41,9
1.035,9.0234,5.832,28589,41,10
0.65,9.0187,5.841,28347,41,10
1.062,9.023,5.79,28158,41,10
0.923,9.0174,5.854,30841,41,11
0.924,9.0334,5.871,30325,41,11
1.238,9.0278,5.849,29899,41,11
1.511,9.0301,5.855,28511,41,12
1.275,9.0281,5.859,27546,41,12
1.18,9.02,5.879,27242,41,12
1.476,9.0247,5.355,29155,41,13
0.898,9.0329,5.353,28314,41,13
1.587,9.0177,5.334,28434,41,13
1.35,9.0308,5.333,28878,41,14
1.348,9.0194,5.32,28283,41,14
0.685,9.0172,5.306,28501,41,14
1.068,9.0222,5.881,29991,41,15
1.211,9.0161,5.88,28350,41,15
1.46,9.025,5.889,28772,41,15
1.219,9.0231,5.317,28952,41,16
1.039,9.0213,5.326,28182,41,16
1.097,9.0217,5.304,28328,41,16
0.834,9.0277,5.844,32049,41,17
0.728,9.0318,5.848,30963,41,17
0.974,9.0167,5.9,31392,41,17
1.663,9.0178,5.864,32804,41,18
1.458,9.0198,5.874,31476,41,18
1.432,9.0222,5.86,32111,41,18
1.741,9.0219,5.341,31015,41,19
1.381,9.0323,5.33,30168,41,19
1.179,9.0184,5.295,29678,41,19
1.518,9.0396,5.874,36471,41,20
1.276,9.0214,5.872,35508,41,20
1.278,9.0154,5.867,35269,41,20
0.642,9.0179,5.321,30853,41,21
1.336,9.0423,5.304,30093,41,21
0.878,9.0192,5.304,29498,41,21
1.761,9.0165,5.855,28466,41,22
1.458,9.0372,5.858,27689,41,22
1.439,9.0163,5.872,27369,41,22
1.7,9.0437,5.818,29910,41,23
1.548,9.0228,5.835,28420,41,23
1.527,9.0205,5.869,28801,41,23
1.85,9.016,5.322,29393,41,24
0.67,9.0376,5.314,28355,41,24
0.907,9.0212,5.322,28801,41,24
0.539,9.0327,5.852,30930,41,25
1.448,9.0289,5.842,30153,41,25
0.612,9.0175,5.838,29525,41,25
1.197,9.0237,5.282,30695,41,26
1.43,9.0299,5.284,30113,41,26
0.545,9.019,5.271,29599,41,26
0.622,9.0244,5.89,28792,41,27
0.761,9.0363,5.872,27553,41,27
0.84,9.0197,5.886,27367,41,27
1.128,9.0168,5.792,28635,41,28
1.196,9.0367,5.806,28470,41,28
1.48,9.0171,5.798,28505,41,28
1.001,9.0268,5.848,68091,41,29
0.61,9.0266,5.889,69713,41,29
0.59,9.0247,5.844,69452,41,29
0.567,9.0227,5.86,30038,41,30
1.431,9.0324,5.84,28247,41,30
1.736,9.0234,5.822,28869,41,30
0.737,9.0366,5.877,33489,41,31
0.566,9.0158,5.824,31758,41,31
1.34,9.0166,5.883,31358,41,31
1.764,9.039,5.867,32983,41,32
1.385,9.022,5.898,30946,41,32
1.68,9.0154,5.872,30807,41,32
1.121,9.02,5.35,33886,41,33
1.291,9.0195,5.344,31773,41,33
1.26,9.0245,5.329,32388,41,33
1.419,9.0416,5.848,34678,41,34
1.591,9.032,5.835,32996,41,34
0.926,9.017,5.833,33525,41,34
1.069,9.0172,5.365,30993,41,35
1.506,9.0169,5.347,30245,41,35
1.38,9.0283,5.347,29592,41,35
1.316,9.0331,5.838,29662,41,36
1.219,9.0212,5.861,28400,41,36
1.213,9.0183,5.858,28774,41,36
1.081,9.0237,5.317,28784,41,37
1.267,9.0313,5.332,27819,41,37
0.544,9.0187,5.316,27522,41,37
1.116,9.0231,5.851,28928,41,38
0.771,9.0244,5.867,27706,41,38
1.059,9.0362,5.832,27406,41,38
1.067,9.0333,5.817,28681,41,39
0.873,9.0387,5.837,27773,41,39
0.625,9.0195,5.824,27358,41,39
1.015,9.0177,5.328,29685,41,40
0.963,9.0378,5.339,28243,41,40
1.523,9.0179,5.314,28777,41,40
0.849,9.0355,5.899,29472,41,41
0.579,9.0157,5.862,28289,41,41
1.237,9.015,5.865,28739,41,41
1.4,9.0241,5.349,27833,42,1
1.247,9.0291,5.359,28124,42,1
1.248,9.0209,5.34,27966,42,1
1.174,9.025,5.379,28771,42,2
1.752,9.0373,5.345,28561,42,2
1.493,9.0166,5.334,28486,42,2
0.908,9.0227,5.859,28276,42,3
0.569,9.0356,5.844,28133,42,3
0.786,9.0195,5.916,28112,42,3
0.865,9.0272,5.368,27744,42,4
1.372,9.0235,5.355,28161,42,4
1.108,9.0212,5.374,28272,42,4
1.724,9.035,5.375,29614,42,5
1.266,9.0302,5.366,29180,42,5
1.232,9.0167,5.343,28346,42,5
2.085,9.0413,5.362,29087,42,6
1.391,9.017,5.336,28489,42,6
1.195,9.0282,5.33,28427,42,6
1.056,9.0246,5.862,27640,42,7
1.055,9.0366,5.871,28121,42,7
1.131,9.0296,5.853,28017,42,7
1.03,9.0426,5.369,28671,42,8
1.174,9.0225,5.367,28380,42,8
1.196,9.0251,5.384,28447,42,8
1.714,9.0203,5.836,30077,42,9
0.604,9.0346,5.829,29585,42,9
1.59,9.0163,5.86,29070,42,9
0.681,9.0225,5.808,27869,42,10
1.59,9.0193,5.836,28101,42,10
1.443,9.027,5.828,27903,42,10
1.948,9.0226,5.855,29797,42,11
1.187,9.0438,5.848,29144,42,11
1.232,9.024,5.857,28307,42,11
1.467,9.0288,5.867,28591,42,12
1.167,9.0331,5.864,28334,42,12
1.173,9.0211,5.845,28750,42,12
1.661,9.0292,5.391,28114,42,13
0.547,9.0268,5.388,28118,42,13
1.589,9.0231,5.377,28250,42,13
1.19,9.0451,5.368,28056,42,14
1.377,9.0158,5.365,28091,42,14
0.957,9.0172,5.352,28139,42,14
0.69,9.0376,5.884,30083,42,15
1.032,9.0176,5.889,29389,42,15
0.854,9.0232,5.894,28811,42,15
0.63,9.0201,5.371,27690,42,16
1.587,9.0265,5.339,28056,42,16
0.772,9.0236,5.388,28063,42,16
1.354,9.0187,5.364,30816,42,17
1.11,9.0299,5.363,30830,42,17
1.184,9.0201,5.343,31405,42,17
1.186,9.0232,5.833,31744,42,18
1.421,9.0354,5.871,31406,42,18
0.973,9.0165,5.853,31841,42,18
0.61,9.0268,5.822,29838,42,19
0.941,9.0232,5.854,29172,42,19
1.215,9.0243,5.863,28338,42,19
1.409,9.0248,5.367,34376,42,20
0.6,9.0351,5.345,33425,42,20
1.27,9.0194,5.364,32133,42,20
1.017,9.0389,5.843,30047,42,21
0.733,9.0159,5.846,29104,42,21
1.136,9.0167,5.835,28202,42,21
1.42,9.0211,5.34,29916,42,22
0.996,9.047,5.359,29318,42,22
1.342,9.017,5.347,28269,42,22
1.392,9.0238,5.872,29020,42,23
1.207,9.0449,5.868,28594,42,23
1.323,9.0193,5.864,28528,42,23
0.655,9.0363,5.858,30341,42,24
1.505,9.0176,5.871,29569,42,24
1.471,9.0202,5.871,29045,42,24
0.76,9.0239,5.384,29579,42,25
1.338,9.0333,5.382,29250,42,25
1.258,9.017,5.37,28825,42,25
0.966,9.0472,5.848,29690,42,26
1.572,9.0179,5.862,29226,42,26
0.633,9.0263,5.836,28116,42,26
1.247,9.0296,5.376,29540,42,27
1.279,9.0242,5.361,29256,42,27
1.519,9.0292,5.314,28138,42,27
0.839,9.0297,5.84,29018,42,28
0.592,9.032,5.842,28509,42,28
0.996,9.0177,5.818,28665,42,28
1.211,9.0165,5.859,27952,42,29
1.211,9.0423,5.865,28214,42,29
1.162,9.0157,5.884,28205,42,29
1.536,9.0297,5.785,69189,42,30
0.635,9.0307,5.807,68987,42,30
0.739,9.017,5.813,68962,42,30
1.517,9.0232,5.864,29980,42,31
1.478,9.0354,5.83,29411,42,31
0.688,9.0181,5.857,29155,42,31
0.982,9.0388,5.856,33403,42,32
0.703,9.0178,5.853,32766,42,32
1.387,9.0332,5.879,33144,42,32
0.736,9.0363,5.877,32438,42,33
0.719,9.0179,5.863,31864,42,33
1.506,9.0232,5.916,32409,42,33
0.613,9.0209,5.359,33949,42,34
1.166,9.0208,5.356,33220,42,34
0.995,9.0202,5.379,32799,42,34
1.307,9.0272,5.863,34703,42,35
1.254,9.0281,5.851,34061,42,35
1.26,9.0162,5.856,34069,42,35
1.663,9.0165,5.4,29723,42,36
0.706,9.0228,5.419,29213,42,36
1.24,9.0217,5.361,28250,42,36
1.388,9.0478,5.839,29877,42,37
1.302,9.0171,5.842,29320,42,37
0.798,9.0194,5.877,28954,42,37
1.331,9.0312,5.359,29040,42,38
1.409,9.0161,5.344,28573,42,38
0.986,9.0214,5.357,28525,42,38
0.767,9.019,5.912,28967,42,39
1.384,9.0183,5.879,28453,42,39
1.113,9.0302,5.919,28570,42,39
1.058,9.0305,5.817,28768,42,40
1.518,9.0345,5.838,28554,42,40
0.709,9.0186,5.849,28512,42,40
0.782,9.0171,5.347,29637,42,41
0.93,9.0482,5.357,29425,42,41
0.761,9.0161,5.366,29053,42,41
0.862,9.0425,5.865,29789,42,42
1.047,9.0167,5.863,29347,42,42
0.863,9.0212,5.875,29003,42,42
1.466,9.0238,5.407,28060,43,1
0.78,9.0393,5.385,28123,43,1
1.167,9.0263,5.383,27819,43,1
1.249,9.0226,5.421,29154,43,2
0.734,9.0381,5.423,28517,43,2
0.827,9.0185,5.371,28393,43,2
1.232,9.0276,5.794,28462,43,3
1.48,9.0408,5.805,28366,43,3
1.459,9.0159,5.794,27786,43,3
1.031,9.023,5.446,28251,43,4
1.187,9.04,5.415,28255,43,4
0.633,9.02,5.43,27963,43,4
1.435,9.0288,5.444,28949,43,5
1.284,9.032,5.444,28250,43,5
1.301,9.0152,5.462,28287,43,5
0.975,9.0412,5.441,28989,43,6
1.144,9.0238,5.423,28461,43,6
1.49,9.0218,5.432,28175,43,6
1.454,9.0313,5.835,27916,43,7
1.367,9.0372,5.849,28482,43,7
1.305,9.0211,5.798,27891,43,7
0.562,9.0399,5.438,28924,43,8
1.041,9.0205,5.425,28337,43,8
1.045,9.0168,5.422,28374,43,8
1.318,9.0245,5.777,30237,43,9
1.204,9.0386,5.75,29166,43,9
1.272,9.0272,5.736,28885,43,9
0.669,9.0176,5.794,28172,43,10
1.203,9.0209,5.83,28224,43,10
1.192,9.0248,5.787,27787,43,10
1.073,9.0181,5.801,28905,43,11
0.788,9.0373,5.818,28238,43,11
1.179,9.0191,5.803,28478,43,11
1.356,9.0244,5.712,28760,43,12
0.927,9.0337,5.725,28592,43,12
1.263,9.016,5.727,28405,43,12
1.38,9.0262,5.426,28425,43,13
1.235,9.0428,5.439,28229,43,13
1,9.0163,5.443,27833,43,13
0.743,9.0357,5.414,28333,43,14
1.469,9.0212,5.395,28294,43,14
1.4,9.0182,5.417,28047,43,14
0.858,9.0456,5.841,30053,43,15
0.873,9.0234,5.859,28934,43,15
0.742,9.0152,5.859,28787,43,15
1.183,9.0178,5.4,28019,43,16
0.745,9.0168,5.416,28250,43,16
1.22,9.0191,5.421,27797,43,16
1.248,9.0256,5.42,31303,43,17
1.481,9.0315,5.405,31244,43,17
0.782,9.0161,5.424,30833,43,17
0.873,9.0176,5.788,31791,43,18
0.732,9.0189,5.805,31831,43,18
1.258,9.0168,5.794,31506,43,18
1.619,9.0192,5.833,29313,43,19
1.332,9.0399,5.839,28249,43,19
1.429,9.017,5.848,28260,43,19
1.296,9.0339,5.42,32725,43,20
0.816,9.0225,5.432,31678,43,20
1.084,9.0293,5.43,31668,43,20
0.942,9.0302,5.758,29061,43,21
0.652,9.0436,5.788,28070,43,21
0.973,9.0203,5.756,28248,43,21
1.167,9.0353,5.426,29091,43,22
0.909,9.0237,5.394,28318,43,22
1.274,9.0177,5.383,28386,43,22
0.641,9.0172,5.842,29384,43,23
0.929,9.0409,5.86,28395,43,23
0.813,9.0258,5.861,28469,43,23
0.571,9.0236,5.802,30201,43,24
1.308,9.039,5.823,29142,43,24
0.824,9.0258,5.824,28927,43,24
1.698,9.0468,5.391,29995,43,25
1.331,9.0282,5.378,29154,43,25
0.643,9.0203,5.39,28930,43,25
1.18,9.0181,5.454,28920,43,26
1.331,9.0431,5.415,28307,43,26
0.631,9.0222,5.435,28272,43,26
1.277,9.0308,5.825,29033,43,27
1.238,9.0243,5.846,28394,43,27
1.027,9.0173,5.817,28327,43,27
