instanceID,experimentID,setid,instanceType,wallTime,clients,threads,scaleFactor,transactionsType,queryMode,duration,transactions,,mountPoint,,,,
i-05e30eae9b129df39,1567221104-17,17,m5d.large,60.3233099,10,10,1,TPC-B (sort of),simple,60 s,34430,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-05e4b64249a45f2da,1567221104-17,17,m5d.large,60.3317728,10,10,1,TPC-B (sort of),simple,60 s,31553,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-05e4b64249a45f2da,1567221104-17,17,m5d.large,60.43620634,10,10,1,TPC-B (sort of),simple,60 s,30520,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-05e4b64249a45f2da,1567221104-17,17,m5d.large,60.40128541,10,10,1,TPC-B (sort of),simple,60 s,30714,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0650db63ede8b64ae,1567221104-17,17,m5d.large,60.35655642,10,10,1,TPC-B (sort of),simple,60 s,37767,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0650db63ede8b64ae,1567221104-17,17,m5d.large,60.24413753,10,10,1,TPC-B (sort of),simple,60 s,35863,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0650db63ede8b64ae,1567221104-17,17,m5d.large,60.24397516,10,10,1,TPC-B (sort of),simple,60 s,36361,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-071b1879a1ebb0a2e,1567221104-17,17,m5d.large,60.30107617,10,10,1,TPC-B (sort of),simple,60 s,31764,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-071b1879a1ebb0a2e,1567221104-17,17,m5d.large,60.33614445,10,10,1,TPC-B (sort of),simple,60 s,30035,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-071b1879a1ebb0a2e,1567221104-17,17,m5d.large,60.30064797,10,10,1,TPC-B (sort of),simple,60 s,30659,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-07f135eac368a425c,1567221104-17,17,m5d.large,60.2778244,10,10,1,TPC-B (sort of),simple,60 s,32337,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-07f135eac368a425c,1567221104-17,17,m5d.large,60.24924755,10,10,1,TPC-B (sort of),simple,60 s,31063,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-07f135eac368a425c,1567221104-17,17,m5d.large,60.23321104,10,10,1,TPC-B (sort of),simple,60 s,30882,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-08a089c55ebf1a67d,1567221104-17,17,m5d.large,60.24393964,10,10,1,TPC-B (sort of),simple,60 s,31574,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-08a089c55ebf1a67d,1567221104-17,17,m5d.large,60.20113301,10,10,1,TPC-B (sort of),simple,60 s,30192,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-08a089c55ebf1a67d,1567221104-17,17,m5d.large,60.16668415,10,10,1,TPC-B (sort of),simple,60 s,30751,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-09a70ccd82471ce8f,1567221104-17,17,m5d.large,60.29484034,10,10,1,TPC-B (sort of),simple,60 s,30387,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-09a70ccd82471ce8f,1567221104-17,17,m5d.large,60.25185561,10,10,1,TPC-B (sort of),simple,60 s,28842,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-09a70ccd82471ce8f,1567221104-17,17,m5d.large,60.25297642,10,10,1,TPC-B (sort of),simple,60 s,30229,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0a2a7e34e4860b517,1567221104-17,17,m5d.large,60.23313332,10,10,1,TPC-B (sort of),simple,60 s,73692,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0a2a7e34e4860b517,1567221104-17,17,m5d.large,60.32827854,10,10,1,TPC-B (sort of),simple,60 s,74630,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0a2a7e34e4860b517,1567221104-17,17,m5d.large,60.27520466,10,10,1,TPC-B (sort of),simple,60 s,74700,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0adabbd9b2e191f9b,1567221104-17,17,m5d.large,60.26517534,10,10,1,TPC-B (sort of),simple,60 s,40074,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0adabbd9b2e191f9b,1567221104-17,17,m5d.large,60.2703321,10,10,1,TPC-B (sort of),simple,60 s,38731,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0adabbd9b2e191f9b,1567221104-17,17,m5d.large,60.32909155,10,10,1,TPC-B (sort of),simple,60 s,37989,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0bbeac5059d0aa530,1567221104-17,17,m5d.large,60.33460712,10,10,1,TPC-B (sort of),simple,60 s,37450,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0bbeac5059d0aa530,1567221104-17,17,m5d.large,60.34484911,10,10,1,TPC-B (sort of),simple,60 s,36446,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0bbeac5059d0aa530,1567221104-17,17,m5d.large,60.36171389,10,10,1,TPC-B (sort of),simple,60 s,35747,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0c0e47bcc9cfe345a,1567221104-17,17,m5d.large,60.31297207,10,10,1,TPC-B (sort of),simple,60 s,42438,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0c0e47bcc9cfe345a,1567221104-17,17,m5d.large,60.24700952,10,10,1,TPC-B (sort of),simple,60 s,39838,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0c0e47bcc9cfe345a,1567221104-17,17,m5d.large,60.24677539,10,10,1,TPC-B (sort of),simple,60 s,40803,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0c5227a6faaba4a28,1567221104-17,17,m5d.large,60.25147581,10,10,1,TPC-B (sort of),simple,60 s,45789,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0c5227a6faaba4a28,1567221104-17,17,m5d.large,60.2737124,10,10,1,TPC-B (sort of),simple,60 s,43158,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0c5227a6faaba4a28,1567221104-17,17,m5d.large,60.24774671,10,10,1,TPC-B (sort of),simple,60 s,44123,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0da2ba85b4a92c27f,1567221104-17,17,m5d.large,60.27216101,10,10,1,TPC-B (sort of),simple,60 s,31843,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0da2ba85b4a92c27f,1567221104-17,17,m5d.large,60.27877116,10,10,1,TPC-B (sort of),simple,60 s,30201,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0da2ba85b4a92c27f,1567221104-17,17,m5d.large,60.25665498,10,10,1,TPC-B (sort of),simple,60 s,30547,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0de9a6a75c5690b0f,1567221104-17,17,m5d.large,60.25623918,10,10,1,TPC-B (sort of),simple,60 s,34911,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0de9a6a75c5690b0f,1567221104-17,17,m5d.large,60.29456592,10,10,1,TPC-B (sort of),simple,60 s,32713,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0de9a6a75c5690b0f,1567221104-17,17,m5d.large,60.33584762,10,10,1,TPC-B (sort of),simple,60 s,33662,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0df9479eb87fd0043,1567221104-17,17,m5d.large,60.30968809,10,10,1,TPC-B (sort of),simple,60 s,32442,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0df9479eb87fd0043,1567221104-17,17,m5d.large,60.30759478,10,10,1,TPC-B (sort of),simple,60 s,31233,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0df9479eb87fd0043,1567221104-17,17,m5d.large,60.43294382,10,10,1,TPC-B (sort of),simple,60 s,30792,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0f8bd84b96cc770c4,1567221104-17,17,m5d.large,60.27817941,10,10,1,TPC-B (sort of),simple,60 s,32504,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0f8bd84b96cc770c4,1567221104-17,17,m5d.large,60.36867929,10,10,1,TPC-B (sort of),simple,60 s,31306,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0f8bd84b96cc770c4,1567221104-17,17,m5d.large,60.39926624,10,10,1,TPC-B (sort of),simple,60 s,30922,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0ff8d8b511b2efb19,1567221104-17,17,m5d.large,60.25209594,10,10,1,TPC-B (sort of),simple,60 s,35009,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0ff8d8b511b2efb19,1567221104-17,17,m5d.large,60.2893877,10,10,1,TPC-B (sort of),simple,60 s,32697,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0ff8d8b511b2efb19,1567221104-17,17,m5d.large,60.28781009,10,10,1,TPC-B (sort of),simple,60 s,32855,,data_directory = '/var/lib/postgresql/9.5/main',,,34082.82796,
,,,,,,,,,,,,,,,,,
i-0006f489be2256f72,1567221104-18,18,m5d.large,60.27775311,10,10,1,TPC-B (sort of),simple,60 s,30499,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0006f489be2256f72,1567221104-18,18,m5d.large,60.29162097,10,10,1,TPC-B (sort of),simple,60 s,29257,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0006f489be2256f72,1567221104-18,18,m5d.large,60.27763987,10,10,1,TPC-B (sort of),simple,60 s,30053,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-00dcc29167f1a11d2,1567221104-18,18,m5d.large,60.21342611,10,10,1,TPC-B (sort of),simple,60 s,32304,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-00dcc29167f1a11d2,1567221104-18,18,m5d.large,60.26823354,10,10,1,TPC-B (sort of),simple,60 s,31035,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-00dcc29167f1a11d2,1567221104-18,18,m5d.large,60.17131114,10,10,1,TPC-B (sort of),simple,60 s,30461,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-01bb044066d1dfeb1,1567221104-18,18,m5d.large,60.31153011,10,10,1,TPC-B (sort of),simple,60 s,31434,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-01bb044066d1dfeb1,1567221104-18,18,m5d.large,60.27150249,10,10,1,TPC-B (sort of),simple,60 s,29275,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-01bb044066d1dfeb1,1567221104-18,18,m5d.large,60.28298426,10,10,1,TPC-B (sort of),simple,60 s,30001,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-01e7b6b631ede7d01,1567221104-18,18,m5d.large,60.2105794,10,10,1,TPC-B (sort of),simple,60 s,31302,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-01e7b6b631ede7d01,1567221104-18,18,m5d.large,60.24063826,10,10,1,TPC-B (sort of),simple,60 s,30916,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-01e7b6b631ede7d01,1567221104-18,18,m5d.large,60.23510599,10,10,1,TPC-B (sort of),simple,60 s,30420,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-01f297a511c451563,1567221104-18,18,m5d.large,60.3093431,10,10,1,TPC-B (sort of),simple,60 s,30366,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-01f297a511c451563,1567221104-18,18,m5d.large,60.3741219,10,10,1,TPC-B (sort of),simple,60 s,29120,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-01f297a511c451563,1567221104-18,18,m5d.large,60.2844553,10,10,1,TPC-B (sort of),simple,60 s,30051,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-02025c7743e410e56,1567221104-18,18,m5d.large,60.20079541,10,10,1,TPC-B (sort of),simple,60 s,31244,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-02025c7743e410e56,1567221104-18,18,m5d.large,60.21620011,10,10,1,TPC-B (sort of),simple,60 s,31010,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-02025c7743e410e56,1567221104-18,18,m5d.large,60.16694593,10,10,1,TPC-B (sort of),simple,60 s,30266,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-027f8405282680db6,1567221104-18,18,m5d.large,60.18493867,10,10,1,TPC-B (sort of),simple,60 s,34639,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-027f8405282680db6,1567221104-18,18,m5d.large,60.19776154,10,10,1,TPC-B (sort of),simple,60 s,35318,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-027f8405282680db6,1567221104-18,18,m5d.large,60.20459247,10,10,1,TPC-B (sort of),simple,60 s,34106,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-03d6186940923b2fe,1567221104-18,18,m5d.large,60.28217506,10,10,1,TPC-B (sort of),simple,60 s,32429,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-03d6186940923b2fe,1567221104-18,18,m5d.large,60.28310251,10,10,1,TPC-B (sort of),simple,60 s,31440,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-03d6186940923b2fe,1567221104-18,18,m5d.large,60.25202322,10,10,1,TPC-B (sort of),simple,60 s,31305,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-043963ebad5d8c6c5,1567221104-18,18,m5d.large,60.21303582,10,10,1,TPC-B (sort of),simple,60 s,30632,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-043963ebad5d8c6c5,1567221104-18,18,m5d.large,60.21737242,10,10,1,TPC-B (sort of),simple,60 s,29657,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-043963ebad5d8c6c5,1567221104-18,18,m5d.large,60.21788716,10,10,1,TPC-B (sort of),simple,60 s,30308,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-053f3add4a06405f1,1567221104-18,18,m5d.large,60.28441,10,10,1,TPC-B (sort of),simple,60 s,30765,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-053f3add4a06405f1,1567221104-18,18,m5d.large,60.2551353,10,10,1,TPC-B (sort of),simple,60 s,29284,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-053f3add4a06405f1,1567221104-18,18,m5d.large,60.27234554,10,10,1,TPC-B (sort of),simple,60 s,30362,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-054814ee945f8d300,1567221104-18,18,m5d.large,60.23093557,10,10,1,TPC-B (sort of),simple,60 s,34126,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-054814ee945f8d300,1567221104-18,18,m5d.large,60.17482734,10,10,1,TPC-B (sort of),simple,60 s,34782,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-054814ee945f8d300,1567221104-18,18,m5d.large,60.17249918,10,10,1,TPC-B (sort of),simple,60 s,33855,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-059948313397a6a53,1567221104-18,18,m5d.large,60.22691941,10,10,1,TPC-B (sort of),simple,60 s,30446,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-059948313397a6a53,1567221104-18,18,m5d.large,60.17543149,10,10,1,TPC-B (sort of),simple,60 s,29156,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-059948313397a6a53,1567221104-18,18,m5d.large,60.17973924,10,10,1,TPC-B (sort of),simple,60 s,29902,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-05c08398631c6cee8,1567221104-18,18,m5d.large,60.22706079,10,10,1,TPC-B (sort of),simple,60 s,34319,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-05c08398631c6cee8,1567221104-18,18,m5d.large,60.27168584,10,10,1,TPC-B (sort of),simple,60 s,32898,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-05c08398631c6cee8,1567221104-18,18,m5d.large,60.33135271,10,10,1,TPC-B (sort of),simple,60 s,33481,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-05e30eae9b129df39,1567221104-18,18,m5d.large,60.35373712,10,10,1,TPC-B (sort of),simple,60 s,34885,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-05e30eae9b129df39,1567221104-18,18,m5d.large,60.27214575,10,10,1,TPC-B (sort of),simple,60 s,34142,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-05e30eae9b129df39,1567221104-18,18,m5d.large,60.26128149,10,10,1,TPC-B (sort of),simple,60 s,34411,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-05e4b64249a45f2da,1567221104-18,18,m5d.large,60.30782843,10,10,1,TPC-B (sort of),simple,60 s,31948,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-05e4b64249a45f2da,1567221104-18,18,m5d.large,60.28627753,10,10,1,TPC-B (sort of),simple,60 s,30830,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-05e4b64249a45f2da,1567221104-18,18,m5d.large,60.27425289,10,10,1,TPC-B (sort of),simple,60 s,31241,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0650db63ede8b64ae,1567221104-18,18,m5d.large,60.29395008,10,10,1,TPC-B (sort of),simple,60 s,38727,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0650db63ede8b64ae,1567221104-18,18,m5d.large,60.37713957,10,10,1,TPC-B (sort of),simple,60 s,38171,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0650db63ede8b64ae,1567221104-18,18,m5d.large,60.27875423,10,10,1,TPC-B (sort of),simple,60 s,37534,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-071b1879a1ebb0a2e,1567221104-18,18,m5d.large,60.32768655,10,10,1,TPC-B (sort of),simple,60 s,32270,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-071b1879a1ebb0a2e,1567221104-18,18,m5d.large,60.27802682,10,10,1,TPC-B (sort of),simple,60 s,30919,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-071b1879a1ebb0a2e,1567221104-18,18,m5d.large,60.25604224,10,10,1,TPC-B (sort of),simple,60 s,31250,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-07f135eac368a425c,1567221104-18,18,m5d.large,60.29074025,10,10,1,TPC-B (sort of),simple,60 s,31619,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-07f135eac368a425c,1567221104-18,18,m5d.large,60.25231504,10,10,1,TPC-B (sort of),simple,60 s,31108,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-07f135eac368a425c,1567221104-18,18,m5d.large,60.22769976,10,10,1,TPC-B (sort of),simple,60 s,30271,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-08a089c55ebf1a67d,1567221104-18,18,m5d.large,60.22209501,10,10,1,TPC-B (sort of),simple,60 s,32554,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-08a089c55ebf1a67d,1567221104-18,18,m5d.large,60.22584915,10,10,1,TPC-B (sort of),simple,60 s,31041,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-08a089c55ebf1a67d,1567221104-18,18,m5d.large,60.17584753,10,10,1,TPC-B (sort of),simple,60 s,31193,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-09a70ccd82471ce8f,1567221104-18,18,m5d.large,60.22924781,10,10,1,TPC-B (sort of),simple,60 s,31032,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-09a70ccd82471ce8f,1567221104-18,18,m5d.large,60.22468042,10,10,1,TPC-B (sort of),simple,60 s,29264,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-09a70ccd82471ce8f,1567221104-18,18,m5d.large,60.22728014,10,10,1,TPC-B (sort of),simple,60 s,30248,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0a2a7e34e4860b517,1567221104-18,18,m5d.large,60.22823763,10,10,1,TPC-B (sort of),simple,60 s,73086,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0a2a7e34e4860b517,1567221104-18,18,m5d.large,60.22392082,10,10,1,TPC-B (sort of),simple,60 s,73159,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0a2a7e34e4860b517,1567221104-18,18,m5d.large,60.33411264,10,10,1,TPC-B (sort of),simple,60 s,74302,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0adabbd9b2e191f9b,1567221104-18,18,m5d.large,60.3223238,10,10,1,TPC-B (sort of),simple,60 s,39177,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0adabbd9b2e191f9b,1567221104-18,18,m5d.large,60.27345157,10,10,1,TPC-B (sort of),simple,60 s,38464,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0adabbd9b2e191f9b,1567221104-18,18,m5d.large,60.27200985,10,10,1,TPC-B (sort of),simple,60 s,37405,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0bbeac5059d0aa530,1567221104-18,18,m5d.large,60.24124527,10,10,1,TPC-B (sort of),simple,60 s,36836,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0bbeac5059d0aa530,1567221104-18,18,m5d.large,60.24162817,10,10,1,TPC-B (sort of),simple,60 s,36365,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0bbeac5059d0aa530,1567221104-18,18,m5d.large,60.27927303,10,10,1,TPC-B (sort of),simple,60 s,35674,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0c0e47bcc9cfe345a,1567221104-18,18,m5d.large,60.27130604,10,10,1,TPC-B (sort of),simple,60 s,41301,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0c0e47bcc9cfe345a,1567221104-18,18,m5d.large,60.27398968,10,10,1,TPC-B (sort of),simple,60 s,42481,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0c0e47bcc9cfe345a,1567221104-18,18,m5d.large,60.25142384,10,10,1,TPC-B (sort of),simple,60 s,41849,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0c5227a6faaba4a28,1567221104-18,18,m5d.large,60.3175838,10,10,1,TPC-B (sort of),simple,60 s,45137,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0c5227a6faaba4a28,1567221104-18,18,m5d.large,60.29539776,10,10,1,TPC-B (sort of),simple,60 s,45260,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0c5227a6faaba4a28,1567221104-18,18,m5d.large,60.26023293,10,10,1,TPC-B (sort of),simple,60 s,44873,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0da2ba85b4a92c27f,1567221104-18,18,m5d.large,60.30171204,10,10,1,TPC-B (sort of),simple,60 s,32448,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0da2ba85b4a92c27f,1567221104-18,18,m5d.large,60.24873352,10,10,1,TPC-B (sort of),simple,60 s,31106,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0da2ba85b4a92c27f,1567221104-18,18,m5d.large,60.31201696,10,10,1,TPC-B (sort of),simple,60 s,31332,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0de9a6a75c5690b0f,1567221104-18,18,m5d.large,60.29382992,10,10,1,TPC-B (sort of),simple,60 s,33690,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0de9a6a75c5690b0f,1567221104-18,18,m5d.large,60.3284831,10,10,1,TPC-B (sort of),simple,60 s,34813,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0de9a6a75c5690b0f,1567221104-18,18,m5d.large,60.27482271,10,10,1,TPC-B (sort of),simple,60 s,33763,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0df9479eb87fd0043,1567221104-18,18,m5d.large,60.26314807,10,10,1,TPC-B (sort of),simple,60 s,31672,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0df9479eb87fd0043,1567221104-18,18,m5d.large,60.25911689,10,10,1,TPC-B (sort of),simple,60 s,31074,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0df9479eb87fd0043,1567221104-18,18,m5d.large,60.19135404,10,10,1,TPC-B (sort of),simple,60 s,30459,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0f8bd84b96cc770c4,1567221104-18,18,m5d.large,60.2542944,10,10,1,TPC-B (sort of),simple,60 s,31751,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0f8bd84b96cc770c4,1567221104-18,18,m5d.large,60.25199056,10,10,1,TPC-B (sort of),simple,60 s,30942,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0f8bd84b96cc770c4,1567221104-18,18,m5d.large,60.24637651,10,10,1,TPC-B (sort of),simple,60 s,30177,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0ff8d8b511b2efb19,1567221104-18,18,m5d.large,60.28107524,10,10,1,TPC-B (sort of),simple,60 s,33835,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0ff8d8b511b2efb19,1567221104-18,18,m5d.large,60.30424333,10,10,1,TPC-B (sort of),simple,60 s,34539,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0ff8d8b511b2efb19,1567221104-18,18,m5d.large,60.24883628,10,10,1,TPC-B (sort of),simple,60 s,34361,,data_directory = '/var/lib/postgresql/9.5/main',,,34424.58889,
,,,,,,,,,,,,,,,,,
i-0006f489be2256f72,1567221104-19,19,m5d.large,60.37155628,10,10,1,TPC-B (sort of),simple,60 s,30216,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0006f489be2256f72,1567221104-19,19,m5d.large,60.30758262,10,10,1,TPC-B (sort of),simple,60 s,29104,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-0006f489be2256f72,1567221104-19,19,m5d.large,60.30193806,10,10,1,TPC-B (sort of),simple,60 s,28432,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-00dcc29167f1a11d2,1567221104-19,19,m5d.large,60.22924376,10,10,1,TPC-B (sort of),simple,60 s,31472,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-00dcc29167f1a11d2,1567221104-19,19,m5d.large,60.16569257,10,10,1,TPC-B (sort of),simple,60 s,30635,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-00dcc29167f1a11d2,1567221104-19,19,m5d.large,60.36664343,10,10,1,TPC-B (sort of),simple,60 s,30546,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-01bb044066d1dfeb1,1567221104-19,19,m5d.large,60.29830265,10,10,1,TPC-B (sort of),simple,60 s,30339,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-01bb044066d1dfeb1,1567221104-19,19,m5d.large,60.28362823,10,10,1,TPC-B (sort of),simple,60 s,29169,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-01bb044066d1dfeb1,1567221104-19,19,m5d.large,60.28037548,10,10,1,TPC-B (sort of),simple,60 s,29008,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-01e7b6b631ede7d01,1567221104-19,19,m5d.large,60.21772218,10,10,1,TPC-B (sort of),simple,60 s,30988,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-01e7b6b631ede7d01,1567221104-19,19,m5d.large,60.16773343,10,10,1,TPC-B (sort of),simple,60 s,30506,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-01e7b6b631ede7d01,1567221104-19,19,m5d.large,60.19160008,10,10,1,TPC-B (sort of),simple,60 s,30405,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-01f297a511c451563,1567221104-19,19,m5d.large,60.34282613,10,10,1,TPC-B (sort of),simple,60 s,30282,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-01f297a511c451563,1567221104-19,19,m5d.large,60.29313731,10,10,1,TPC-B (sort of),simple,60 s,28837,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-01f297a511c451563,1567221104-19,19,m5d.large,60.33094001,10,10,1,TPC-B (sort of),simple,60 s,28790,,data_directory = '/var/lib/postgresql/9.5/main',,,,
i-02025c7743e410e56,1567221104-19,19,m5d.large,60.21497464,10,10,1,TPC-B (sort of),simple,60 s,31040,,data_directory = '/var/lib/postgresql/9.5/main',,,,
