experimentID,set id,instanceID,instanceType,wallTime,testOption,per-request-avg-time,total-time,thread-num,Standard deviation,Average
1571978908-12,12,i-0b8def0067d2f10b3,m5d.large,9.04597759246826,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.17ms,9.0247s,2,,
1571978908-12,12,i-0b8def0067d2f10b3,m5d.large,9.05735301971435,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.52ms,9.0325s,2,,
1571978908-12,12,i-0b8def0067d2f10b3,m5d.large,9.04072117805481,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.12ms,9.0162s,2,,
1571978908-12,12,i-0b8def0067d2f10b3,m5d.large,9.03866982460022,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.69ms,9.0194s,2,,
1571978908-12,12,i-0b8def0067d2f10b3,m5d.large,9.0365035533905,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.00ms,9.0164s,2,,
1571978908-12,12,i-0b8def0067d2f10b3,m5d.large,9.03675556182861,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.12ms,9.0180s,2,,
1571978908-12,12,i-0b8def0067d2f10b3,m5d.large,9.04453372955322,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.84ms,9.0251s,2,,
1571978908-12,12,i-0b8def0067d2f10b3,m5d.large,9.04156565666198,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.68ms,9.0219s,2,,
1571978908-12,12,i-0b8def0067d2f10b3,m5d.large,9.03964948654174,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.91ms,9.0200s,2,,
1571978908-12,12,i-0b8def0067d2f10b3,m5d.large,9.03934359550476,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.83ms,9.0200s,2,,
1571978908-12,12,i-0bd1b114a613193e6,m5d.large,9.0503511428833,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.60ms,9.0235s,2,,
1571978908-12,12,i-0bd1b114a613193e6,m5d.large,9.05666065216064,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.92ms,9.0273s,2,,
1571978908-12,12,i-0bd1b114a613193e6,m5d.large,9.05565738677978,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.11ms,9.0216s,2,,
1571978908-12,12,i-0bd1b114a613193e6,m5d.large,9.06471967697143,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.10ms,9.0230s,2,,
1571978908-12,12,i-0bd1b114a613193e6,m5d.large,9.07278609275817,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.98ms,9.0239s,2,,
1571978908-12,12,i-0bd1b114a613193e6,m5d.large,9.07730841636657,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.76ms,9.0276s,2,,
1571978908-12,12,i-0bd1b114a613193e6,m5d.large,9.0711224079132,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.79ms,9.0249s,2,,
1571978908-12,12,i-0bd1b114a613193e6,m5d.large,9.05893158912658,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.37ms,9.0198s,2,,
1571978908-12,12,i-0bd1b114a613193e6,m5d.large,9.05712294578552,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.53ms,9.0185s,2,,
1571978908-12,12,i-0bd1b114a613193e6,m5d.large,9.05843305587768,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.42ms,9.0176s,2,,
1571978908-12,12,i-0c1a35400a3b20351,m5d.large,9.0440514087677,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.42ms,9.0253s,2,,
1571978908-12,12,i-0c1a35400a3b20351,m5d.large,9.06159234046936,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.44ms,9.0338s,2,,
1571978908-12,12,i-0c1a35400a3b20351,m5d.large,9.06082677841186,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.88ms,9.0220s,2,,
1571978908-12,12,i-0c1a35400a3b20351,m5d.large,9.06715941429138,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.84ms,9.0196s,2,,
1571978908-12,12,i-0c1a35400a3b20351,m5d.large,9.0653383731842,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.69ms,9.0192s,2,,
1571978908-12,12,i-0c1a35400a3b20351,m5d.large,9.06725335121154,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.77ms,9.0194s,2,,
1571978908-12,12,i-0c1a35400a3b20351,m5d.large,9.06665873527526,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.02ms,9.0195s,2,,
1571978908-12,12,i-0c1a35400a3b20351,m5d.large,9.06026029586792,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.37ms,9.0224s,2,,
1571978908-12,12,i-0c1a35400a3b20351,m5d.large,9.05704188346862,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.19ms,9.0162s,2,,
1571978908-12,12,i-0c1a35400a3b20351,m5d.large,9.06135034561157,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.78ms,9.0235s,2,,
1571978908-12,12,i-0c91e1f992fc599a2,m5d.large,9.0582275390625,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.75ms,9.0166s,2,,
1571978908-12,12,i-0c91e1f992fc599a2,m5d.large,9.07633805274963,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1806.34ms,9.0482s,2,,
1571978908-12,12,i-0c91e1f992fc599a2,m5d.large,9.05708408355712,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.82ms,9.0168s,2,,
1571978908-12,12,i-0c91e1f992fc599a2,m5d.large,9.05607795715332,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.77ms,9.0159s,2,,
1571978908-12,12,i-0c91e1f992fc599a2,m5d.large,9.07225489616394,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.65ms,9.0225s,2,,
1571978908-12,12,i-0c91e1f992fc599a2,m5d.large,9.06588649749755,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.90ms,9.0163s,2,,
1571978908-12,12,i-0c91e1f992fc599a2,m5d.large,9.0661940574646,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.97ms,9.0173s,2,,
1571978908-12,12,i-0c91e1f992fc599a2,m5d.large,9.06725716590881,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.21ms,9.0246s,2,,
1571978908-12,12,i-0c91e1f992fc599a2,m5d.large,9.05933690071106,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.83ms,9.0174s,2,,
1571978908-12,12,i-0c91e1f992fc599a2,m5d.large,9.05719637870788,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.77ms,9.0180s,2,,
1571978908-12,12,i-0cd407f165a7d2bae,m5d.large,9.06239128112793,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.78ms,9.0365s,2,,
1571978908-12,12,i-0cd407f165a7d2bae,m5d.large,9.06919002532959,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1805.04ms,9.0390s,2,,
1571978908-12,12,i-0cd407f165a7d2bae,m5d.large,9.06327843666076,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.49ms,9.0235s,2,,
1571978908-12,12,i-0cd407f165a7d2bae,m5d.large,9.07305312156677,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.22ms,9.0298s,2,,
1571978908-12,12,i-0cd407f165a7d2bae,m5d.large,9.06494402885437,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.61ms,9.0228s,2,,
1571978908-12,12,i-0cd407f165a7d2bae,m5d.large,9.07115411758422,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.41ms,9.0244s,2,,
1571978908-12,12,i-0cd407f165a7d2bae,m5d.large,9.07441616058349,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.51ms,9.0294s,2,,
1571978908-12,12,i-0cd407f165a7d2bae,m5d.large,9.0691692829132,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.78ms,9.0292s,2,,
1571978908-12,12,i-0cd407f165a7d2bae,m5d.large,9.0578327178955,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.62ms,9.0197s,2,,
1571978908-12,12,i-0cd407f165a7d2bae,m5d.large,9.06056308746337,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.69ms,9.0206s,2,,
1571978908-12,12,i-0ce514e8cc687cfc3,m5d.large,9.04991364479065,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.31ms,9.0244s,2,,
1571978908-12,12,i-0ce514e8cc687cfc3,m5d.large,9.0537109375,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.61ms,9.0273s,2,,
1571978908-12,12,i-0ce514e8cc687cfc3,m5d.large,9.05586242675781,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.03ms,9.0158s,2,,
1571978908-12,12,i-0ce514e8cc687cfc3,m5d.large,9.06281948089599,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.48ms,9.0180s,2,,
1571978908-12,12,i-0ce514e8cc687cfc3,m5d.large,9.07091569900512,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.87ms,9.0201s,2,,
1571978908-12,12,i-0ce514e8cc687cfc3,m5d.large,9.06298184394836,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.25ms,9.0177s,2,,
1571978908-12,12,i-0ce514e8cc687cfc3,m5d.large,9.06965970993042,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.33ms,9.0227s,2,,
1571978908-12,12,i-0ce514e8cc687cfc3,m5d.large,9.06626391410827,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.50ms,9.0237s,2,,
1571978908-12,12,i-0ce514e8cc687cfc3,m5d.large,9.05529689788818,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.03ms,9.0161s,2,,
1571978908-12,12,i-0ce514e8cc687cfc3,m5d.large,9.0608103275299,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.56ms,9.0236s,2,,
1571978908-12,12,i-0d54a1538f7e2de77,m5d.large,9.05249190330505,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1805.41ms,9.0298s,2,,
1571978908-12,12,i-0d54a1538f7e2de77,m5d.large,9.05237746238708,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.58ms,9.0245s,2,,
1571978908-12,12,i-0d54a1538f7e2de77,m5d.large,9.05616235733032,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.98ms,9.0159s,2,,
1571978908-12,12,i-0d54a1538f7e2de77,m5d.large,9.0675401687622,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.85ms,9.0234s,2,,
1571978908-12,12,i-0d54a1538f7e2de77,m5d.large,9.07117509841919,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.28ms,9.0224s,2,,
1571978908-12,12,i-0d54a1538f7e2de77,m5d.large,9.0827796459198,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.35ms,9.0285s,2,,
1571978908-12,12,i-0d54a1538f7e2de77,m5d.large,9.07672786712646,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.68ms,9.0292s,2,,
1571978908-12,12,i-0d54a1538f7e2de77,m5d.large,9.06091022491455,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.40ms,9.0208s,2,,
1571978908-12,12,i-0d54a1538f7e2de77,m5d.large,9.06254005432128,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.74ms,9.0217s,2,,
1571978908-12,12,i-0d54a1538f7e2de77,m5d.large,9.05861043930053,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.80ms,9.0189s,2,,
1571978908-12,12,i-0d6e05a5d1bb34175,m5d.large,9.06034803390503,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1805.54ms,9.0372s,2,,
1571978908-12,12,i-0d6e05a5d1bb34175,m5d.large,9.0447449684143,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.07ms,9.0161s,2,,
1571978908-12,12,i-0d6e05a5d1bb34175,m5d.large,9.06411075592041,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.18ms,9.0249s,2,,
1571978908-12,12,i-0d6e05a5d1bb34175,m5d.large,9.06274771690368,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.75ms,9.0209s,2,,
1571978908-12,12,i-0d6e05a5d1bb34175,m5d.large,9.06119203567504,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.82ms,9.0173s,2,,
1571978908-12,12,i-0d6e05a5d1bb34175,m5d.large,9.06646990776062,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.00ms,9.0187s,2,,
1571978908-12,12,i-0d6e05a5d1bb34175,m5d.large,9.05593848228454,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.55ms,9.0229s,2,,
1571978908-12,12,i-0d6e05a5d1bb34175,m5d.large,9.04236412048339,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.17ms,9.0180s,2,,
1571978908-12,12,i-0d6e05a5d1bb34175,m5d.large,9.03699684143066,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.06ms,9.0175s,2,,
1571978908-12,12,i-0d6e05a5d1bb34175,m5d.large,9.04696035385131,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.11ms,9.0279s,2,,
1571978908-12,12,i-0db58bb48083166f4,m5d.large,9.0430588722229,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.35ms,9.0182s,2,,
1571978908-12,12,i-0db58bb48083166f4,m5d.large,9.04260969161987,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.29ms,9.0194s,2,,
1571978908-12,12,i-0db58bb48083166f4,m5d.large,9.04723477363586,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.99ms,9.0215s,2,,
1571978908-12,12,i-0db58bb48083166f4,m5d.large,9.04934692382812,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.03ms,9.0206s,2,,
1571978908-12,12,i-0db58bb48083166f4,m5d.large,9.04084658622741,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.07ms,9.0192s,2,,
1571978908-12,12,i-0db58bb48083166f4,m5d.large,9.04522347450256,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.51ms,9.0257s,2,,
1571978908-12,12,i-0db58bb48083166f4,m5d.large,9.03950524330139,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.53ms,9.0178s,2,,
1571978908-12,12,i-0db58bb48083166f4,m5d.large,9.03759384155273,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.30ms,9.0189s,2,,
1571978908-12,12,i-0db58bb48083166f4,m5d.large,9.05040287971496,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.64ms,9.0284s,2,,
1571978908-12,12,i-0db58bb48083166f4,m5d.large,9.04216599464416,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.82ms,9.0199s,2,,
1571978908-12,12,i-0ddab6d1309083e6f,m5d.large,9.06646752357482,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.21ms,9.0222s,2,,
1571978908-12,12,i-0ddab6d1309083e6f,m5d.large,9.0555989742279,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.47ms,9.0272s,2,,
1571978908-12,12,i-0ddab6d1309083e6f,m5d.large,9.06181716918945,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.82ms,9.0175s,2,,
1571978908-12,12,i-0ddab6d1309083e6f,m5d.large,9.06332874298095,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.35ms,9.0184s,2,,
1571978908-12,12,i-0ddab6d1309083e6f,m5d.large,9.06611919403076,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.70ms,9.0173s,2,,
1571978908-12,12,i-0ddab6d1309083e6f,m5d.large,9.06670713424682,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.81ms,9.0180s,2,,
1571978908-12,12,i-0ddab6d1309083e6f,m5d.large,9.06941676139831,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.26ms,9.0248s,2,,
1571978908-12,12,i-0ddab6d1309083e6f,m5d.large,9.0600152015686,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.95ms,9.0177s,2,,
1571978908-12,12,i-0ddab6d1309083e6f,m5d.large,9.05931234359741,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.85ms,9.0180s,2,,
1571978908-12,12,i-0ddab6d1309083e6f,m5d.large,9.06619000434875,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.11ms,9.0234s,2,,
1571978908-12,12,i-0e24cf40ed2339dfb,m5d.large,9.07604694366455,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1806.69ms,9.0390s,2,,
1571978908-12,12,i-0e24cf40ed2339dfb,m5d.large,9.03829526901245,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.11ms,9.0167s,2,,
1571978908-12,12,i-0e24cf40ed2339dfb,m5d.large,9.04673314094543,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.99ms,9.0218s,2,,
1571978908-12,12,i-0e24cf40ed2339dfb,m5d.large,9.06843376159668,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.11ms,9.0178s,2,,
1571978908-12,12,i-0e24cf40ed2339dfb,m5d.large,9.07142043113708,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.31ms,9.0219s,2,,
1571978908-12,12,i-0e24cf40ed2339dfb,m5d.large,9.06885623931884,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.53ms,9.0241s,2,,
1571978908-12,12,i-0e24cf40ed2339dfb,m5d.large,9.0690050125122,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.37ms,9.0206s,2,,
1571978908-12,12,i-0e24cf40ed2339dfb,m5d.large,9.06278395652771,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.19ms,9.0228s,2,,
1571978908-12,12,i-0e24cf40ed2339dfb,m5d.large,9.06236433982849,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.90ms,9.0238s,2,,
1571978908-12,12,i-0e24cf40ed2339dfb,m5d.large,9.06360912322998,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.33ms,9.0249s,2,,
1571978908-12,12,i-0e65f7192e4cc9812,m5d.large,9.05848264694213,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.95ms,9.0378s,2,,
1571978908-12,12,i-0e65f7192e4cc9812,m5d.large,9.05412483215332,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1805.77ms,9.0340s,2,,
1571978908-12,12,i-0e65f7192e4cc9812,m5d.large,9.04607844352722,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.38ms,9.0240s,2,,
1571978908-12,12,i-0e65f7192e4cc9812,m5d.large,9.04472208023071,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.02ms,9.0233s,2,,
1571978908-12,12,i-0e65f7192e4cc9812,m5d.large,9.04063534736633,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.36ms,9.0207s,2,,
1571978908-12,12,i-0e65f7192e4cc9812,m5d.large,9.04611325263977,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.25ms,9.0262s,2,,
1571978908-12,12,i-0e65f7192e4cc9812,m5d.large,9.04300284385681,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.37ms,9.0230s,2,,
1571978908-12,12,i-0e65f7192e4cc9812,m5d.large,9.051771402359,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.60ms,9.0318s,2,,
1571978908-12,12,i-0e65f7192e4cc9812,m5d.large,9.04567432403564,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.08ms,9.0251s,2,,
1571978908-12,12,i-0e65f7192e4cc9812,m5d.large,9.03858041763305,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.29ms,9.0184s,2,,
1571978908-12,12,i-0ed04e63687d6723d,m5d.large,9.04428601264953,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.50ms,9.0246s,2,,
1571978908-12,12,i-0ed04e63687d6723d,m5d.large,9.05822992324829,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1806.16ms,9.0368s,2,,
1571978908-12,12,i-0ed04e63687d6723d,m5d.large,9.04023933410644,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.76ms,9.0197s,2,,
1571978908-12,12,i-0ed04e63687d6723d,m5d.large,9.0455641746521,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.61ms,9.0253s,2,,
1571978908-12,12,i-0ed04e63687d6723d,m5d.large,9.0429036617279,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.85ms,9.0222s,2,,
1571978908-12,12,i-0ed04e63687d6723d,m5d.large,9.04217052459716,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.91ms,9.0216s,2,,
1571978908-12,12,i-0ed04e63687d6723d,m5d.large,9.04615902900695,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.58ms,9.0241s,2,,
1571978908-12,12,i-0ed04e63687d6723d,m5d.large,9.04397535324096,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.44ms,9.0237s,2,,
1571978908-12,12,i-0ed04e63687d6723d,m5d.large,9.03776884078979,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.07ms,9.0172s,2,,
1571978908-12,12,i-0ed04e63687d6723d,m5d.large,9.04317569732666,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.81ms,9.0233s,2,,
1571978908-12,12,i-0ed1dd0ff2c0a5ad4,m5d.large,9.05640339851379,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.03ms,9.0189s,2,,
1571978908-12,12,i-0ed1dd0ff2c0a5ad4,m5d.large,9.05164813995361,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.56ms,9.0242s,2,,
1571978908-12,12,i-0ed1dd0ff2c0a5ad4,m5d.large,9.06622457504272,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.33ms,9.0320s,2,,
1571978908-12,12,i-0ed1dd0ff2c0a5ad4,m5d.large,9.06787085533142,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.60ms,9.0257s,2,,
1571978908-12,12,i-0ed1dd0ff2c0a5ad4,m5d.large,9.06443262100219,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.96ms,9.0184s,2,,
1571978908-12,12,i-0ed1dd0ff2c0a5ad4,m5d.large,9.08175468444824,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.83ms,9.0289s,2,,
1571978908-12,12,i-0ed1dd0ff2c0a5ad4,m5d.large,9.06675100326538,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.41ms,9.0190s,2,,
1571978908-12,12,i-0ed1dd0ff2c0a5ad4,m5d.large,9.05949831008911,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.21ms,9.0186s,2,,
1571978908-12,12,i-0ed1dd0ff2c0a5ad4,m5d.large,9.07484006881713,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1805.09ms,9.0338s,2,,
1571978908-12,12,i-0ed1dd0ff2c0a5ad4,m5d.large,9.07037615776062,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.54ms,9.0203s,2,,
1571978908-12,12,i-0ee7f31ab970c7e59,m5d.large,9.04899954795837,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.39ms,9.0287s,2,,
1571978908-12,12,i-0ee7f31ab970c7e59,m5d.large,9.0474784374237,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.89ms,9.0272s,2,,
1571978908-12,12,i-0ee7f31ab970c7e59,m5d.large,9.04546022415161,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.09ms,9.0253s,2,,
1571978908-12,12,i-0ee7f31ab970c7e59,m5d.large,9.04066658020019,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.19ms,9.0211s,2,,
1571978908-12,12,i-0ee7f31ab970c7e59,m5d.large,9.05087995529174,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.60ms,9.0313s,2,,
1571978908-12,12,i-0ee7f31ab970c7e59,m5d.large,9.04541254043579,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.14ms,9.0257s,2,,
1571978908-12,12,i-0ee7f31ab970c7e59,m5d.large,9.04220056533813,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.40ms,9.0225s,2,,
1571978908-12,12,i-0ee7f31ab970c7e59,m5d.large,9.0519528388977,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.49ms,9.0324s,2,,
1571978908-12,12,i-0ee7f31ab970c7e59,m5d.large,9.04115796089172,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.14ms,9.0208s,2,,
