iperf,sysbench,ycruncher,pgbench,setId,vmId
833,7.78575635,5.532795429,149859,29,17
1297,7.779750586,5.55519104,154471,29,18
1659,7.778488874,5.539084435,154576,29,18
1754,7.782306194,5.530931711,155183,29,18
1376,7.777534962,5.58022666,153550,29,19
2445,7.778492451,5.69129014,153469,29,19
2520,7.78309989,5.691773176,153416,29,19
1311,7.778610468,5.562702417,151762,29,20
2023,7.779503822,5.547509909,152078,29,20
1641,7.786624432,5.537248611,151644,29,20
1627,8.779037237,5.55000329,150136,29,21
2600,8.769887447,5.532585144,150149,29,21
2400,8.766889811,5.518685818,149777,29,21
1057,8.778233767,5.555785894,148772,29,22
1060,8.771853209,5.558400393,149174,29,22
1223,8.771356821,5.558008432,149537,29,22
2742,8.774759531,5.497560263,150273,29,23
2791,8.770537853,5.55836463,150612,29,23
1064,8.770582676,5.527318239,150270,29,23
2328,8.779122353,5.508471489,156237,29,24
2650,8.773326874,5.528716087,156442,29,24
2244,8.768815994,5.516827822,157150,29,24
2670,8.784312963,5.616500616,149039,29,25
1781,8.779398918,5.614767313,149197,29,25
1728,8.77142477,5.550780773,149474,29,25
1298,8.77571702,5.563638449,144217,29,26
1746,8.768081188,5.609865904,143947,29,26
2169,8.770777225,5.567550659,144237,29,26
1131,8.778634787,5.569103241,153608,29,27
1659,8.769073248,5.578077793,152934,29,27
2130,8.768460512,5.575009108,153231,29,27
2560,8.786530256,5.55446744,150977,29,28
1232,8.77153039,5.515816927,151209,29,28
1390,8.769495249,5.521645784,150833,29,28
2597,8.789412737,5.524672747,152627,29,29
1327,8.778962374,5.533200264,152587,29,29
1612,8.772072792,5.495524406,153056,29,29
1642,8.778558731,5.633021593,152838,30,1
688,8.777859688,5.759979248,152708,30,1
1067,8.773470879,5.694180965,152576,30,1
1577,8.785304308,5.62061286,152722,30,2
1994,8.771684647,5.619946241,152896,30,2
1302,8.774303675,5.622316599,152503,30,2
1054,8.771952152,5.493029594,153241,30,3
1779,8.772032499,5.504964113,153327,30,3
1396,8.776805639,5.473891735,152860,30,3
1326,8.778098583,5.599178076,148267,30,4
997,8.774587393,5.599024773,147810,30,4
2275,8.768871307,5.613985538,147720,30,4
2077,8.768669844,5.523843765,150723,30,5
1244,8.771665096,5.545096874,150962,30,5
1363,8.77430582,5.52365756,150757,30,5
711,8.773570538,5.554147005,151822,30,6
1241,8.78016901,5.58504796,151359,30,6
1549,8.775266647,6.02085495,151578,30,6
2160,8.778027534,5.557646513,148457,30,7
1800,8.77236104,5.549355984,148027,30,7
1582,8.77228713,5.542720079,148698,30,7
1060,8.782296896,5.520735502,147956,30,8
673,8.779210806,5.536379814,147907,30,8
1344,8.771639109,5.667711258,148075,30,8
929,7.783186674,5.581647635,148385,30,9
1989,7.784050226,5.576042175,148778,30,9
2445,7.781491756,5.56282568,148444,30,9
727,7.778307915,5.572867393,149881,30,10
1541,7.779726028,5.577847481,150096,30,10
1448,7.782181501,5.557300091,150109,30,10
1077,7.78792429,5.504398346,154156,30,11
1519,7.781545639,5.524687767,154354,30,11
1660,7.780285358,5.494447708,154107,30,11
1658,7.787500143,5.53687501,150174,30,12
1796,7.784045219,5.519694805,149960,30,12
1712,7.77765727,5.492339373,149881,30,12
1541,7.782393932,5.561996937,148517,30,13
1851,7.779821157,5.571284056,149058,30,13
1817,7.778960466,5.558514833,148993,30,13
1313,7.781042099,5.588055134,153694,30,14
1609,7.777712345,5.588347912,154155,30,14
1752,7.781950951,5.577053547,153661,30,14
1473,7.793493986,5.563616037,154253,30,15
1494,7.776232958,5.561388969,153894,30,15
1393,7.781857967,5.564356089,153781,30,15
1764,7.781524897,5.600358248,149687,30,16
2482,7.795432806,5.613016605,149803,30,16
2690,7.781418085,5.579304457,149471,30,16
894,7.801609278,5.510573626,149587,30,17
1118,7.788466692,5.513156652,148785,30,17
1474,7.78247118,5.616522312,149237,30,17
2497,7.78227663,5.578542948,152624,30,18
1745,7.778578758,5.555844307,152911,30,18
1806,7.778145075,5.536513329,152986,30,18
2116,7.782568932,5.607089043,151476,30,19
1293,7.776095629,5.594471931,152058,30,19
906,7.779418945,5.595291615,152223,30,19
1274,7.782877207,5.591465712,151687,30,20
1182,7.782663584,5.66889596,151813,30,20
1239,7.785118818,5.567906618,151246,30,20
789,8.778371096,5.583374262,150018,30,21
2669,8.769360065,5.585267782,150935,30,21
2388,8.771362066,5.616308451,150174,30,21
2380,8.777062654,5.608935833,148798,30,22
1506,8.769839287,5.598353386,149069,30,22
1270,8.768047571,5.589046955,149170,30,22
2540,8.783559084,5.512486696,149869,30,23
1758,8.772214174,5.539199114,150428,30,23
2143,8.771683693,5.484476566,150259,30,23
1563,8.776763201,5.563210487,154667,30,24
1626,8.769206762,5.585278749,155063,30,24
2710,8.77063036,5.563029766,154805,30,24
2023,8.775239944,5.638347149,149040,30,25
1221,8.768580437,5.599994898,149162,30,25
1571,8.771928072,5.598459721,149345,30,25
2430,8.775057554,5.572404623,142298,30,26
1479,8.772452354,5.528625011,142638,30,26
1264,8.769381046,5.566087484,142618,30,26
695,8.779689312,5.574280024,151941,30,27
2606,8.76848197,5.573058128,151921,30,27
1654,8.77173686,5.543517351,151816,30,27
2230,8.783278704,5.551356554,152241,30,28
1494,8.775224924,5.531540632,151157,30,28
2730,8.772581339,5.538891315,150813,30,28
2838,8.783945084,5.506761074,150957,30,29
2730,8.778426886,5.494820595,151059,30,29
826,8.77183938,5.590775251,150989,30,29
1895,8.77736783,5.555532932,154629,30,30
1233,8.778903961,5.559742212,154688,30,30
843,8.771732092,5.531440496,154441,30,30
1725,8.784702778,5.647989035,151353,31,1
1292,8.787450314,5.601577282,151002,31,1
2511,8.772217751,5.575224876,151409,31,1
1235,8.779741049,5.588600159,151514,31,2
1311,8.776995182,5.654375553,150882,31,2
1440,8.771953821,5.597700119,150706,31,2
835,8.769350767,5.554650545,151858,31,3
1651,8.778690815,5.547402859,151949,31,3
1495,8.772892237,5.533432484,150979,31,3
939,8.774175644,5.604083538,148106,31,4
1986,8.787353754,5.756731987,148297,31,4
953,8.768104315,5.599853992,147576,31,4
1824,8.773650885,5.598669052,151018,31,5
1456,8.776841402,5.571294069,151043,31,5
1418,8.771888971,5.543024778,150608,31,5
1196,8.772724867,5.613952637,150303,31,6
995,8.780689955,5.608464956,150148,31,6
1384,8.775088549,5.582361221,149897,31,6
1387,8.777369976,5.580761433,148406,31,7
1313,8.776777983,5.610563993,148455,31,7
1482,8.772053957,5.568189621,148412,31,7
3110,8.780095577,5.563260555,147968,31,8
1381,8.778621912,5.567375422,147845,31,8
2473,8.77505517,5.560044527,147630,31,8
1470,7.78326416,5.580831289,148944,31,9
1700,7.785543203,5.56293273,148476,31,9
1588,7.784809113,5.563123226,148145,31,9
1739,7.778716326,5.682785988,150080,31,10
1443,7.783181906,5.643532276,150137,31,10
767,7.784531593,5.536757708,149893,31,10
1342,7.787366152,5.557106733,152829,31,11
1405,7.78531146,5.519365311,152876,31,11
1188,7.778316736,5.526553869,152074,31,11
681,7.788849115,5.52969265,150670,31,12
961,7.787062168,5.537146568,150389,31,12
1827,7.780156374,5.538220406,149966,31,12
1215,7.78408885,5.623177052,148976,31,13
1560,7.78055191,5.600276947,149078,31,13
1213,7.782350063,5.593754053,148527,31,13
1831,7.78805542,5.614492416,151982,31,14
1316,7.780636787,5.616625547,151800,31,14
1306,7.78018856,5.603660583,151623,31,14
1434,7.783406019,5.571119785,152656,31,15
1531,7.779669046,5.56785059,152391,31,15
2355,7.779037476,5.596786499,151776,31,15
1878,7.783782005,5.641059399,149367,31,16
1519,7.800971746,5.615399837,149047,31,16
1316,7.783800364,5.568272829,148838,31,16
1481,7.793768883,5.565057278,149390,31,17
1786,7.790736198,5.565381527,148843,31,17
2250,7.786241293,5.565749168,148948,31,17
1608,7.779822588,5.663269758,151390,31,18
1130,7.784872055,5.540593863,151698,31,18
1264,7.779354811,5.540488958,150811,31,18
1376,7.779276371,5.587842226,150658,31,19
1047,7.786484957,5.622653246,150346,31,19
1115,7.786563396,5.636735201,150403,31,19
972,7.784930944,5.586118937,151625,31,20
1077,7.78756237,5.578595161,151304,31,20
1858,7.780581951,5.576608896,151233,31,20
1545,8.784130096,5.613266468,150702,31,21
1406,8.777009249,5.579305887,150866,31,21
1787,8.771414518,5.574473381,150069,31,21
1890,8.778251886,5.600599527,149512,31,22
1354,8.784449816,5.599793196,149045,31,22
907,8.774695635,5.589766026,148784,31,22
3100,8.782267094,5.549882889,150364,31,23
2046,8.777322531,5.541606665,150251,31,23
1265,8.771646261,5.533205748,149669,31,23
1353,8.779692173,5.559138298,153754,31,24
1851,8.777360201,5.602904081,152864,31,24
1878,8.769244194,5.546427488,152948,31,24
3110,8.777796984,5.592784405,149173,31,25
2560,8.78139782,5.587465763,148702,31,25
2159,8.772429228,5.597410917,148715,31,25
1178,8.777998209,5.558502436,140856,31,26
1810,8.776004314,5.575175762,140745,31,26
2238,8.771200895,5.541943073,140220,31,26
1544,8.779820919,5.577513695,149591,31,27
2590,8.777969837,5.595163822,149059,31,27
1034,8.772190094,5.573916912,149356,31,27
1612,8.77751708,5.566685915,151523,31,28
1815,8.777929544,5.534152746,151551,31,28
1172,8.772414923,5.560573578,150490,31,28
1230,8.789712191,5.540843487,149845,31,29
2054,8.783809662,5.546937704,149706,31,29
2620,8.775472164,5.527662516,148624,31,29
1229,8.786953211,5.622401476,152600,31,30
1228,8.785573721,5.580474615,152457,31,30
1543,8.773826361,5.593778133,152437,31,30
1453,8.781550407,5.57186532,151374,31,31
1939,8.778998852,5.570070267,151005,31,31
1702,8.772201777,5.561235428,151047,31,31
2402,8.787237406,6.007573843,149335,32,1
1438,8.780339241,6.027103186,149573,32,1
1092,8.773751736,6.084131002,149477,32,1
1203,8.783569813,6.018942833,149105,32,2
1349,8.774686575,6.169900179,149063,32,2
1335,8.777868271,6.029278755,149007,32,2
1620,8.772559643,5.533657789,149830,32,3
1357,8.770695925,5.517560244,149845,32,3
1761,8.774811983,5.561286449,150184,32,3
727,8.776980877,6.173114777,147653,32,4
923,8.77094841,6.028917551,147417,32,4
1072,8.774148464,6.021787643,147928,32,4
1610,8.77402544,5.574468374,150579,32,5
1767,8.773130178,5.53676796,150374,32,5
1602,8.773546457,5.557310581,150381,32,5
2331,8.774549246,6.032829762,148605,32,6
1249,8.779640198,5.982223749,148686,32,6
880,8.776426077,6.041750193,148188,32,6
1683,8.778268576,5.627571344,148051,32,7
1678,8.77334857,5.589082718,148079,32,7
1724,8.772346735,5.579549551,147947,32,7
1255,8.78217721,5.552726507,147856,32,8
1393,8.772500992,5.54280138,147666,32,8
1955,8.775453806,5.535728455,147694,32,8
1571,7.798347473,5.992696047,148821,32,9
1394,7.785738945,6.007426262,148652,32,9
1552,7.781737566,6.013510466,148592,32,9
1361,7.780982018,6.281983614,150178,32,10
1576,7.781493425,6.006284475,150235,32,10
1611,7.785932779,5.997936487,150069,32,10
1301,7.793343782,5.551201582,151011,32,11
1682,7.78057313,5.560011864,151122,32,11
1309,7.783445358,5.543987751,150828,32,11
1070,7.787356138,5.552711248,150873,32,12
1101,7.791195393,5.515479803,150538,32,12
1930,7.780323505,5.525975227,150295,32,12
1318,7.78344512,6.032610178,148916,32,13
1201,7.777463913,6.029014111,148410,32,13
1295,7.78237009,6.092393875,148792,32,13
1494,7.787332296,6.05657196,150491,32,14
1496,7.78004241,6.024790764,150754,32,14
1181,7.784362316,6.066476583,150438,32,14
2475,7.785872221,5.579630852,150652,32,15
1254,7.779480696,5.574719429,150689,32,15
2160,7.785444498,5.571530104,150529,32,15
1922,7.782642126,6.049387932,148630,32,16
2412,7.795950651,6.04915905,149507,32,16
1999,7.781015158,6.056774855,148835,32,16
1594,7.800813198,5.546875954,149391,32,17
993,7.790251493,5.539427757,149051,32,17
1198,7.788478136,5.49814558,148711,32,17
1609,7.77929616,5.572246552,150051,32,18
1749,7.781631231,5.56182313,149855,32,18
1377,7.777554035,5.529234886,149634,32,18
752,7.780080557,6.063820362,147964,32,19
1538,7.776511908,6.034166336,147927,32,19
1590,7.788107157,6.168018341,148413,32,19
814,7.781005383,6.043823719,151170,32,20
1182,7.780941963,6.005678654,150888,32,20
1266,7.783231974,6.025327444,151276,32,20
1252,8.782541037,6.018805027,150236,32,21
1349,8.770882607,6.046721458,150323,32,21
1005,8.773517132,6.011148214,149498,32,21
1488,8.789911985,6.009549856,149106,32,22
1223,8.772293329,6.02891326,148189,32,22
2070,8.771816969,6.03029561,148638,32,22
1639,8.778243542,5.553242683,149794,32,23
2051,8.771845102,5.539386988,149530,32,23
1662,8.776361227,5.507275343,149333,32,23
1476,8.785132647,6.140734911,151891,32,24
2296,8.771192551,6.038413763,151553,32,24
2163,8.774544001,6.029057503,151059,32,24
1871,8.781924486,6.042749882,148770,32,25
1317,8.772816181,6.044552088,149704,32,25
1108,8.775975466,6.019305229,149127,32,25
1885,8.78039813,5.610442162,139028,32,26
1329,8.770152569,5.59662652,139314,32,26
1812,8.772743225,5.571186066,139171,32,26
2069,8.778133392,5.607361078,147734,32,27
1179,8.769890547,5.558078527,148039,32,27
936,8.770598412,5.547489882,147744,32,27
2454,8.78523922,5.55071187,151588,32,28
2206,8.771581411,5.539289474,151088,32,28
2194,8.773332119,5.566513062,151153,32,28
1301,8.783914089,5.499623775,148078,32,29
2129,8.774278641,5.515553713,148615,32,29
2085,8.772182226,5.514019489,147896,32,29
1503,8.786529779,5.990364075,151174,32,30
1626,8.781513691,6.101141453,150816,32,30
997,8.772183895,6.014993429,150813,32,30
1393,8.785427332,5.577843428,149058,32,31
1379,8.776467323,5.584089756,149725,32,31
1366,8.773945808,5.553606987,149429,32,31
1217,8.771472692,6.047619581,149443,32,32
1211,8.781580925,6.030660629,149320,32,32
1777,8.784257174,6.041150093,149267,32,32
858,8.771936178,6.079962015,149574,33,1
1266,8.779169559,6.0823493,149626,33,1
703,8.772120237,6.018459082,149607,33,1
2074,8.779015541,6.017075062,149051,33,2
1271,8.775872707,6.028674126,148873,33,2
1533,8.775424957,6.028065681,148773,33,2
1551,8.767658472,5.570055723,149542,33,3
1307,8.769938707,5.57201004,149504,33,3
1599,8.776525497,5.592787027,149768,33,3
2211,8.783497095,6.008721352,136905,33,4
1973,8.771806479,6.069239378,136727,33,4
1447,8.774276495,6.024529934,136800,33,4
1355,8.771521568,5.623096943,139167,33,5
1612,8.77391243,5.594829559,138948,33,5
924,8.773690462,5.585579872,139255,33,5
1284,8.775924921,5.979424715,148220,33,6
1112,8.778494596,5.986689091,148530,33,6
1032,8.776461124,6.02302599,148531,33,6
1656,8.779412031,5.598324537,137004,33,7
1340,8.775122404,5.617825747,137280,33,7
1672,8.775330067,5.59086132,136700,33,7
1106,8.786913395,5.651024103,136895,33,8
1265,8.772921562,5.570589781,136753,33,8
1664,8.776292801,5.638440847,136975,33,8
1238,8.010798931,6.009000778,137266,33,9
1547,8.009180784,5.992432833,137590,33,9
1725,8.011859655,6.100476742,137539,33,9
1302,8.004281521,6.021364212,138655,33,10
1383,8.003326178,6.023308992,138458,33,10
1594,8.004889965,6.260993242,138728,33,10
926,8.007616758,5.592797279,150679,33,11
1282,8.008555889,5.609074116,150956,33,11
1576,8.004426479,5.609694004,150942,33,11
1037,8.013316631,5.57133913,138935,33,12
1652,8.007323027,5.57205081,138951,33,12
1365,8.006249428,5.55318737,139184,33,12
1487,8.019648552,6.121676683,137582,33,13
1224,8.004405499,6.010559797,137279,33,13
1408,8.005686283,6.124716043,137615,33,13
1770,8.017188311,6.018620253,150635,33,14
1577,8.020460367,6.067769051,150534,33,14
916,8.005899429,6.026683092,150519,33,14
1488,8.009827137,5.604060173,150422,33,15
1739,8.003951073,5.605456352,150464,33,15
1554,8.008233309,5.605827332,150815,33,15
1409,8.011669159,6.034358978,137878,33,16
1508,8.020697355,6.043714523,137527,33,16
1020,8.006592989,6.310637951,138054,33,16
1318,8.027490854,5.577975035,138050,33,17
1716,8.01162076,5.596418858,137721,33,17
821,8.01097393,5.614802837,137922,33,17
1049,8.007187366,5.588882208,149628,33,18
1374,8.005491972,5.743329525,149993,33,18
2532,8.008744001,5.590934515,150122,33,18
1392,8.003892422,6.13826704,147826,33,19
1325,8.004843473,6.022396803,148210,33,19
941,8.013002157,6.019547462,148148,33,19
1522,8.005014658,5.991256952,139037,33,20
1012,8.005277395,5.992481709,139914,33,20
1515,8.009801626,6.013491631,139648,33,20
1527,8.784382582,6.02561903,138562,33,21
1478,8.772397041,6.056277752,138272,33,21
1873,8.771962643,6.031011343,138697,33,21
2080,8.7833426,6.011707544,137487,33,22
1352,8.771747828,6.042553186,137599,33,22
1306,8.77187109,6.123627663,138131,33,22
1930,8.779299259,5.586558342,138399,33,23
1421,8.772373915,5.58196187,138845,33,23
1952,8.775092363,5.596457958,138726,33,23
1969,8.781202078,6.002175331,151290,33,24
1282,8.771684408,5.986224174,151759,33,24
2244,8.772709846,5.998466969,151803,33,24
1782,8.781012774,6.027030706,138234,33,25
1480,8.77686739,6.069545507,138357,33,25
1213,8.779959679,6.042135477,138094,33,25
1598,8.779483795,5.615927458,139128,33,26
1965,8.771647692,5.602815866,139407,33,26
2597,8.772503614,5.603895903,139213,33,26
2232,8.77745533,5.613206387,147267,33,27
1669,8.772117138,5.745329618,147509,33,27
1334,8.777050495,5.58389926,147726,33,27
2080,8.787837982,5.710609436,139701,33,28
1783,8.773855686,5.589038134,140032,33,28
1599,8.774626493,5.621115923,139539,33,28
1052,8.780245066,5.598835945,148033,33,29
1523,8.777408838,5.598357677,148173,33,29
1855,8.772847176,5.57440424,148153,33,29
1021,8.791029692,6.010467768,150892,33,30
1095,8.77838707,6.004287004,151414,33,30
1667,8.774156094,6.093494415,151443,33,30
1323,8.781117678,5.637260437,149148,33,31
1540,8.77539444,5.596627712,149565,33,31
749,8.776539803,5.589226723,149703,33,31
1236,8.77190423,6.020342112,148381,33,32
1853,8.776425362,6.007093668,149530,33,32
759,8.78181982,6.014297009,149575,33,32
1322,8.003936291,5.566734791,138010,33,33
1826,8.002132654,5.582050562,138369,33,33
1695,8.006029367,5.566238165,138124,33,33
1073,8.771004438,6.077021122,137775,34,1
1423,8.780807257,6.196143866,138267,34,1
911,8.774202108,6.023631334,138307,34,1
1119,8.778341293,6.076808691,137771,34,2
1167,8.771645784,6.04480052,137541,34,2
1341,8.774325132,6.057766914,137820,34,2
1328,8.768998146,5.531134129,138350,34,3
912,8.770892382,5.538771152,138555,34,3
861,8.781656504,5.534045696,137868,34,3
1250,8.780119658,6.055491209,137231,34,4
729,8.77533412,6.015460014,136937,34,4
1749,8.770133972,6.046455622,137821,34,4
1862,8.771509647,5.589121342,138594,34,5
1380,8.774911404,5.589239836,138953,34,5
711,8.77719903,5.534500599,138479,34,5
1627,8.776625872,6.050957441,136943,34,6
895,8.779850483,6.022200584,137177,34,6
1786,8.778664112,6.029421329,137077,34,6
1255,8.785141706,5.615483284,136914,34,7
1504,8.772814274,5.627164602,137399,34,7
1276,8.774808407,5.59289813,136935,34,7
1888,8.782548428,5.599576235,136427,34,8
1683,8.773050308,5.578663826,136205,34,8
1831,8.779848576,5.548691034,136840,34,8
1162,8.012479544,6.053183556,137110,34,9
1022,8.009829283,6.013754368,137100,34,9
1690,8.017721891,6.020128965,137209,34,9
1745,8.014240265,6.052696705,138001,34,10
1222,8.004175901,6.176335096,138697,34,10
1996,8.008313656,6.234281063,138695,34,10
1848,8.00454998,5.602384567,138809,34,11
1013,8.010406494,5.582324743,139732,34,11
1374,8.004816771,5.562473297,139244,34,11
1501,8.016242504,5.550369501,139048,34,12
1570,8.005512476,5.553002119,139518,34,12
1669,8.007232666,5.553871155,139075,34,12
1226,8.011553288,6.069553137,137248,34,13
1432,8.00474906,6.064042091,137596,34,13
1159,8.005661964,6.024044991,137835,34,13
1270,8.014467001,6.033008099,139110,34,14
1520,8.003448009,6.047902822,138765,34,14
1025,8.006175756,6.034507036,138884,34,14
1663,8.015444756,5.592336178,138592,34,15
1006,8.003670454,5.703465462,139054,34,15
1323,8.005746365,5.599811077,138750,34,15
1142,8.009814978,6.070383787,137403,34,16
2086,8.020659208,6.062195539,138377,34,16
1316,8.026099205,6.087417603,137648,34,16
1318,8.01792407,5.569542885,137670,34,17
1279,8.006237507,5.572142124,138286,34,17
1184,8.01034236,5.576708555,137960,34,17
1720,8.005507708,5.599967718,137860,34,18
1482,8.00457263,5.587839842,138856,34,18
1430,8.010372877,5.599570513,138014,34,18
1218,8.008653641,6.067274809,136846,34,19
1064,8.001867533,6.045505047,136917,34,19
1222,8.006275654,6.061488867,136752,34,19
1773,8.00865221,6.032158375,139536,34,20
1473,8.004028797,6.04031229,139366,34,20
1762,8.01450038,6.030060053,139795,34,20
1746,8.779983521,6.077631712,138055,34,21
1852,8.772490025,6.061131001,139086,34,21
1823,8.772879124,6.038838387,139226,34,21
1302,8.792551994,6.073729753,137356,34,22
1853,8.770750046,6.057416916,137336,34,22
2044,8.774971008,6.064154148,137433,34,22
1938,8.786637783,5.580834627,138284,34,23
1476,8.776801825,5.567387581,138430,34,23
1365,8.77215147,5.531672239,138654,34,23
1308,8.778477669,6.046234369,140115,34,24
1600,8.770193577,6.011849403,140309,34,24
1219,8.773063898,6.011175156,139867,34,24
2033,8.784701109,6.07830739,138021,34,25
1440,8.778590202,6.081334352,137739,34,25
2345,8.779319525,6.03866744,137981,34,25
1761,8.777425528,5.631937265,128221,34,26
1746,8.77658391,5.603416681,129184,34,26
1831,8.77491951,5.565431595,129071,34,26
1559,8.776116371,5.586210251,136815,34,27
1510,8.773834705,5.844516277,136692,34,27
733,8.775701523,5.617768526,136518,34,27
1300,8.786877155,5.601563454,139374,34,28
1557,8.777523756,5.567268848,139573,34,28
1428,8.772349358,5.570824623,139720,34,28
1249,8.78711319,5.821897745,136801,34,29
2026,8.775045633,5.524098635,136968,34,29
1270,8.771435976,5.494163275,136697,34,29
1258,8.78705883,6.046372414,139638,34,30
1091,8.774416685,6.019337416,139639,34,30
1311,8.775383949,6.003176451,139625,34,30
1523,8.78000927,5.585021734,138402,34,31
1919,8.772362471,5.58438611,137728,34,31
1581,8.775724888,5.57825613,138196,34,31
2044,8.771707535,6.063005209,137260,34,32
1616,8.775834799,6.044957161,137340,34,32
1440,8.781419992,6.038470984,137356,34,32
841,8.008126497,5.558330536,137990,34,33
1213,8.004154682,5.5473876,138149,34,33
955,8.00643158,5.54375267,137949,34,33
824,8.012252808,6.040267944,138180,34,34
1604,8.006245375,6.046204567,138012,34,34
1699,8.008931398,5.999919176,137511,34,34
1621,8.77058506,6.061817884,135976,35,1
1680,8.775313616,6.152644634,136285,35,1
2142,8.774815559,6.153231144,136217,35,1
1489,8.786367416,6.072527885,136307,35,2
1382,8.770385027,6.073873043,136520,35,2
1918,8.774702072,6.064173698,136165,35,2
1573,8.77041316,5.997929096,137143,35,3
1202,8.768858433,6.000287771,137457,35,3
1168,8.777456999,5.971442461,137305,35,3
1650,8.790513754,6.067372799,136925,35,4
1365,8.769598961,6.090219736,137298,35,4
1361,8.787319183,6.238626719,137419,35,4
1545,8.773332357,6.011317968,138477,35,5
1537,8.774172306,6.070338726,138220,35,5
1180,8.777581215,6.036926985,138828,35,5
963,8.774663448,6.03818965,135665,35,6
726,8.781684399,6.05837512,135773,35,6
1501,8.779908895,6.176845312,135802,35,6
1393,8.776928186,6.055854559,137152,35,7
804,8.772109747,6.056634665,137431,35,7
1560,8.775539875,6.058186769,136426,35,7
1720,8.784945726,6.022653818,137214,35,8
1374,8.777918577,6.075892687,136732,35,8
1549,8.774185181,6.016542673,136821,35,8
1953,8.00831461,6.076550007,137585,35,9
1772,8.00519681,6.017940283,137512,35,9
1323,8.014356852,6.02523756,137521,35,9
1301,8.00754571,6.065686703,139216,35,10
1414,8.005829573,6.024710178,138735,35,10
1454,8.00945282,6.163298607,138397,35,10
1626,8.004464626,6.031657219,138114,35,11
1265,8.008101702,5.999918222,138489,35,11
1326,8.002918243,6.009740353,138503,35,11
1329,8.019654036,6.023273945,138941,35,12
1980,8.005767345,5.986618996,139031,35,12
1179,8.002890587,5.968470812,138920,35,12
883,8.010522127,6.151540279,137590,35,13
933,8.003211975,6.027719259,137499,35,13
1276,8.005930424,6.013544321,137196,35,13
1262,8.017941475,6.049819469,136882,35,14
1134,8.009341002,6.101218462,137075,35,14
1236,8.011521101,6.061681032,136825,35,14
1258,8.015813828,6.038542747,137316,35,15
1386,8.002015829,6.139243364,137732,35,15
1029,8.005452633,5.9920578,137353,35,15
1338,8.008962631,6.312669277,137925,35,16
1660,8.019314528,6.013572693,137418,35,16
1704,8.00745821,6.012870073,137558,35,16
1270,8.01714015,6.056943417,137889,35,17
1571,8.012011528,6.014257669,138031,35,17
1344,8.010730982,6.015321493,138013,35,17
1682,8.008428335,6.066064835,136310,35,18
1416,8.007416487,6.028460979,136051,35,18
1044,8.011678934,6.024896383,136208,35,18
1242,8.012140751,6.073894501,135040,35,19
1697,8.004712582,6.162715435,135727,35,19
1729,8.00847578,6.020109653,134284,35,19
1557,8.014683485,6.048812866,139255,35,20
1223,8.006129026,6.047757626,139395,35,20
1055,8.008651018,6.039803267,139126,35,20
1521,8.78102541,6.135452747,137975,35,21
1412,8.771272659,6.068441391,138163,35,21
1662,8.772593737,6.068412542,137504,35,21
1723,8.780299425,6.074329853,137318,35,22
716,8.772535801,6.077849627,137344,35,22
1279,8.778176546,6.104750872,137286,35,22
1481,8.78474021,6.033252001,138675,35,23
1719,8.773658752,6.016694546,138525,35,23
1802,8.782754183,6.018663406,138894,35,23
1788,8.783119917,6.002037764,138555,35,24
1354,8.769901991,5.995114088,138307,35,24
1386,8.773258448,5.983615875,138589,35,24
1611,8.777638674,6.074046612,138946,35,25
1084,8.779430151,6.109333515,138586,35,25
1298,8.777161837,6.045035839,137747,35,25
1272,8.780093193,6.089534044,127509,35,26
1326,8.770794392,6.103272676,127706,35,26
1733,8.775596857,6.03458643,126978,35,26
1258,8.778163195,6.147320747,134865,35,27
1200,8.768028021,6.010416031,135501,35,27
1887,8.77602911,6.0248909,134830,35,27
1316,8.793665409,6.03213954,139741,35,28
1752,8.776361704,6.03268981,139841,35,28
1414,8.781022549,6.007307529,139716,35,28
1725,8.800784111,6.102171183,135037,35,29
1196,8.775233984,5.974240541,135004,35,29
1282,8.774975538,5.95651722,134613,35,29
1057,8.787965536,6.035901546,137529,35,30
2080,8.777434826,6.047281027,137668,35,30
661,8.775758743,6.039492846,137338,35,30
806,8.784519434,6.01618576,136251,35,31
842,8.772371531,6.011846304,136346,35,31
1079,8.77414155,6.00080204,136519,35,31
1850,8.770802259,6.047816277,136381,35,32
1569,8.775384426,6.05187583,136026,35,32
645,8.776913881,6.017880917,136314,35,32
1525,8.009125233,6.018101215,137908,35,33
1452,8.00958848,5.994460344,138248,35,33
1615,8.009460211,5.992737293,138374,35,33
1587,8.010157824,6.151435852,136200,35,34
1308,8.005945683,6.096904755,136521,35,34
733,8.008381605,6.092475653,136489,35,34
1042,8.01143074,5.984659195,136087,35,35
1412,8.007511377,6.018901348,135905,35,35
1476,8.015184641,5.997056246,135682,35,35
2503,8.771603346,6.105426073,134854,36,1
1445,8.783005476,6.108644962,134565,36,1
1641,8.775310755,6.228537321,134575,36,1
1529,8.783021212,6.081948519,135581,36,2
1340,8.776438475,6.118527412,135343,36,2
1806,8.774914503,6.09728241,135095,36,2
1227,8.773940802,5.999137163,135601,36,3
1607,8.768519878,5.985127687,135667,36,3
1651,8.772977114,5.987321854,135226,36,3
707,8.774850607,6.127573729,136580,36,4
1117,8.770721436,6.109225035,136677,36,4
1481,8.77286911,6.120688677,136365,36,4
683,8.77046442,6.051646709,138917,36,5
1134,8.775257826,5.995361805,138794,36,5
2303,8.776390076,6.003402948,138520,36,5
