experimentID,instanceID,instanceType,wallTime,testOption,per-request-avg-time,total-time,thread-num
1540584033,i-00dd1a9a70a761375,c4.large,8.494470119, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1690.88ms,8.4674s,2
1540584033,i-00dd1a9a70a761375,c4.large,8.481796026, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.41ms,8.4525s,2
1540584033,i-00dd1a9a70a761375,c4.large,8.477348328, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1688.65ms,8.4511s,2
1540584033,i-00dd1a9a70a761375,c4.large,8.480261326, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1688.78ms,8.4528s,2
1540584033,i-00dd1a9a70a761375,c4.large,8.479049444, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1688.98ms,8.4529s,2
1540584033,i-00dd1a9a70a761375,c4.large,8.487338066, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1690.35ms,8.4607s,2
1540584033,i-00dd1a9a70a761375,c4.large,8.48952651, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.82ms,8.4617s,2
1540584033,i-00dd1a9a70a761375,c4.large,8.476826668, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1688.62ms,8.4513s,2
1540584033,i-00dd1a9a70a761375,c4.large,8.485357761, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1690.69ms,8.4594s,2
1540584033,i-00dd1a9a70a761375,c4.large,8.47797513, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1688.73ms,8.4522s,2
1540584033,i-00dd1a9a70a761375,c4.large,8.474583149, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1688.94ms,8.4494s,2
1540584033,i-00dd1a9a70a761375,c4.large,8.47576642, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.55ms,8.4497s,2
1540584033,i-00dd1a9a70a761375,c4.large,8.472200155, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1688.75ms,8.4449s,2
1540584033,i-00dd1a9a70a761375,c4.large,8.473270893, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1688.72ms,8.4450s,2
1540584033,i-00dd1a9a70a761375,c4.large,8.477664471, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.05ms,8.4517s,2
1540584033,i-00dd1a9a70a761375,c4.large,8.483777523, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1690.57ms,8.4585s,2
1540584033,i-00dd1a9a70a761375,c4.large,8.489002466, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.98ms,8.4632s,2
1540584033,i-00dd1a9a70a761375,c4.large,8.476685047, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1688.71ms,8.4500s,2
1540584033,i-00dd1a9a70a761375,c4.large,8.488692045, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1692.36ms,8.4626s,2
1540584033,i-00dd1a9a70a761375,c4.large,8.478335142, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1688.69ms,8.4521s,2
1540584033,i-00dd1a9a70a761375,c4.large,8.476229906, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1688.62ms,8.4513s,2
1540584033,i-00dd1a9a70a761375,c4.large,8.47185874, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.38ms,8.4470s,2
1540584033,i-00dd1a9a70a761375,c4.large,8.471750021, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1688.84ms,8.4461s,2
1540584033,i-00dd1a9a70a761375,c4.large,8.477290154, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1688.61ms,8.4512s,2
1540584033,i-00dd1a9a70a761375,c4.large,8.471353769, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.14ms,8.4462s,2
1540584033,i-00dd1a9a70a761375,c4.large,8.489362478, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1691.47ms,8.4641s,2
1540584033,i-00dd1a9a70a761375,c4.large,8.485528946, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1690.39ms,8.4569s,2
1540584033,i-00dd1a9a70a761375,c4.large,8.476842403, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1688.76ms,8.4510s,2
1540584033,i-00dd1a9a70a761375,c4.large,8.482310057, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1690.29ms,8.4551s,2
1540584033,i-00dd1a9a70a761375,c4.large,8.480165243, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1688.88ms,8.4534s,2
1540584033,i-00dd1a9a70a761375,c4.large,8.482030153, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.05ms,8.4540s,2
1540584033,i-00dd1a9a70a761375,c4.large,8.475340605, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.70ms,8.4492s,2
1540584033,i-00dd1a9a70a761375,c4.large,8.475532293, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.33ms,8.4496s,2
1540584033,i-00dd1a9a70a761375,c4.large,8.473352671, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1688.93ms,8.4458s,2
1540584033,i-00dd1a9a70a761375,c4.large,8.471521378, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1688.97ms,8.4458s,2
1540584033,i-00dd1a9a70a761375,c4.large,8.488523006, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1691.05ms,8.4620s,2
1540584033,i-00dd1a9a70a761375,c4.large,8.481559277, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1690.18ms,8.4553s,2
1540584033,i-00dd1a9a70a761375,c4.large,8.47727561, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1688.67ms,8.4453s,2
1540584033,i-081e4bdadae4aae5a,c4.large,8.523263454, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1690.52ms,8.4566s,2
1540584033,i-081e4bdadae4aae5a,c4.large,8.479721785, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.00ms,8.4551s,2
1540584033,i-081e4bdadae4aae5a,c4.large,8.480704308, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1690.61ms,8.4549s,2
1540584033,i-081e4bdadae4aae5a,c4.large,8.484829903, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1690.98ms,8.4594s,2
1540584033,i-081e4bdadae4aae5a,c4.large,8.473246813, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1688.89ms,8.4474s,2
1540584033,i-081e4bdadae4aae5a,c4.large,8.476610899, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.03ms,8.4501s,2
1540584033,i-081e4bdadae4aae5a,c4.large,8.479735136, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.45ms,8.4528s,2
1540584033,i-081e4bdadae4aae5a,c4.large,8.496425152, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1691.39ms,8.4703s,2
1540584033,i-081e4bdadae4aae5a,c4.large,8.481251717, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1688.81ms,8.4546s,2
1540584033,i-081e4bdadae4aae5a,c4.large,8.479965448, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1688.96ms,8.4541s,2
1540584033,i-081e4bdadae4aae5a,c4.large,8.486377001, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1691.34ms,8.4602s,2
1540584033,i-081e4bdadae4aae5a,c4.large,8.482170343, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.07ms,8.4534s,2
1540584033,i-081e4bdadae4aae5a,c4.large,8.479584455, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.04ms,8.4525s,2
1540584033,i-081e4bdadae4aae5a,c4.large,8.494166374, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1690.98ms,8.4665s,2
1540584033,i-081e4bdadae4aae5a,c4.large,8.476123333, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.02ms,8.4478s,2
1540584033,i-081e4bdadae4aae5a,c4.large,8.488126993, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.70ms,8.4532s,2
1540584033,i-081e4bdadae4aae5a,c4.large,8.480027437, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.73ms,8.4512s,2
1540584033,i-081e4bdadae4aae5a,c4.large,8.503243685, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1692.67ms,8.4741s,2
1540584033,i-081e4bdadae4aae5a,c4.large,8.480063677, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.66ms,8.4513s,2
1540584033,i-081e4bdadae4aae5a,c4.large,8.479703426, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.15ms,8.4512s,2
1540584033,i-081e4bdadae4aae5a,c4.large,8.482981682, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1691.06ms,8.4561s,2
1540584033,i-081e4bdadae4aae5a,c4.large,8.476007462, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.41ms,8.4482s,2
1540584033,i-081e4bdadae4aae5a,c4.large,8.482672691, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.62ms,8.4519s,2
1540584033,i-081e4bdadae4aae5a,c4.large,8.492054224, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1690.19ms,8.4636s,2
1540584033,i-081e4bdadae4aae5a,c4.large,8.482841492, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1690.54ms,8.4531s,2
1540584033,i-081e4bdadae4aae5a,c4.large,8.47531414, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.19ms,8.4466s,2
1540584033,i-081e4bdadae4aae5a,c4.large,8.475183487, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.36ms,8.4472s,2
1540584033,i-081e4bdadae4aae5a,c4.large,8.489284515, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1692.27ms,8.4617s,2
1540584033,i-081e4bdadae4aae5a,c4.large,8.475179672, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.26ms,8.4467s,2
1540584033,i-081e4bdadae4aae5a,c4.large,8.481062889, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1688.79ms,8.4522s,2
1540584033,i-0f8116b809aebcae3,c4.large,8.504216909, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1690.39ms,8.4543s,2
1540584033,i-0f8116b809aebcae3,c4.large,8.478497982, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1688.99ms,8.4511s,2
1540584033,i-0f8116b809aebcae3,c4.large,8.48101306, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.02ms,8.4539s,2
1540584033,i-0f8116b809aebcae3,c4.large,8.478925943, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.28ms,8.4527s,2
1540584033,i-0f8116b809aebcae3,c4.large,8.477422714, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1688.57ms,8.4509s,2
1540584033,i-0f8116b809aebcae3,c4.large,8.477527618, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.02ms,8.4468s,2
1540584033,i-0f8116b809aebcae3,c4.large,8.487617016, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.46ms,8.4583s,2
1540584033,i-0f8116b809aebcae3,c4.large,8.494530201, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1691.80ms,8.4653s,2
1540584033,i-0f8116b809aebcae3,c4.large,8.482744694, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.48ms,8.4522s,2
1540584033,i-0f8116b809aebcae3,c4.large,8.479003906, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.48ms,8.4510s,2
1540584033,i-0f8116b809aebcae3,c4.large,8.482317448, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1690.12ms,8.4542s,2
1540584033,i-0f8116b809aebcae3,c4.large,8.484570026, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.58ms,8.4547s,2
1540584033,i-0f8116b809aebcae3,c4.large,8.484429359, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.36ms,8.4565s,2
1540584033,i-0f8116b809aebcae3,c4.large,8.481006384, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.35ms,8.4535s,2
1540584033,i-0f8116b809aebcae3,c4.large,8.478713512, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1688.54ms,8.4516s,2
1540584033,i-0f8116b809aebcae3,c4.large,8.4781847, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1688.70ms,8.4518s,2
1540584033,i-0f8116b809aebcae3,c4.large,8.488287449, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1690.46ms,8.4614s,2
1540584033,i-0f8116b809aebcae3,c4.large,8.520059824, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1691.17ms,8.4688s,2
1540584033,i-0f8116b809aebcae3,c4.large,8.479329586, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1688.62ms,8.4516s,2
1540584033,i-0f8116b809aebcae3,c4.large,8.477836132, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1688.62ms,8.4508s,2
1540584033,i-0f8116b809aebcae3,c4.large,8.519579411, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1691.69ms,8.4634s,2
1540584033,i-0f8116b809aebcae3,c4.large,8.476095676, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1688.93ms,8.4480s,2
1540584033,i-0f8116b809aebcae3,c4.large,8.47350502, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1688.72ms,8.4453s,2
1540584033,i-0f8116b809aebcae3,c4.large,8.480648279, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1690.26ms,8.4522s,2
1540584033,i-0f8116b809aebcae3,c4.large,8.546931028, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1688.85ms,8.4517s,2
1540584033,i-0f8116b809aebcae3,c4.large,8.478902578, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1688.68ms,8.4515s,2
1540584033,i-0f8116b809aebcae3,c4.large,8.484493732, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.97ms,8.4571s,2
1540584033,i-0f8116b809aebcae3,c4.large,8.501534224, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1692.51ms,8.4732s,2
1540584033,i-0f8116b809aebcae3,c4.large,8.481691837, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.16ms,8.4533s,2
1540584033,i-0f8116b809aebcae3,c4.large,8.478660822, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1688.70ms,8.4518s,2
1540584033,i-0f8116b809aebcae3,c4.large,8.485237598, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1690.11ms,8.4555s,2
1540584033,i-0f8116b809aebcae3,c4.large,8.487109423, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.65ms,8.4583s,2
1540584033,i-0f8116b809aebcae3,c4.large,8.483966589, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.10ms,8.4551s,2
1540584033,i-0f8116b809aebcae3,c4.large,8.483910322, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.53ms,8.4546s,2
1540584033,i-0f8116b809aebcae3,c4.large,8.482359409, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1688.75ms,8.4515s,2
1540584033,i-0f8116b809aebcae3,c4.large,8.483768702, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.42ms,8.4554s,2
1540584033,i-0f8116b809aebcae3,c4.large,8.483469963, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.00ms,8.4530s,2
1540584033,i-0f8116b809aebcae3,c4.large,8.487436771, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1690.34ms,8.4587s,2
1540584033,i-0f8116b809aebcae3,c4.large,8.482762098, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1690.30ms,8.4537s,2
1540584033,i-0f8116b809aebcae3,c4.large,8.480093002, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1688.82ms,8.4504s,2
1540584033,i-021fd4e179ad58b81,c4.large,8.493074894, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.79ms,8.4540s,2
1540584033,i-021fd4e179ad58b81,c4.large,8.48431325, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.74ms,8.4588s,2
1540584033,i-021fd4e179ad58b81,c4.large,8.481949091, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.07ms,8.4559s,2
1540584033,i-021fd4e179ad58b81,c4.large,8.482339859, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.82ms,8.4564s,2
1540584033,i-021fd4e179ad58b81,c4.large,8.476601839, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1688.63ms,8.4523s,2
1540584033,i-021fd4e179ad58b81,c4.large,8.480591774, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1688.76ms,8.4521s,2
1540584033,i-021fd4e179ad58b81,c4.large,8.490937471, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1692.34ms,8.4634s,2
1540584033,i-021fd4e179ad58b81,c4.large,8.495612144, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1691.14ms,8.4692s,2
1540584033,i-021fd4e179ad58b81,c4.large,8.481489658, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.18ms,8.4556s,2
1540584033,i-021fd4e179ad58b81,c4.large,8.478278399, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1688.58ms,8.4520s,2
1540584033,i-0fde89abdb393ac5b,c4.large,8.484569073, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.69ms,8.4499s,2
1540584033,i-0fde89abdb393ac5b,c4.large,8.465569019, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1688.70ms,8.4448s,2
1540584033,i-0fde89abdb393ac5b,c4.large,8.470511198, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.10ms,8.4532s,2
1540584033,i-0fde89abdb393ac5b,c4.large,8.474663496, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.50ms,8.4561s,2
1540584033,i-0fde89abdb393ac5b,c4.large,8.468156576, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1688.67ms,8.4491s,2
1540584033,i-0fde89abdb393ac5b,c4.large,8.472464085, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.37ms,8.4497s,2
1540584033,i-0fde89abdb393ac5b,c4.large,8.474972486, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1690.42ms,8.4545s,2
1540584033,i-0fde89abdb393ac5b,c4.large,8.471236467, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.52ms,8.4489s,2
1540584033,i-0fde89abdb393ac5b,c4.large,8.470001698, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1688.49ms,8.4500s,2
1540584033,i-0fde89abdb393ac5b,c4.large,8.484500647, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1690.57ms,8.4645s,2
1540584033,i-0fde89abdb393ac5b,c4.large,8.475429296, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1690.29ms,8.4548s,2
1540584033,i-0fde89abdb393ac5b,c4.large,8.473385334, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1688.51ms,8.4517s,2
1540584033,i-0fde89abdb393ac5b,c4.large,8.471033812, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1688.52ms,8.4511s,2
1540584033,i-0fde89abdb393ac5b,c4.large,8.481437445, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1690.88ms,8.4619s,2
1540584033,i-0fde89abdb393ac5b,c4.large,8.471730709, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1688.54ms,8.4509s,2
1540584033,i-0fde89abdb393ac5b,c4.large,8.470932961, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1688.56ms,8.4516s,2
1540584033,i-0fde89abdb393ac5b,c4.large,8.473200321, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.49ms,8.4531s,2
1540584033,i-0fde89abdb393ac5b,c4.large,8.481581926, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1690.22ms,8.4611s,2
1540584033,i-0fde89abdb393ac5b,c4.large,8.477253199, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.46ms,8.4567s,2
1540584033,i-0fde89abdb393ac5b,c4.large,8.476991415, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.83ms,8.4564s,2
1540584033,i-0fde89abdb393ac5b,c4.large,8.472541332, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1690.15ms,8.4510s,2
1540584033,i-0fde89abdb393ac5b,c4.large,8.466615438, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1688.78ms,8.4463s,2
1540584033,i-0fde89abdb393ac5b,c4.large,8.470653772, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1690.11ms,8.4510s,2
1540584033,i-0fde89abdb393ac5b,c4.large,8.472934246, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.81ms,8.4522s,2
1540584033,i-0fde89abdb393ac5b,c4.large,8.466184855, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1688.87ms,8.4454s,2
1540584033,i-0fde89abdb393ac5b,c4.large,8.466349363, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1688.95ms,8.4456s,2
1540584033,i-0fde89abdb393ac5b,c4.large,8.475343466, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1690.90ms,8.4555s,2
1540584033,i-0fde89abdb393ac5b,c4.large,8.471320152, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.77ms,8.4506s,2
1540584033,i-0fde89abdb393ac5b,c4.large,8.469357491, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1688.66ms,8.4497s,2
1540584033,i-0fde89abdb393ac5b,c4.large,8.477585793, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1691.12ms,8.4569s,2
1540584033,i-0fde89abdb393ac5b,c4.large,8.47928381, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1690.86ms,8.4565s,2
1540584033,i-0fde89abdb393ac5b,c4.large,8.476614952, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.72ms,8.4544s,2
1540584033,i-0fde89abdb393ac5b,c4.large,8.470748901, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1688.81ms,8.4492s,2
1540584033,i-0fde89abdb393ac5b,c4.large,8.475094557, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1690.47ms,8.4536s,2
1540584033,i-0fde89abdb393ac5b,c4.large,8.466927767, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1688.78ms,8.4464s,2
1540584033,i-0fde89abdb393ac5b,c4.large,8.46801424, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1688.63ms,8.4482s,2
1540584033,i-0fde89abdb393ac5b,c4.large,8.473997831, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1690.87ms,8.4549s,2
1540584033,i-0fde89abdb393ac5b,c4.large,8.474430799, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1690.39ms,8.4530s,2
1540584033,i-0fde89abdb393ac5b,c4.large,8.476804256, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.57ms,8.4566s,2
1540584033,i-0fde89abdb393ac5b,c4.large,8.484538794, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.87ms,8.4640s,2
1540584033,i-0fde89abdb393ac5b,c4.large,8.480766535, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1690.44ms,8.4605s,2
1540584033,i-0fde89abdb393ac5b,c4.large,8.472058296, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1688.56ms,8.4514s,2
1540584033,i-0fde89abdb393ac5b,c4.large,8.471670389, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1688.50ms,8.4512s,2
1540584033,i-0fde89abdb393ac5b,c4.large,8.474148512, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.90ms,8.4540s,2
1540584033,i-0fde89abdb393ac5b,c4.large,8.474036932, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1688.57ms,8.4514s,2
1540584033,i-0fde89abdb393ac5b,c4.large,8.473854065, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.27ms,8.4535s,2
1540584033,i-0fde89abdb393ac5b,c4.large,8.484507799, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1690.43ms,8.4600s,2
1540584033,i-0fde89abdb393ac5b,c4.large,8.473588705, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.89ms,8.4514s,2
1540584033,i-0fde89abdb393ac5b,c4.large,8.476328373, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1689.48ms,8.4561s,2
