experimentID,instanceID,instanceType,wallTime,testOption,ram_write_speed,total-time,thread-num
1552172470,i-0a51c6ea516be66da,c4.large,0.14475178718566895, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,,,
1552172470,i-0a51c6ea516be66da,c4.large,2.221883535385132, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,,,
1552172470,i-0a51c6ea516be66da,c4.large,0.12103486061096191, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,,,
1552172470,i-0a51c6ea516be66da,c4.large,45.72549271583557, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,2488.95,42.1865s,2
1552172470,i-0a51c6ea516be66da,c4.large,2.2725062370300293, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,,,
1552172470,i-0a51c6ea516be66da,c4.large,44.887725591659546, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,2568.05,40.8870s,2
1552172470,i-0a51c6ea516be66da,c4.large,40.39537215232849, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,2753.71,38.1303s,2
1552172470,i-0a51c6ea516be66da,c4.large,48.85376715660095, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,2284.43,45.9633s,2
1552172470,i-0a51c6ea516be66da,c4.large,47.53896617889404, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,2330.42,45.0563s,2
1552172470,i-0a51c6ea516be66da,c4.large,44.493632793426514, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,2508.57,41.8565s,2
1552172470,i-0a51c6ea516be66da,c4.large,24.494850158691406, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,4754.96,22.0822s,2
1552172470,i-0a51c6ea516be66da,c4.large,14.868171215057373, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,7822.28,13.4232s,2
1552172470,i-0a51c6ea516be66da,c4.large,14.678020238876343, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,8030.64,13.0749s,2
1552172470,i-0112c7c0562d5e930,c4.large,19.390849828720093, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,5759.30,18.2314s,2
1552172470,i-0112c7c0562d5e930,c4.large,19.095479726791382, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,5820.68,18.0391s,2
1552172470,i-0112c7c0562d5e930,c4.large,19.07769775390625, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,5829.34,18.0123s,2
1552172470,i-0112c7c0562d5e930,c4.large,18.981072187423706, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,5857.98,17.9243s,2
1552172470,i-0112c7c0562d5e930,c4.large,19.06971526145935, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,5822.16,18.0345s,2
1552172470,i-0112c7c0562d5e930,c4.large,18.672720670700073, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,5942.94,17.6680s,2
1552172470,i-0112c7c0562d5e930,c4.large,18.976157426834106, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,5826.40,18.0214s,2
1552172470,i-0112c7c0562d5e930,c4.large,18.460177183151245, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,6003.00,17.4912s,2
1552172470,i-0112c7c0562d5e930,c4.large,18.870366096496582, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,5892.88,17.8181s,2
1552172470,i-0112c7c0562d5e930,c4.large,22.81326198577881, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,4922.83,21.3292s,2
1552172470,i-0112c7c0562d5e930,c4.large,28.123161554336548, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,4013.31,26.1629s,2
1552172470,i-0112c7c0562d5e930,c4.large,28.156888246536255, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,3965.37,26.4793s,2
1552172470,i-0112c7c0562d5e930,c4.large,24.129504203796387, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,4628.90,22.6836s,2
1552172470,i-0112c7c0562d5e930,c4.large,23.92112398147583, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,4666.86,22.4991s,2
1552172470,i-0112c7c0562d5e930,c4.large,27.220921277999878, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,4155.50,25.2677s,2
1552172470,i-0112c7c0562d5e930,c4.large,27.130855083465576, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,4060.11,25.8614s,2
1552172470,i-0112c7c0562d5e930,c4.large,0.046231985092163086, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,,,
1552172470,i-0112c7c0562d5e930,c4.large,0.05034971237182617, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,,,
1552172470,i-0112c7c0562d5e930,c4.large,2.3911867141723633, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,,,2
1552172470,i-0112c7c0562d5e930,c4.large,0.05320382118225098, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,,,
1552172470,i-0112c7c0562d5e930,c4.large,0.049529314041137695, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,,,
1552172470,i-0112c7c0562d5e930,c4.large,37.1190288066864, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,3153.29,33.2986s,2
1552172470,i-0112c7c0562d5e930,c4.large,0.034423112869262695, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,,,
1552172470,i-0112c7c0562d5e930,c4.large,0.03572797775268555, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,,,
1552172470,i-0112c7c0562d5e930,c4.large,40.16260099411011, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,2859.26,36.7228s,2
1552172470,i-0112c7c0562d5e930,c4.large,0.07019853591918945, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,,,
1552172470,i-0112c7c0562d5e930,c4.large,34.981480836868286, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,3130.75,33.5383s,2
1552172470,i-0112c7c0562d5e930,c4.large,35.4925320148468, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,3110.60,33.7556s,2
1552172470,i-0112c7c0562d5e930,c4.large,36.798869132995605, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,3025.51,34.7049s,2
1552172470,i-0112c7c0562d5e930,c4.large,0.04950666427612305, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,,,
1552172470,i-0112c7c0562d5e930,c4.large,36.89870762825012, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,3056.32,34.3551s,2
1552172470,i-0112c7c0562d5e930,c4.large,37.50834679603577, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,2899.96,36.2074s,2
1552172470,i-0112c7c0562d5e930,c4.large,41.511890172958374, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,2648.06,39.6517s,2
1552172470,i-0112c7c0562d5e930,c4.large,39.54813361167908, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,2771.01,37.8923s,2
1552172470,i-0112c7c0562d5e930,c4.large,36.26274824142456, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,3121.95,33.6329s,2
1552172470,i-0112c7c0562d5e930,c4.large,0.03463268280029297, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,,,
1552172470,i-0112c7c0562d5e930,c4.large,0.048688650131225586, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,,,
1552172470,i-0112c7c0562d5e930,c4.large,0.045148611068725586, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,,,
1552172470,i-0112c7c0562d5e930,c4.large,2.737457275390625, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,,,2
1552172470,i-0112c7c0562d5e930,c4.large,0.06490159034729004, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,,,
1552172470,i-0112c7c0562d5e930,c4.large,0.05835103988647461, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,,,
1552172470,i-0112c7c0562d5e930,c4.large,2.240482807159424, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,,,2
1552172470,i-0112c7c0562d5e930,c4.large,0.04674243927001953, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,,,
1552172470,i-0112c7c0562d5e930,c4.large,34.31113600730896, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,3269.97,32.1104s,2
1552172470,i-0112c7c0562d5e930,c4.large,33.059356451034546, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,3386.45,31.0059s,2
1552172470,i-0112c7c0562d5e930,c4.large,32.44766616821289, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,3442.43,30.5017s,2
1552172470,i-0112c7c0562d5e930,c4.large,34.17736887931824, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,3226.67,32.5413s,2
1552172470,i-0112c7c0562d5e930,c4.large,43.13153624534607, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,2579.92,40.6989s,2
1552172470,i-0112c7c0562d5e930,c4.large,0.05310225486755371, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,,,
1552172470,i-0112c7c0562d5e930,c4.large,0.05500197410583496, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,,,
1552172470,i-0112c7c0562d5e930,c4.large,45.03412389755249, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,2499.37,42.0106s,2
1552172470,i-0112c7c0562d5e930,c4.large,44.05724549293518, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,2499.11,42.0149s,2
1552172470,i-0112c7c0562d5e930,c4.large,45.27004313468933, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,2438.58,43.0578s,2
1552172470,i-0112c7c0562d5e930,c4.large,39.885538816452026, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,2848.66,36.8595s,2
1552172470,i-0112c7c0562d5e930,c4.large,0.06939387321472168, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,,,
1552172470,i-0112c7c0562d5e930,c4.large,0.060147762298583984, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,,,
1552172470,i-0112c7c0562d5e930,c4.large,2.4994513988494873, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,,,2
1552172470,i-0112c7c0562d5e930,c4.large,0.047266483306884766, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,,,
1552172470,i-0112c7c0562d5e930,c4.large,0.050957441329956055, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,,,
1552172470,i-0112c7c0562d5e930,c4.large,9.032047748565674, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,,,
1552172470,i-0112c7c0562d5e930,c4.large,37.70489144325256, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,3019.54,34.7735s,2
1552172470,i-0112c7c0562d5e930,c4.large,1.8444294929504395, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,,,
1552172470,i-0112c7c0562d5e930,c4.large,45.759379148483276, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,2501.40,41.9766s,2
1552172470,i-0112c7c0562d5e930,c4.large,0.05127096176147461, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,,,
1552172470,i-0112c7c0562d5e930,c4.large,0.05511069297790527, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,,,
1552172470,i-0112c7c0562d5e930,c4.large,43.126697301864624, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,2654.44,39.5563s,2
1552172470,i-0112c7c0562d5e930,c4.large,35.28831648826599, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,3173.76,33.0838s,2
1552172470,i-0112c7c0562d5e930,c4.large,0.05554986000061035, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,,,
1552172470,i-0112c7c0562d5e930,c4.large,0.06745171546936035, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,,,
1552172470,i-0112c7c0562d5e930,c4.large,0.0496826171875, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,,,
1552172470,i-0112c7c0562d5e930,c4.large,39.71111249923706, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,2983.48,35.1938s,2
1552172470,i-0112c7c0562d5e930,c4.large,37.5324330329895, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,2939.47,35.7207s,2
1552172470,i-0112c7c0562d5e930,c4.large,38.894779205322266, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,2834.03,37.0497s,2
1552172470,i-0112c7c0562d5e930,c4.large,40.76124382019043, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,2696.95,38.9329s,2
1552172470,i-0112c7c0562d5e930,c4.large,38.49495530128479, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,2933.96,35.7879s,2
1552172470,i-0112c7c0562d5e930,c4.large,0.04234790802001953, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,,,
1552172470,i-0112c7c0562d5e930,c4.large,0.054596662521362305, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,,,
1552172470,i-0112c7c0562d5e930,c4.large,41.681325912475586, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,2742.15,38.2911s,2
1552172470,i-0112c7c0562d5e930,c4.large,0.05978035926818848, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,,,
1552172470,i-0112c7c0562d5e930,c4.large,0.05297589302062988, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,,,
1552172470,i-0112c7c0562d5e930,c4.large,3.268580198287964, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,,,2
1552172470,i-0112c7c0562d5e930,c4.large,0.05409574508666992, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,,,
1552172470,i-0112c7c0562d5e930,c4.large,0.050551652908325195, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,,,
1552172470,i-0112c7c0562d5e930,c4.large,38.868069887161255, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,2913.26,36.0421s,2
1552172470,i-0112c7c0562d5e930,c4.large,41.04798102378845, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,2691.48,39.0119s,2
1552172470,i-0112c7c0562d5e930,c4.large,40.24946689605713, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,2824.98,37.1684s,2
1552172470,i-0112c7c0562d5e930,c4.large,0.03864145278930664, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,,,
1552172470,i-0112c7c0562d5e930,c4.large,0.051038503646850586, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,,,
1552172470,i-0112c7c0562d5e930,c4.large,2.3194756507873535, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,,,2
1552172470,i-0112c7c0562d5e930,c4.large,0.04433274269104004, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,,,
1552172470,i-0112c7c0562d5e930,c4.large,0.04209494590759277, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,,,
1552172470,i-0112c7c0562d5e930,c4.large,2.621359348297119, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,,,2
1552172470,i-0112c7c0562d5e930,c4.large,0.056665897369384766, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,,,
1552172470,i-0112c7c0562d5e930,c4.large,35.68336009979248, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,3194.38,32.8702s,2
1552172470,i-0112c7c0562d5e930,c4.large,41.14790987968445, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,2726.37,38.5127s,2
1552172470,i-0112c7c0562d5e930,c4.large,37.10857152938843, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,3049.78,34.4287s,2
1552172470,i-0112c7c0562d5e930,c4.large,37.3412504196167, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,2981.55,35.2165s,2
1552172470,i-0112c7c0562d5e930,c4.large,0.05169320106506348, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,,,
1552172470,i-0112c7c0562d5e930,c4.large,0.05311083793640137, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,,,
1552172470,i-0112c7c0562d5e930,c4.large,0.049657344818115234, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,,,
1552172470,i-0112c7c0562d5e930,c4.large,3.5069618225097656, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,,,2
1552172470,i-0112c7c0562d5e930,c4.large,37.614166021347046, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,2971.88,35.3311s,2
1552172470,i-0112c7c0562d5e930,c4.large,29.75554919242859, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,3775.42,27.8115s,2
1552172470,i-0112c7c0562d5e930,c4.large,45.21512746810913, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,2485.79,42.2401s,2
1552172470,i-0112c7c0562d5e930,c4.large,35.807655811309814, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,3160.18,33.2259s,2
1552172470,i-0112c7c0562d5e930,c4.large,37.421873569488525, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,2962.39,35.4443s,2
1552172470,i-0112c7c0562d5e930,c4.large,0.06663012504577637, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,,,
1552172470,i-0112c7c0562d5e930,c4.large,0.08138751983642578, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,,,
1552172470,i-0112c7c0562d5e930,c4.large,2.3102269172668457, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,,,2
1552172470,i-0112c7c0562d5e930,c4.large,0.0691375732421875, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,,,
1552172470,i-0112c7c0562d5e930,c4.large,0.05562591552734375, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,,,
1552172470,i-0112c7c0562d5e930,c4.large,2.175693988800049, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,,,2
1552172470,i-0112c7c0562d5e930,c4.large,0.08197498321533203, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,,,
1552172470,i-0112c7c0562d5e930,c4.large,33.24878239631653, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,3407.38,30.8154s,2
1552172470,i-0112c7c0562d5e930,c4.large,33.83663368225098, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,3320.20,31.6246s,2
1552172470,i-0112c7c0562d5e930,c4.large,34.90759015083313, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,3176.51,33.0551s,2
1552172470,i-0112c7c0562d5e930,c4.large,35.82164478302002, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,3129.88,33.5476s,2
1552172470,i-0112c7c0562d5e930,c4.large,32.62050485610962, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,3477.22,30.1965s,2
1552172470,i-0112c7c0562d5e930,c4.large,30.52334761619568, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,3689.01,28.4629s,2
1552172470,i-0112c7c0562d5e930,c4.large,30.239304780960083, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,3735.18,28.1111s,2
1552172470,i-05d8a657fd12a058a,c4.large,0.033098697662353516, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,,,
1552172470,i-05d8a657fd12a058a,c4.large,0.022490739822387695, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,,,
1552172470,i-05d8a657fd12a058a,c4.large,0.02451801300048828, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,,,
1552172470,i-05d8a657fd12a058a,c4.large,0.023715972900390625, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,,,
1552172470,i-05d8a657fd12a058a,c4.large,0.06734585762023926, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,,,
1552172470,i-05d8a657fd12a058a,c4.large,0.07450437545776367, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,,,
1552172470,i-05d8a657fd12a058a,c4.large,0.07443928718566895, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,,,
1552172470,i-05d8a657fd12a058a,c4.large,0.06509828567504883, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,,,
1552172470,i-05d8a657fd12a058a,c4.large,0.0736687183380127, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,,,
1552172470,i-05d8a657fd12a058a,c4.large,0.06629824638366699, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,,,
1552172470,i-05d8a657fd12a058a,c4.large,15.22067928314209, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,7446.57,14.1004s,2
1552172470,i-05d8a657fd12a058a,c4.large,14.071204900741577, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,8002.85,13.1203s,2
1552172470,i-05d8a657fd12a058a,c4.large,14.365124225616455, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,7819.79,13.4275s,2
1552172470,i-05d8a657fd12a058a,c4.large,14.513601064682007, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,7738.70,13.5682s,2
1552172470,i-05d8a657fd12a058a,c4.large,14.348476886749268, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,7825.01,13.4185s,2
1552172470,i-05d8a657fd12a058a,c4.large,14.692464351654053, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,7629.44,13.7625s,2
1552172470,i-05d8a657fd12a058a,c4.large,14.462411880493164, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,7749.46,13.5493s,2
1552172470,i-05d8a657fd12a058a,c4.large,14.838722467422485, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,7551.87,13.9038s,2
1552172470,i-05d8a657fd12a058a,c4.large,14.599589109420776, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,7680.29,13.6714s,2
1552172470,i-05d8a657fd12a058a,c4.large,14.76612114906311, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,7587.50,13.8385s,2
1552172470,i-05d8a657fd12a058a,c4.large,19.222683668136597, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,5737.55,18.3005s,2
1552172470,i-05d8a657fd12a058a,c4.large,19.034322023391724, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,5788.58,18.1392s,2
1552172470,i-05d8a657fd12a058a,c4.large,19.125625371932983, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,5769.31,18.1997s,2
1552172470,i-05d8a657fd12a058a,c4.large,19.13231325149536, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,5767.89,18.2042s,2
1552172470,i-05d8a657fd12a058a,c4.large,19.12149715423584, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,5774.56,18.1832s,2
1552172470,i-05d8a657fd12a058a,c4.large,18.857333660125732, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,5857.52,17.9257s,2
1552172470,i-05d8a657fd12a058a,c4.large,18.9807186126709, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,5820.68,18.0391s,2
1552172470,i-05d8a657fd12a058a,c4.large,17.820850133895874, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,6231.65,16.8495s,2
1552172470,i-05d8a657fd12a058a,c4.large,18.95698833465576, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,5822.21,18.0344s,2
1552172470,i-05d8a657fd12a058a,c4.large,23.181846618652344, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,4816.11,21.8018s,2
1552172470,i-05d8a657fd12a058a,c4.large,20.538580417633057, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,5778.37,18.1712s,2
1552172470,i-05d8a657fd12a058a,c4.large,18.570900440216064, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,6015.92,17.4537s,2
1552172470,i-05d8a657fd12a058a,c4.large,20.102383375167847, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,5553.09,18.9084s,2
1552172470,i-05d8a657fd12a058a,c4.large,20.880945682525635, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,5271.67,19.9178s,2
1552172470,i-05d8a657fd12a058a,c4.large,19.30915117263794, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,5816.26,18.0528s,2
1552172470,i-05d8a657fd12a058a,c4.large,19.37972378730774, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,5795.64,18.1171s,2
1552172470,i-05d8a657fd12a058a,c4.large,19.618751525878906, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,5695.74,18.4348s,2
1552172470,i-05d8a657fd12a058a,c4.large,17.684665203094482, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,6354.58,16.5235s,2
1552172470,i-05d8a657fd12a058a,c4.large,0.06728839874267578, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,,,
1552172470,i-05d8a657fd12a058a,c4.large,27.43073320388794, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,4154.55,25.2735s,2
1552172470,i-05d8a657fd12a058a,c4.large,1.451498031616211, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,,,
1552172470,i-05d8a657fd12a058a,c4.large,0.04595541954040527, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,,,
1552172470,i-05d8a657fd12a058a,c4.large,34.283660650253296, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,3337.17,31.4638s,2
1552172470,i-05d8a657fd12a058a,c4.large,34.52151155471802, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,3190.85,32.9065s,2
1552172470,i-05d8a657fd12a058a,c4.large,36.16799330711365, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,3044.49,34.4885s,2
1552172470,i-05d8a657fd12a058a,c4.large,36.22224259376526, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,3037.73,34.5653s,2
1552172470,i-05d8a657fd12a058a,c4.large,32.848610639572144, --num-threads=2 --test=memory --memory-block-size=3500M --memory-total-size=100G run,3382.81,31.0393s,2
