experimentID,instanceID,instanceType,wallTime,testOption,1 KiB Throughput,1 MiB Throughput,1 GiB Throughput,4 GiB Throughput,total-time,thread-num
1631584887-37,i-009ea47327f511e1b,m5d.large,54.82916831970215, -r -m32 -e1 -x0 -d2,2620.956319,2615.500044,2590.233170,2589.957696,"['256 2624.545312', '512 2624.621927', '1024 2620.956319', '2048 2623.035069', '4096 2623.603528', '8192 2621.308952', '16384 2624.406360', '32768 2623.159488', '65536 2617.959643', '131072 2617.956969', '262144 2615.680097', '524288 2617.176793', '1048576 2615.500044', '2097152 2607.948984', '4194304 2583.902074', '8388608 2560.341643', '16777216 2575.722842', '33554432 2589.112200', '67108864 2590.168230', '134217728 2590.295873', '268435456 2590.261016', '536870912 2589.996289', '1073741824 2590.233170', '2147483648 2590.590643', '4294967296 2589.957696', '']",
1631584887-38,i-009ea47327f511e1b,m5d.large,54.82981514930725, -r -m32 -e1 -x0 -d2,2621.093504,2615.918597,2589.587222,2589.806842,"['256 2624.683196', '512 2624.532359', '1024 2621.093504', '2048 2623.111441', '4096 2623.893193', '8192 2621.479244', '16384 2624.257298', '32768 2623.596908', '65536 2617.883875', '131072 2617.747135', '262144 2617.615331', '524288 2617.395893', '1048576 2615.918597', '2097152 2608.306013', '4194304 2584.261097', '8388608 2561.026852', '16777216 2575.774445', '33554432 2588.925503', '67108864 2589.658708', '134217728 2589.497838', '268435456 2589.640129', '536870912 2589.827319', '1073741824 2589.587222', '2147483648 2589.960847', '4294967296 2589.806842', '']",
1631584887-39,i-009ea47327f511e1b,m5d.large,54.830623149871826, -r -m32 -e1 -x0 -d2,2621.160995,2616.385156,2590.609912,2590.210624,"['256 2624.717697', '512 2624.420157', '1024 2621.160995', '2048 2622.586537', '4096 2624.034892', '8192 2621.856501', '16384 2624.173132', '32768 2623.754846', '65536 2618.678256', '131072 2618.916065', '262144 2617.083815', '524288 2618.620611', '1048576 2616.385156', '2097152 2607.262955', '4194304 2584.933518', '8388608 2561.406521', '16777216 2577.590079', '33554432 2589.380713', '67108864 2589.949567', '134217728 2590.219482', '268435456 2590.394730', '536870912 2590.107140', '1073741824 2590.609912', '2147483648 2590.574090', '4294967296 2590.210624', '']",
1631584887-40,i-009ea47327f511e1b,m5d.large,54.846351623535156, -r -m32 -e1 -x0 -d2,2620.343594,2615.728884,2588.312312,2588.785331,"['256 2624.281420', '512 2624.337822', '1024 2620.343594', '2048 2622.214826', '4096 2623.469645', '8192 2620.861277', '16384 2624.123946', '32768 2623.499183', '65536 2618.682749', '131072 2618.689453', '262144 2618.653838', '524288 2618.433673', '1048576 2615.728884', '2097152 2604.109569', '4194304 2581.657749', '8388608 2567.946792', '16777216 2579.817642', '33554432 2586.902277', '67108864 2587.909506', '134217728 2587.219800', '268435456 2588.376214', '536870912 2588.537544', '1073741824 2588.312312', '2147483648 2588.769887', '4294967296 2588.785331', '']",
1631584887-41,i-009ea47327f511e1b,m5d.large,54.849138259887695, -r -m32 -e1 -x0 -d2,2620.510765,2615.607138,2587.132343,2588.524375,"['256 2624.395436', '512 2624.520235', '1024 2620.510765', '2048 2622.224432', '4096 2623.162951', '8192 2620.888425', '16384 2624.359209', '32768 2623.677927', '65536 2618.017102', '131072 2617.576100', '262144 2615.867856', '524288 2617.478569', '1048576 2615.607138', '2097152 2602.153346', '4194304 2583.052589', '8388608 2560.479893', '16777216 2576.478511', '33554432 2587.562250', '67108864 2588.325182', '134217728 2587.610928', '268435456 2587.812715', '536870912 2586.994575', '1073741824 2587.132343', '2147483648 2587.337931', '4294967296 2588.524375', '']",
1631584887-42,i-009ea47327f511e1b,m5d.large,54.87396812438965, -r -m32 -e1 -x0 -d2,2621.200110,2615.875853,2584.883907,2584.878011,"['256 2624.518636', '512 2624.587594', '1024 2621.200110', '2048 2622.548448', '4096 2623.418643', '8192 2620.560406', '16384 2624.059128', '32768 2623.723969', '65536 2617.996033', '131072 2617.749400', '262144 2617.718573', '524288 2617.656079', '1048576 2615.875853', '2097152 2607.916280', '4194304 2581.570338', '8388608 2557.608546', '16777216 2569.531635', '33554432 2584.822545', '67108864 2586.790725', '134217728 2585.820351', '268435456 2585.119194', '536870912 2583.837925', '1073741824 2584.883907', '2147483648 2585.774480', '4294967296 2584.878011', '']",
1631584887-43,i-009ea47327f511e1b,m5d.large,54.891008377075195, -r -m32 -e1 -x0 -d2,2622.043517,2616.046834,2582.275132,2583.358563,"['256 2624.499754', '512 2624.461437', '1024 2622.043517', '2048 2623.098197', '4096 2623.843113', '8192 2620.961374', '16384 2624.214719', '32768 2623.673546', '65536 2617.404187', '131072 2541.531597', '262144 2615.843612', '524288 2616.961831', '1048576 2616.046834', '2097152 2604.769382', '4194304 2579.916565', '8388608 2557.628263', '16777216 2569.209860', '33554432 2584.232865', '67108864 2585.464791', '134217728 2584.763563', '268435456 2584.405115', '536870912 2583.135711', '1073741824 2582.275132', '2147483648 2583.642434', '4294967296 2583.358563', '']",
1631584887-44,i-009ea47327f511e1b,m5d.large,54.91136932373047, -r -m32 -e1 -x0 -d2,2620.644347,2616.005804,2580.528668,2580.897577,"['256 2624.435355', '512 2624.215005', '1024 2620.644347', '2048 2622.269820', '4096 2623.406324', '8192 2621.177637', '16384 2624.062609', '32768 2623.843325', '65536 2618.117307', '131072 2618.218002', '262144 2618.046470', '524288 2617.664260', '1048576 2616.005804', '2097152 2601.980523', '4194304 2578.951800', '8388608 2556.042680', '16777216 2568.431914', '33554432 2582.430748', '67108864 2582.429773', '134217728 2580.603128', '268435456 2580.388156', '536870912 2579.870594', '1073741824 2580.528668', '2147483648 2580.857628', '4294967296 2580.897577', '']",
1631584887-45,i-009ea47327f511e1b,m5d.large,54.91968774795532, -r -m32 -e1 -x0 -d2,2621.030320,2615.342330,2579.268616,2580.804882,"['256 2624.424551', '512 2624.553631', '1024 2621.030320', '2048 2623.195196', '4096 2623.817955', '8192 2620.882642', '16384 2624.393164', '32768 2623.588757', '65536 2618.523892', '131072 2618.458619', '262144 2616.740984', '524288 2618.616729', '1048576 2615.342330', '2097152 2599.560265', '4194304 2578.993254', '8388608 2556.324971', '16777216 2567.949043', '33554432 2580.454220', '67108864 2580.697088', '134217728 2579.954882', '268435456 2579.757270', '536870912 2578.943353', '1073741824 2579.268616', '2147483648 2579.927050', '4294967296 2580.804882', '']",
1631584887-46,i-009ea47327f511e1b,m5d.large,54.93484616279602, -r -m32 -e1 -x0 -d2,2622.130706,2614.390635,2575.150011,2576.502440,"['256 2624.468281', '512 2624.681491', '1024 2622.130706', '2048 2623.215104', '4096 2623.909095', '8192 2621.577811', '16384 2624.111168', '32768 2623.730707', '65536 2617.697524', '131072 2618.242329', '262144 2617.911915', '524288 2617.554054', '1048576 2614.390635', '2097152 2596.126423', '4194304 2578.121007', '8388608 2555.810663', '16777216 2567.396222', '33554432 2577.976421', '67108864 2577.175534', '134217728 2575.803541', '268435456 2575.658451', '536870912 2575.082448', '1073741824 2575.150011', '2147483648 2575.893291', '4294967296 2576.502440', '']",
