experimentID,instanceID,instanceType,wallTime,startTime,endTime,testOption,1 KiB Throughput,1 MiB Throughput,1 GiB Throughput,4 GiB Throughput,total-time,thread-num
1660141321-0,i-047df80c1f2a7d075,m5d.large,53.21616530418396,1660141442.1822689,1660141495.3984342, -w -m32 -e1 -x0 -d2,10713.517595,11281.477504,8121.920406,8145.876012,"['256 11841.090450', '512 12589.279567', '1024 10713.517595', '2048 11791.469705', '4096 11324.227655', '8192 11799.499005', '16384 11529.998131', '32768 16310.351274', '65536 18566.987506', '131072 15965.428545', '262144 13474.223207', '524288 11909.137126', '1048576 11281.477504', '2097152 13486.788408', '4194304 13306.115651', '8388608 11357.949615', '16777216 10795.930170', '33554432 8945.715992', '67108864 8154.466916', '134217728 8076.167416', '268435456 8013.819445', '536870912 7974.587728', '1073741824 8121.920406', '2147483648 7921.470503', '4294967296 8145.876012', '']",
1660141321-0,i-047df80c1f2a7d075,m5d.large,53.91992211341858,1660141495.6561153,1660141549.5760374, -w -m32 -e1 -x0 -d2,10413.224675,14384.656114,8313.168514,8412.951168,"['256 11522.295467', '512 11738.292920', '1024 10413.224675', '2048 13551.402337', '4096 13918.051805', '8192 12188.839271', '16384 15805.458722', '32768 12203.239145', '65536 11595.145074', '131072 11375.140091', '262144 11522.048096', '524288 11237.867516', '1048576 14384.656114', '2097152 11293.645261', '4194304 11072.359445', '8388608 11316.102065', '16777216 11306.866046', '33554432 8574.170160', '67108864 8134.619356', '134217728 8138.443740', '268435456 7967.566568', '536870912 8052.349631', '1073741824 8313.168514', '2147483648 8465.644073', '4294967296 8412.951168', '']",
1660141321-0,i-047df80c1f2a7d075,m5d.large,53.43004059791565,1660141550.0892334,1660141603.519274, -w -m32 -e1 -x0 -d2,14390.338528,11294.660486,7882.784511,7858.824175,"['256 11664.575585', '512 12048.112315', '1024 14390.338528', '2048 14420.463710', '4096 16576.724431', '8192 18393.448635', '16384 18512.439269', '32768 16706.962837', '65536 16642.043708', '131072 14287.891328', '262144 12643.577717', '524288 11361.089188', '1048576 11294.660486', '2097152 11254.085175', '4194304 14157.460496', '8388608 12899.293423', '16777216 11724.174300', '33554432 8898.205597', '67108864 8158.692834', '134217728 8226.570791', '268435456 8024.849249', '536870912 7935.057587', '1073741824 7882.784511', '2147483648 7815.461720', '4294967296 7858.824175', '']",
1660141321-0,i-047df80c1f2a7d075,m5d.large,53.53214073181152,1660141603.873077,1660141657.4052176, -w -m32 -e1 -x0 -d2,13948.068686,20080.538472,9463.705302,9457.809550,"['256 14475.848900', '512 11857.007582', '1024 13948.068686', '2048 14419.511732', '4096 11235.290923', '8192 11314.625988', '16384 15320.532919', '32768 22558.007806', '65536 20953.662864', '131072 20956.886809', '262144 20914.538651', '524288 20951.507610', '1048576 20080.538472', '2097152 18814.219689', '4194304 18794.021056', '8388608 18189.534469', '16777216 17395.698823', '33554432 11392.526056', '67108864 9955.493827', '134217728 9529.943658', '268435456 9356.020714', '536870912 9390.737016', '1073741824 9463.705302', '2147483648 9492.224542', '4294967296 9457.809550', '']",
1660141321-0,i-047df80c1f2a7d075,m5d.large,53.01030993461609,1660141657.5892298,1660141710.5995398, -w -m32 -e1 -x0 -d2,20300.022287,20200.615246,9532.210747,9470.372188,"['256 22143.966960', '512 22820.537810', '1024 20300.022287', '2048 21817.744950', '4096 22669.007397', '8192 23087.608722', '16384 23351.156705', '32768 22563.625484', '65536 20952.547895', '131072 20951.845881', '262144 20955.389407', '524288 20813.294151', '1048576 20200.615246', '2097152 18745.537576', '4194304 18790.544855', '8388608 18182.599269', '16777216 17472.301320', '33554432 11740.276681', '67108864 10046.291354', '134217728 9602.403291', '268435456 9406.322560', '536870912 9449.700683', '1073741824 9532.210747', '2147483648 9461.620614', '4294967296 9470.372188', '']",
1660141321-0,i-0367570fd480fa216,m5d.large,53.930846214294434,1660141441.9639137,1660141495.89476, -w -m32 -e1 -x0 -d2,10402.582079,12910.789345,8757.567811,8364.545798,"['256 12432.065624', '512 11721.156809', '1024 10402.582079', '2048 10847.716966', '4096 16313.176558', '8192 12206.043018', '16384 14851.750998', '32768 12381.131322', '65536 11344.470151', '131072 11873.383724', '262144 11479.626743', '524288 12327.539262', '1048576 12910.789345', '2097152 11277.509134', '4194304 11191.733261', '8388608 11064.690353', '16777216 11966.246871', '33554432 9281.208797', '67108864 8497.723793', '134217728 8186.949955', '268435456 8262.627246', '536870912 8420.992638', '1073741824 8757.567811', '2147483648 8605.341221', '4294967296 8364.545798', '']",
1660141321-0,i-0367570fd480fa216,m5d.large,53.25722026824951,1660141496.166528,1660141549.4237483, -w -m32 -e1 -x0 -d2,14371.537201,13546.385679,8031.171854,8166.641288,"['256 11739.126433', '512 16155.539530', '1024 14371.537201', '2048 15544.592955', '4096 17102.994605', '8192 17102.646076', '16384 19613.788304', '32768 14704.157719', '65536 13606.592815', '131072 11414.092404', '262144 11323.510758', '524288 11265.079065', '1048576 13546.385679', '2097152 13808.041492', '4194304 12093.865610', '8388608 11239.203857', '16777216 11674.806076', '33554432 9990.521990', '67108864 8270.364884', '134217728 8001.979498', '268435456 7945.553453', '536870912 7931.652172', '1073741824 8031.171854', '2147483648 8067.486913', '4294967296 8166.641288', '']",
1660141321-0,i-0367570fd480fa216,m5d.large,53.31919479370117,1660141549.7684042,1660141603.087599, -w -m32 -e1 -x0 -d2,11572.675993,20065.256405,9836.039367,9888.046375,"['256 15618.395530', '512 12355.085809', '1024 11572.675993', '2048 11302.589625', '4096 22181.875675', '8192 23126.023822', '16384 23356.328384', '32768 22557.812253', '65536 20958.038915', '131072 20948.683717', '262144 20967.075386', '524288 20952.993989', '1048576 20065.256405', '2097152 18804.393647', '4194304 18721.002793', '8388608 18277.007084', '16777216 17391.043025', '33554432 13040.808511', '67108864 10636.660090', '134217728 10044.347135', '268435456 9867.156592', '536870912 9791.328729', '1073741824 9836.039367', '2147483648 10001.659140', '4294967296 9888.046375', '']",
1660141321-0,i-0367570fd480fa216,m5d.large,52.848886251449585,1660141603.2368207,1660141656.085707, -w -m32 -e1 -x0 -d2,20303.105232,20099.292728,9960.691219,9878.955551,"['256 22156.376967', '512 22823.928762', '1024 20303.105232', '2048 21827.130811', '4096 22678.651858', '8192 23128.827939', '16384 23355.384553', '32768 22546.859769', '65536 20946.663020', '131072 20962.730848', '262144 20950.737039', '524288 20959.308061', '1048576 20099.292728', '2097152 18792.680718', '4194304 18799.242319', '8388608 18197.180531', '16777216 17728.428494', '33554432 13133.571605', '67108864 10629.727729', '134217728 10107.580929', '268435456 9824.232823', '536870912 9799.860162', '1073741824 9960.691219', '2147483648 9956.192065', '4294967296 9878.955551', '']",
1660141321-0,i-0367570fd480fa216,m5d.large,52.85824632644653,1660141656.3643446,1660141709.222591, -w -m32 -e1 -x0 -d2,20300.731309,20171.884978,9999.616673,9852.912463,"['256 22152.325332', '512 22823.378013', '1024 20300.731309', '2048 21799.815590', '4096 22672.957784', '8192 23122.485950', '16384 23351.101830', '32768 22519.635296', '65536 20948.379058', '131072 20953.295059', '262144 20964.201734', '524288 20943.428354', '1048576 20171.884978', '2097152 18813.323643', '4194304 18794.325071', '8388608 18222.947399', '16777216 17625.258532', '33554432 13158.726262', '67108864 10688.144341', '134217728 10092.261353', '268435456 9914.690424', '536870912 9796.796078', '1073741824 9999.616673', '2147483648 9925.450900', '4294967296 9852.912463', '']",
1660141321-0,i-0f10cb7fdf713ae61,m5d.large,53.81336307525635,1660141442.0031142,1660141495.8164773, -w -m32 -e1 -x0 -d2,10730.575648,11307.114356,7665.410116,8300.095478,"['256 16163.303701', '512 11809.905700', '1024 10730.575648', '2048 11318.442528', '4096 13212.224348', '8192 19997.301612', '16384 14411.297241', '32768 12343.970356', '65536 11238.501168', '131072 11194.830752', '262144 13658.553120', '524288 11808.046961', '1048576 11307.114356', '2097152 12668.767944', '4194304 11454.487457', '8388608 10937.119270', '16777216 9264.248582', '33554432 8556.203889', '67108864 8176.917385', '134217728 8216.568521', '268435456 8106.278866', '536870912 8048.340968', '1073741824 7665.410116', '2147483648 7724.187384', '4294967296 8300.095478', '']",
1660141321-0,i-0f10cb7fdf713ae61,m5d.large,53.96678566932678,1660141496.0515122,1660141550.018298, -w -m32 -e1 -x0 -d2,14500.966412,12069.967509,8185.832888,8292.487502,"['256 11531.245577', '512 11937.194955', '1024 14500.966412', '2048 11539.620600', '4096 11263.244380', '8192 11724.027491', '16384 11567.882690', '32768 13055.229610', '65536 12939.881495', '131072 11414.604007', '262144 11622.127804', '524288 12017.602053', '1048576 12069.967509', '2097152 11406.828148', '4194304 11437.526248', '8388608 11150.192959', '16777216 9613.886185', '33554432 8782.264670', '67108864 8698.802085', '134217728 8390.828575', '268435456 8189.944397', '536870912 8180.145144', '1073741824 8185.832888', '2147483648 8243.623027', '4294967296 8292.487502', '']",
1660141321-0,i-0f10cb7fdf713ae61,m5d.large,53.31635499000549,1660141550.274932,1660141603.591287, -w -m32 -e1 -x0 -d2,16019.171393,13325.474553,8045.450196,8192.564487,"['256 17462.815918', '512 18701.422553', '1024 16019.171393', '2048 15508.921761', '4096 15322.306646', '8192 12332.795659', '16384 11508.840708', '32768 11275.862829', '65536 11282.467272', '131072 13105.814383', '262144 12742.147410', '524288 11494.810529', '1048576 13325.474553', '2097152 12334.186195', '4194304 10996.727426', '8388608 10632.247835', '16777216 9049.247278', '33554432 8162.170760', '67108864 7973.441875', '134217728 8087.986007', '268435456 8125.384523', '536870912 8180.291021', '1073741824 8045.450196', '2147483648 8283.717146', '4294967296 8192.564487', '']",
1660141321-0,i-0f10cb7fdf713ae61,m5d.large,53.42714786529541,1660141603.9613986,1660141657.3885465, -w -m32 -e1 -x0 -d2,20278.503578,20069.846678,9457.643513,9568.048370,"['256 10805.318379', '512 21763.966594', '1024 20278.503578', '2048 21795.922098', '4096 22646.879594', '8192 23092.729006', '16384 23322.756775', '32768 22483.515797', '65536 20883.901806', '131072 20934.069712', '262144 20938.017236', '524288 20937.170174', '1048576 20069.846678', '2097152 18700.419423', '4194304 18619.857756', '8388608 17394.321976', '16777216 12820.394843', '33554432 10089.506336', '67108864 9669.233883', '134217728 9404.116537', '268435456 9382.329564', '536870912 9398.441671', '1073741824 9457.643513', '2147483648 9534.509344', '4294967296 9568.048370', '']",
1660141321-0,i-0f10cb7fdf713ae61,m5d.large,52.96737241744995,1660141657.5311286,1660141710.498501, -w -m32 -e1 -x0 -d2,20278.824724,19761.150059,9486.209031,9570.998045,"['256 22128.766951', '512 22794.115710', '1024 20278.824724', '2048 21794.082394', '4096 22644.636463', '8192 23094.091667', '16384 23328.947906', '32768 22488.710074', '65536 20933.574958', '131072 20934.737624', '262144 20932.969386', '524288 20935.824582', '1048576 19761.150059', '2097152 18717.688822', '4194304 18665.516892', '8388608 17329.012207', '16777216 13379.050511', '33554432 10489.417680', '67108864 9792.143120', '134217728 9492.395921', '268435456 9392.164262', '536870912 9406.129301', '1073741824 9486.209031', '2147483648 9559.600894', '4294967296 9570.998045', '']",
1660141321-0,i-0305af172ce86e13d,m5d.large,53.5223433971405,1660141442.080019,1660141495.6023624, -w -m32 -e1 -x0 -d2,10519.301316,11597.465118,7980.835651,7599.203272,"['256 15089.477034', '512 14541.617100', '1024 10519.301316', '2048 11443.892891', '4096 11427.677732', '8192 17842.305734', '16384 19347.238378', '32768 14179.253242', '65536 13048.154523', '131072 11290.994325', '262144 11280.707252', '524288 15680.821876', '1048576 11597.465118', '2097152 11217.062354', '4194304 12582.270314', '8388608 11193.142437', '16777216 10853.483439', '33554432 8751.153158', '67108864 8237.454574', '134217728 8082.667813', '268435456 8039.315997', '536870912 7987.607705', '1073741824 7980.835651', '2147483648 7633.577704', '4294967296 7599.203272', '']",
1660141321-0,i-0305af172ce86e13d,m5d.large,53.270617723464966,1660141495.8262646,1660141549.0968823, -w -m32 -e1 -x0 -d2,11624.648206,11475.926634,8155.842825,8098.557778,"['256 12564.075249', '512 15503.310285', '1024 11624.648206', '2048 18093.107068', '4096 14607.044624', '8192 11813.979017', '16384 11710.630396', '32768 11807.874315', '65536 11362.468109', '131072 13345.353810', '262144 13106.947391', '524288 11257.177396', '1048576 11475.926634', '2097152 11836.435130', '4194304 11655.540170', '8388608 11090.597894', '16777216 10771.476137', '33554432 9001.948794', '67108864 8341.097758', '134217728 8289.789024', '268435456 8472.607401', '536870912 8448.131900', '1073741824 8155.842825', '2147483648 8068.802155', '4294967296 8098.557778', '']",
