experimentID,instanceID,instanceType,wallTime,testOption,1 KiB Throughput,1 MiB Throughput,1 GiB Throughput,4 GiB Throughput,total-time,thread-num
1657908088-0,i-0cb588d0fe2a6a939,m5d.large,53.06324481964111, -w -m32 -e1 -x0 -d2,20622.282363,20428.061853,9426.435260,9487.469711,"['256 22496.946574', '512 23176.984151', '1024 20622.282363', '2048 22168.134500', '4096 23027.443367', '8192 23480.685347', '16384 23717.737485', '32768 22822.955028', '65536 21284.895940', '131072 21290.143302', '262144 21222.075326', '524288 21284.639790', '1048576 20428.061853', '2097152 19016.564470', '4194304 19056.605150', '8388608 17911.300687', '16777216 12554.193855', '33554432 10172.396122', '67108864 9825.289304', '134217728 9561.089221', '268435456 9442.735662', '536870912 9252.434863', '1073741824 9426.435260', '2147483648 9464.068545', '4294967296 9487.469711', '']",
1657908088-0,i-0cb588d0fe2a6a939,m5d.large,53.01974439620972, -w -m32 -e1 -x0 -d2,20620.410309,20299.113377,9419.813873,9531.503923,"['256 22497.736906', '512 23173.976105', '1024 20620.410309', '2048 22163.254490', '4096 23027.523666', '8192 23485.037655', '16384 23720.931008', '32768 22871.853453', '65536 21285.267866', '131072 21291.470485', '262144 21244.759261', '524288 21289.851308', '1048576 20299.113377', '2097152 19075.386550', '4194304 18969.776505', '8388608 18007.045239', '16777216 12308.004328', '33554432 10276.232861', '67108864 9755.696903', '134217728 9502.612500', '268435456 9387.529184', '536870912 9385.408182', '1073741824 9419.813873', '2147483648 9488.697446', '4294967296 9531.503923', '']",
1657908088-0,i-0cb588d0fe2a6a939,m5d.large,53.01212167739868, -w -m32 -e1 -x0 -d2,20622.967030,20529.568504,9388.351404,9545.777748,"['256 22495.525775', '512 23177.671571', '1024 20622.967030', '2048 22168.920102', '4096 23030.820522', '8192 23433.419055', '16384 23720.440613', '32768 22916.139354', '65536 21287.104540', '131072 21292.507127', '262144 21295.206416', '524288 21291.680802', '1048576 20529.568504', '2097152 19029.729668', '4194304 19035.969424', '8388608 18185.538011', '16777216 12907.397588', '33554432 10335.051398', '67108864 9745.503637', '134217728 9464.772467', '268435456 9380.095551', '536870912 9386.834342', '1073741824 9388.351404', '2147483648 9494.063191', '4294967296 9545.777748', '']",
1657908088-0,i-0cb588d0fe2a6a939,m5d.large,53.055415630340576, -w -m32 -e1 -x0 -d2,20620.554604,20252.308761,9395.260710,9485.526748,"['256 22493.538452', '512 23180.856948', '1024 20620.554604', '2048 22168.009805', '4096 23023.722803', '8192 23480.036758', '16384 23712.806341', '32768 22866.142841', '65536 21280.930221', '131072 21286.862090', '262144 21288.085648', '524288 21283.903358', '1048576 20252.308761', '2097152 19079.080842', '4194304 19055.258629', '8388608 17799.072794', '16777216 11938.953692', '33554432 10102.216064', '67108864 9661.704312', '134217728 9403.290104', '268435456 9374.514742', '536870912 9358.524560', '1073741824 9395.260710', '2147483648 9439.951961', '4294967296 9485.526748', '']",
1657908088-0,i-0cb588d0fe2a6a939,m5d.large,53.02265810966492, -w -m32 -e1 -x0 -d2,20617.435038,20384.456009,9441.695229,9512.637816,"['256 22409.704874', '512 23172.995900', '1024 20617.435038', '2048 22158.361435', '4096 23022.723961', '8192 23451.683711', '16384 23711.761580', '32768 22865.371316', '65536 21280.546567', '131072 21285.873912', '262144 21288.079603', '524288 21286.085530', '1048576 20384.456009', '2097152 19079.045503', '4194304 19054.740482', '8388608 18062.828901', '16777216 13121.889373', '33554432 10425.082541', '67108864 9835.930160', '134217728 9484.533901', '268435456 9360.184848', '536870912 9372.987114', '1073741824 9441.695229', '2147483648 9495.587617', '4294967296 9512.637816', '']",
1657908088-0,i-0dc1210925684bc26,m5d.large,52.785985469818115, -w -m32 -e1 -x0 -d2,21865.970794,21862.574682,9749.850263,9843.378929,"['256 23823.501743', '512 24564.501261', '1024 21865.970794', '2048 23506.174046', '4096 24415.718939', '8192 24902.444989', '16384 25071.297878', '32768 24248.291010', '65536 22553.077093', '131072 22573.565773', '262144 22545.114928', '524288 22496.667120', '1048576 21862.574682', '2097152 20213.551236', '4194304 20257.906761', '8388608 19499.272951', '16777216 14853.165461', '33554432 10845.574218', '67108864 10255.882830', '134217728 9977.309817', '268435456 9821.449304', '536870912 9723.539922', '1073741824 9749.850263', '2147483648 9795.285071', '4294967296 9843.378929', '']",
1657908088-0,i-0dc1210925684bc26,m5d.large,52.77190971374512, -w -m32 -e1 -x0 -d2,21871.174240,21898.168436,9748.377752,9819.392853,"['256 23875.781518', '512 24568.710780', '1024 21871.174240', '2048 23472.234606', '4096 24413.507999', '8192 24886.229003', '16384 25133.835294', '32768 24317.642408', '65536 22559.918588', '131072 22539.461262', '262144 22579.934417', '524288 22579.734458', '1048576 21898.168436', '2097152 20265.362195', '4194304 20191.091307', '8388608 19454.289277', '16777216 14736.787963', '33554432 10840.945660', '67108864 10258.168595', '134217728 9968.053492', '268435456 9817.879472', '536870912 9724.924464', '1073741824 9748.377752', '2147483648 9801.256358', '4294967296 9819.392853', '']",
1657908088-0,i-0dc1210925684bc26,m5d.large,52.825512170791626, -w -m32 -e1 -x0 -d2,21869.344095,21501.842354,9740.691863,9813.891279,"['256 23848.365676', '512 24557.410256', '1024 21869.344095', '2048 23482.026283', '4096 24422.377802', '8192 24824.575258', '16384 25162.818400', '32768 24289.168380', '65536 22559.238893', '131072 22568.951863', '262144 22572.477045', '524288 22578.656453', '1048576 21501.842354', '2097152 20250.517301', '4194304 20249.880849', '8388608 19497.207286', '16777216 14894.677621', '33554432 10865.185355', '67108864 10227.078534', '134217728 9995.995487', '268435456 9817.398774', '536870912 9543.795050', '1073741824 9740.691863', '2147483648 9784.381630', '4294967296 9813.891279', '']",
1657908088-0,i-0dc1210925684bc26,m5d.large,52.759294509887695, -w -m32 -e1 -x0 -d2,21862.694619,22092.371303,9773.328630,9821.049699,"['256 23844.487345', '512 24583.436981', '1024 21862.694619', '2048 23513.713421', '4096 24402.945689', '8192 24915.075884', '16384 25150.152901', '32768 24265.458759', '65536 22574.927278', '131072 22584.445260', '262144 22594.063164', '524288 22589.046183', '1048576 22092.371303', '2097152 20264.601332', '4194304 20256.507930', '8388608 19381.118356', '16777216 14828.019769', '33554432 10876.414759', '67108864 10272.957544', '134217728 9988.328348', '268435456 9832.050251', '536870912 9715.028668', '1073741824 9773.328630', '2147483648 9805.570233', '4294967296 9821.049699', '']",
1657908088-0,i-0dc1210925684bc26,m5d.large,52.765076875686646, -w -m32 -e1 -x0 -d2,21873.928267,21469.838719,9742.720134,9810.124792,"['256 23849.128817', '512 24571.460572', '1024 21873.928267', '2048 23501.286768', '4096 24425.447579', '8192 24905.701953', '16384 25156.139413', '32768 24276.281362', '65536 22562.949237', '131072 22585.059892', '262144 22577.029577', '524288 22307.252364', '1048576 21469.838719', '2097152 20287.192107', '4194304 20238.649593', '8388608 19477.882851', '16777216 15028.204005', '33554432 10888.795282', '67108864 10275.041553', '134217728 9988.179229', '268435456 9815.327545', '536870912 9727.385918', '1073741824 9742.720134', '2147483648 9805.695697', '4294967296 9810.124792', '']",
1657908088-0,i-0309db238fe5032b9,m5d.large,53.01027846336365, -w -m32 -e1 -x0 -d2,20265.823943,19921.766915,8395.730845,8199.337711,"['256 22135.405662', '512 22803.486903', '1024 20265.823943', '2048 21810.670012', '4096 22659.445005', '8192 23099.986105', '16384 23336.526052', '32768 22541.494047', '65536 20941.485358', '131072 20942.068313', '262144 20947.866042', '524288 20854.159594', '1048576 19921.766915', '2097152 18656.809255', '4194304 18627.959525', '8388608 16706.203641', '16777216 10387.003654', '33554432 8856.327951', '67108864 8609.140730', '134217728 8208.723426', '268435456 8417.648981', '536870912 8545.398102', '1073741824 8395.730845', '2147483648 8318.183726', '4294967296 8199.337711', '']",
1657908088-0,i-0309db238fe5032b9,m5d.large,53.412031412124634, -w -m32 -e1 -x0 -d2,20286.113343,19794.463975,8432.736831,8226.251878,"['256 22134.321583', '512 22792.832967', '1024 20286.113343', '2048 21804.140127', '4096 22654.290418', '8192 23100.715312', '16384 23333.671886', '32768 22546.048492', '65536 20937.232506', '131072 20941.971240', '262144 20943.864651', '524288 20940.964277', '1048576 19794.463975', '2097152 18745.195754', '4194304 18581.399078', '8388608 16082.064092', '16777216 10045.721322', '33554432 8900.692961', '67108864 8370.412166', '134217728 8367.503431', '268435456 8296.883192', '536870912 8319.221509', '1073741824 8432.736831', '2147483648 8423.895163', '4294967296 8226.251878', '']",
1657908088-0,i-0309db238fe5032b9,m5d.large,52.88842010498047, -w -m32 -e1 -x0 -d2,20289.719453,19968.554975,9086.482367,8167.222186,"['256 22130.037758', '512 22757.608730', '1024 20289.719453', '2048 21809.145966', '4096 22655.885840', '8192 23051.249923', '16384 23336.879663', '32768 21799.918792', '65536 20934.719482', '131072 20921.297512', '262144 20944.180911', '524288 20950.205934', '1048576 19968.554975', '2097152 18688.911237', '4194304 18659.195008', '8388608 16656.834107', '16777216 10196.423264', '33554432 8722.252422', '67108864 8337.342259', '134217728 8300.855579', '268435456 8442.802477', '536870912 9425.505599', '1073741824 9086.482367', '2147483648 8334.758094', '4294967296 8167.222186', '']",
1657908088-0,i-0309db238fe5032b9,m5d.large,53.52091646194458, -w -m32 -e1 -x0 -d2,20286.593295,20062.786744,8307.527702,8377.003234,"['256 22135.914354', '512 22807.113597', '1024 20286.593295', '2048 21807.950591', '4096 22605.663772', '8192 23109.103264', '16384 23338.583965', '32768 22497.156949', '65536 20931.712845', '131072 20944.583653', '262144 20945.794429', '524288 20944.593454', '1048576 20062.786744', '2097152 18699.105106', '4194304 18677.375302', '8388608 16490.343300', '16777216 10109.655644', '33554432 8557.527321', '67108864 8046.345319', '134217728 8273.656832', '268435456 8456.026344', '536870912 8233.219826', '1073741824 8307.527702', '2147483648 8187.934044', '4294967296 8377.003234', '']",
1657908088-0,i-0309db238fe5032b9,m5d.large,53.098925828933716, -w -m32 -e1 -x0 -d2,20289.020549,20085.991537,7729.262577,7818.131587,"['256 22140.392209', '512 22805.305967', '1024 20289.020549', '2048 21806.640342', '4096 22658.087742', '8192 23109.212658', '16384 23335.855533', '32768 22441.662531', '65536 20938.086373', '131072 20941.418964', '262144 20947.084416', '524288 20929.447014', '1048576 20085.991537', '2097152 18609.637446', '4194304 18629.910056', '8388608 16349.683411', '16777216 10037.232315', '33554432 8615.233748', '67108864 8194.374127', '134217728 8219.111212', '268435456 8403.944209', '536870912 7731.435090', '1073741824 7729.262577', '2147483648 7499.016713', '4294967296 7818.131587', '']",
1657908088-0,i-0804f1b5d7b58eb46,m5d.large,53.12426018714905, -w -m32 -e1 -x0 -d2,20252.847531,19955.471850,9358.009131,9419.367376,"['256 21994.994806', '512 22779.475173', '1024 20252.847531', '2048 21798.348466', '4096 22651.249116', '8192 23097.574063', '16384 23330.534798', '32768 22539.857706', '65536 20934.945879', '131072 20941.838560', '262144 20903.240901', '524288 20896.912284', '1048576 19955.471850', '2097152 18679.147511', '4194304 18719.856613', '8388608 17891.535949', '16777216 13964.820219', '33554432 9945.652194', '67108864 9367.513221', '134217728 9294.415179', '268435456 9308.117707', '536870912 9319.808146', '1073741824 9358.009131', '2147483648 9410.038002', '4294967296 9419.367376', '']",
1657908088-0,i-0804f1b5d7b58eb46,m5d.large,53.11483073234558, -w -m32 -e1 -x0 -d2,20278.280408,20048.066629,9370.016426,9440.284188,"['256 22129.880296', '512 22788.316346', '1024 20278.280408', '2048 21792.700493', '4096 22592.612402', '8192 23090.257630', '16384 23320.835194', '32768 22527.781959', '65536 20924.113307', '131072 20935.301766', '262144 20940.527814', '524288 20941.800477', '1048576 20048.066629', '2097152 18756.142487', '4194304 18578.164468', '8388608 17735.006646', '16777216 12295.021235', '33554432 9656.014202', '67108864 9295.094057', '134217728 9303.284916', '268435456 9302.668120', '536870912 9306.582049', '1073741824 9370.016426', '2147483648 9392.948285', '4294967296 9440.284188', '']",
1657908088-0,i-0804f1b5d7b58eb46,m5d.large,53.12553858757019, -w -m32 -e1 -x0 -d2,20280.454899,20029.925457,9359.218461,9414.038839,"['256 22123.293047', '512 22797.443565', '1024 20280.454899', '2048 21800.238728', '4096 22655.478058', '8192 23045.688004', '16384 23329.346101', '32768 21711.831275', '65536 20929.053170', '131072 20914.610741', '262144 20935.239518', '524288 20931.028066', '1048576 20029.925457', '2097152 18768.176586', '4194304 18695.356164', '8388608 17946.745332', '16777216 14051.413469', '33554432 10018.877669', '67108864 9384.919215', '134217728 9303.581882', '268435456 9285.672942', '536870912 9309.635839', '1073741824 9359.218461', '2147483648 9392.232962', '4294967296 9414.038839', '']",
1657908088-0,i-0804f1b5d7b58eb46,m5d.large,53.10601234436035, -w -m32 -e1 -x0 -d2,20282.211661,20198.665798,9365.046313,9445.068826,"['256 22132.448673', '512 22800.884436', '1024 20282.211661', '2048 21802.755861', '4096 22649.459980', '8192 23097.811273', '16384 23330.404268', '32768 22479.048584', '65536 20922.533961', '131072 20931.692204', '262144 20891.228409', '524288 20936.020361', '1048576 20198.665798', '2097152 18692.118326', '4194304 18660.952075', '8388608 17825.199252', '16777216 13433.087135', '33554432 9769.447337', '67108864 9333.775952', '134217728 9310.736164', '268435456 9307.360347', '536870912 9312.825864', '1073741824 9365.046313', '2147483648 9427.152696', '4294967296 9445.068826', '']",
