experimentID,instanceID,instanceType,wallTime,startTime,endTime,testOption,1 KiB Throughput,1 MiB Throughput,1 GiB Throughput,4 GiB Throughput,total-time,thread-num
1660438411-0,i-0c1c58de3563f14c0,m5d.large,54.25166392326355,1660438441.5471964,1660438495.7988603, -w -m32 -e1 -x0 -d2,10128.658132,11197.171983,1865.094304,1857.813462,"['256 10907.237614', '512 10831.167544', '1024 10128.658132', '2048 10555.719526', '4096 10713.199079', '8192 10819.510031', '16384 10977.771041', '32768 10900.172779', '65536 10893.784353', '131072 10871.577769', '262144 12600.774732', '524288 12268.957413', '1048576 11197.171983', '2097152 9034.012536', '4194304 3047.999934', '8388608 2222.158413', '16777216 2002.551255', '33554432 1916.524543', '67108864 1901.199010', '134217728 1892.333590', '268435456 1919.673030', '536870912 1845.846070', '1073741824 1865.094304', '2147483648 1877.575705', '4294967296 1857.813462', '']",
1660438411-0,i-09e3964b3f3ebccf5,m5d.large,54.23347520828247,1660438441.8789191,1660438496.1123943, -w -m32 -e1 -x0 -d2,10577.575905,11219.052179,1866.252932,1936.834399,"['256 11176.217328', '512 11287.116252', '1024 10577.575905', '2048 10978.976726', '4096 11187.415872', '8192 11286.867134', '16384 11319.586548', '32768 11340.424129', '65536 11351.735976', '131072 11358.920472', '262144 11354.130901', '524288 11332.762243', '1048576 11219.052179', '2097152 8872.529053', '4194304 2874.934348', '8388608 2149.251602', '16777216 1979.767589', '33554432 1842.722128', '67108864 1915.676222', '134217728 1824.139602', '268435456 1915.938309', '536870912 1834.815279', '1073741824 1866.252932', '2147483648 1815.363931', '4294967296 1936.834399', '']",
1660438411-0,i-0d8d3cf648af4a22a,m5d.large,54.25489544868469,1660438442.0317695,1660438496.286665, -w -m32 -e1 -x0 -d2,10406.839618,10803.667492,1811.522797,2028.991447,"['256 11128.790800', '512 11195.115967', '1024 10406.839618', '2048 10704.367058', '4096 10909.201295', '8192 11186.240166', '16384 11194.256817', '32768 11095.132642', '65536 11061.684611', '131072 11053.560376', '262144 11039.685477', '524288 10963.640309', '1048576 10803.667492', '2097152 8256.778400', '4194304 2771.407539', '8388608 2102.613013', '16777216 1885.537069', '33554432 1839.731767', '67108864 1816.762578', '134217728 1810.502997', '268435456 1832.245371', '536870912 1814.426045', '1073741824 1811.522797', '2147483648 1755.696071', '4294967296 2028.991447', '']",
1660438411-0,i-03f4d9278862a778d,m5d.large,54.66360521316528,1660438442.9530232,1660438497.6166284, -w -m32 -e1 -x0 -d2,10378.347567,10404.347798,1778.255786,3537.010012,"['256 11051.701661', '512 11145.796742', '1024 10378.347567', '2048 10719.166129', '4096 10933.110400', '8192 10915.894351', '16384 10950.586194', '32768 10906.482873', '65536 10950.915077', '131072 10931.549614', '262144 10816.626228', '524288 10758.787821', '1048576 10404.347798', '2097152 6323.643411', '4194304 2338.293249', '8388608 1984.783830', '16777216 1884.761749', '33554432 1848.130794', '67108864 1804.286716', '134217728 1774.189109', '268435456 1832.967828', '536870912 1811.735997', '1073741824 1778.255786', '2147483648 1779.386575', '4294967296 3537.010012', '']",
1660438411-0,i-0eac9705025886977,m5d.large,55.175039291381836,1660438442.2253048,1660438497.4003441, -w -m32 -e1 -x0 -d2,10321.782810,10696.811880,1767.382473,2919.951211,"['256 11129.342084', '512 11094.364726', '1024 10321.782810', '2048 10701.185637', '4096 11075.308401', '8192 11160.556007', '16384 11100.158655', '32768 11029.441782', '65536 11059.257169', '131072 11044.401863', '262144 10968.376938', '524288 10956.745200', '1048576 10696.811880', '2097152 8096.508306', '4194304 2584.286723', '8388608 2036.197554', '16777216 1872.010300', '33554432 1839.130344', '67108864 1818.281037', '134217728 1819.377830', '268435456 1809.409000', '536870912 1820.223092', '1073741824 1767.382473', '2147483648 1784.749329', '4294967296 2919.951211', '']",
1660438411-0,i-09065edc6652b2180,m5d.large,54.93408989906311,1660438442.1599214,1660438497.0940113, -w -m32 -e1 -x0 -d2,10620.646914,11165.270408,1746.568015,2886.159303,"['256 11180.444772', '512 11282.940460', '1024 10620.646914', '2048 11005.748232', '4096 11203.779548', '8192 11299.210605', '16384 11339.528799', '32768 11340.449030', '65536 11352.045462', '131072 11372.252569', '262144 11377.416219', '524288 11334.633578', '1048576 11165.270408', '2097152 8444.020947', '4194304 2765.140271', '8388608 2120.891019', '16777216 1958.313775', '33554432 1908.308168', '67108864 1917.872026', '134217728 1892.388490', '268435456 1868.257833', '536870912 1868.321046', '1073741824 1746.568015', '2147483648 1809.873401', '4294967296 2886.159303', '']",
1660438411-0,i-008a0e784de1c89bb,m5d.large,54.19306564331055,1660438441.410817,1660438495.6038826, -w -m32 -e1 -x0 -d2,10596.072525,11233.850920,1854.448063,1850.695610,"['256 11168.509291', '512 11287.388008', '1024 10596.072525', '2048 10984.341555', '4096 11183.124809', '8192 11273.718580', '16384 11325.897622', '32768 11334.470122', '65536 11349.814326', '131072 11346.437258', '262144 11344.098479', '524288 11327.025046', '1048576 11233.850920', '2097152 9560.886095', '4194304 3328.525650', '8388608 2298.231409', '16777216 1944.271167', '33554432 1917.955507', '67108864 1855.795526', '134217728 1889.454425', '268435456 1860.148876', '536870912 1867.397721', '1073741824 1854.448063', '2147483648 1855.285831', '4294967296 1850.695610', '']",
1660438411-0,i-0868db69dcc1c0cc2,m5d.large,55.04997658729553,1660438442.2567883,1660438497.3067648, -w -m32 -e1 -x0 -d2,10583.377096,11121.571870,1846.814926,2751.592731,"['256 11138.820761', '512 11162.553356', '1024 10583.377096', '2048 10956.237947', '4096 11152.801975', '8192 11262.740670', '16384 11303.393294', '32768 11316.972783', '65536 11327.061360', '131072 11339.911087', '262144 11329.184707', '524288 11301.391498', '1048576 11121.571870', '2097152 7701.527918', '4194304 2586.900909', '8388608 2102.793249', '16777216 1873.280950', '33554432 1906.093869', '67108864 1842.747422', '134217728 1902.775745', '268435456 1856.878354', '536870912 1864.171090', '1073741824 1846.814926', '2147483648 1799.593045', '4294967296 2751.592731', '']",
1660438411-0,i-0f9f38613a7cacef0,m5d.large,54.0845091342926,1660438441.7539835,1660438495.8384926, -w -m32 -e1 -x0 -d2,10528.079964,11220.277889,1863.693583,1860.135845,"['256 11182.912040', '512 11283.108782', '1024 10528.079964', '2048 10980.740008', '4096 11134.178482', '8192 11272.224496', '16384 11320.170940', '32768 11328.714780', '65536 11341.702164', '131072 11335.887154', '262144 11338.278364', '524288 11327.936477', '1048576 11220.277889', '2097152 9160.087979', '4194304 2943.299168', '8388608 2225.007427', '16777216 1921.109209', '33554432 1926.846790', '67108864 1898.635645', '134217728 1891.798197', '268435456 1892.849899', '536870912 1911.803503', '1073741824 1863.693583', '2147483648 1854.394255', '4294967296 1860.135845', '']",
1660438411-0,i-04b5ec3dd295f3117,m5d.large,55.09159827232361,1660438442.2710068,1660438497.362605, -w -m32 -e1 -x0 -d2,10230.480366,10715.557687,1794.896930,2877.017430,"['256 10878.915260', '512 10993.626106', '1024 10230.480366', '2048 10627.462257', '4096 10829.291591', '8192 10862.957952', '16384 10858.402081', '32768 10872.485730', '65536 10889.436591', '131072 11041.584031', '262144 10961.410775', '524288 10873.726857', '1048576 10715.557687', '2097152 7727.455101', '4194304 2606.401029', '8388608 2036.725161', '16777216 1881.656366', '33554432 1833.716982', '67108864 1819.013942', '134217728 1818.164660', '268435456 1777.216046', '536870912 1818.093717', '1073741824 1794.896930', '2147483648 1771.009999', '4294967296 2877.017430', '']",
