experimentID,instanceID,instanceType,wallTime,startTime,endTime,testOption,1 KiB Throughput,1 MiB Throughput,1 GiB Throughput,4 GiB Throughput,total-time,thread-num
1660097828-0,i-032083616cc67cd2a,m5d.large,52.933905601501465,1660098301.6957884,1660098354.629694, -w -m32 -e1 -x0 -d2,20298.885773,20043.298653,9780.874316,9733.548745,"['256 22103.951624', '512 22825.938739', '1024 20298.885773', '2048 21821.537048', '4096 22670.213779', '8192 23072.243522', '16384 23352.606466', '32768 22510.973533', '65536 20951.455729', '131072 20881.859237', '262144 20960.710462', '524288 20953.989131', '1048576 20043.298653', '2097152 18765.341052', '4194304 18785.484365', '8388608 18100.840841', '16777216 15930.513092', '33554432 10792.167151', '67108864 9826.261020', '134217728 9574.676634', '268435456 9547.130498', '536870912 9649.836550', '1073741824 9780.874316', '2147483648 9775.701255', '4294967296 9733.548745', '']",
1660097828-0,i-032083616cc67cd2a,m5d.large,52.94317007064819,1660098354.9013894,1660098407.8445594, -w -m32 -e1 -x0 -d2,19978.884503,19868.196173,9757.604226,9739.527439,"['256 22151.411446', '512 22815.317289', '1024 19978.884503', '2048 21822.328974', '4096 22674.246986', '8192 23121.567588', '16384 23352.461095', '32768 22510.238168', '65536 20909.443395', '131072 20960.773008', '262144 20962.248017', '524288 20950.527891', '1048576 19868.196173', '2097152 18755.096745', '4194304 18796.913888', '8388608 18104.780480', '16777216 16103.394594', '33554432 10795.746281', '67108864 9816.529680', '134217728 9538.919543', '268435456 9547.373898', '536870912 9615.139587', '1073741824 9757.604226', '2147483648 9729.487636', '4294967296 9739.527439', '']",
1660097828-0,i-032083616cc67cd2a,m5d.large,52.9450945854187,1660098408.102881,1660098461.0479755, -w -m32 -e1 -x0 -d2,20301.607305,19927.069783,9738.234000,9763.687798,"['256 22147.735303', '512 22823.310220', '1024 20301.607305', '2048 21822.482402', '4096 22671.863242', '8192 23112.341589', '16384 23348.937299', '32768 22524.507967', '65536 20953.450361', '131072 20956.472266', '262144 20958.373051', '524288 20952.232025', '1048576 19927.069783', '2097152 18816.076975', '4194304 18799.784145', '8388608 18127.366706', '16777216 15997.445738', '33554432 10679.586605', '67108864 9842.911794', '134217728 9515.218716', '268435456 9546.183076', '536870912 9594.515840', '1073741824 9738.234000', '2147483648 9782.308163', '4294967296 9763.687798', '']",
1660097828-0,i-032083616cc67cd2a,m5d.large,52.94289445877075,1660098461.2951317,1660098514.2380261, -w -m32 -e1 -x0 -d2,20300.753470,20045.805190,9785.097174,9755.164585,"['256 22152.920806', '512 22823.591036', '1024 20300.753470', '2048 21819.467803', '4096 22669.498035', '8192 23121.858996', '16384 23352.446022', '32768 22560.868063', '65536 20942.463762', '131072 20954.229436', '262144 20957.274214', '524288 20954.224929', '1048576 20045.805190', '2097152 18800.149239', '4194304 18791.203176', '8388608 18058.541410', '16777216 16352.864918', '33554432 10859.415708', '67108864 9809.096301', '134217728 9554.482052', '268435456 9526.362089', '536870912 9625.945606', '1073741824 9785.097174', '2147483648 9733.585135', '4294967296 9755.164585', '']",
1660097828-0,i-032083616cc67cd2a,m5d.large,52.957969665527344,1660098514.5163684,1660098567.474338, -w -m32 -e1 -x0 -d2,20299.556477,20079.983536,9757.594516,9749.200968,"['256 22149.753784', '512 22822.206630', '1024 20299.556477', '2048 21821.402819', '4096 22673.452741', '8192 23123.295967', '16384 23352.211294', '32768 22512.997199', '65536 20949.180985', '131072 20959.214824', '262144 20958.048945', '524288 20958.933075', '1048576 20079.983536', '2097152 18805.392197', '4194304 18767.235760', '8388608 18109.777865', '16777216 15488.190945', '33554432 10598.767832', '67108864 9687.933680', '134217728 9499.822098', '268435456 9538.153900', '536870912 9585.614142', '1073741824 9757.594516', '2147483648 9719.434185', '4294967296 9749.200968', '']",
1660097828-0,i-05f4c2c6d373aa265,m5d.large,53.56962013244629,1660098301.9059727,1660098355.4755929, -w -m32 -e1 -x0 -d2,20200.707342,19863.857413,9731.647250,9534.074197,"['256 22003.416430', '512 22717.113686', '1024 20200.707342', '2048 21747.996398', '4096 22610.331767', '8192 23061.801832', '16384 23295.054543', '32768 22538.788062', '65536 20951.651655', '131072 20877.825183', '262144 20962.587671', '524288 20954.834421', '1048576 19863.857413', '2097152 18801.636635', '4194304 18752.287079', '8388608 17889.967259', '16777216 11276.103658', '33554432 8759.366224', '67108864 8554.092442', '134217728 9332.695757', '268435456 9472.931416', '536870912 9583.360223', '1073741824 9731.647250', '2147483648 9619.014503', '4294967296 9534.074197', '']",
1660097828-0,i-05f4c2c6d373aa265,m5d.large,53.04112005233765,1660098355.7092717,1660098408.7503917, -w -m32 -e1 -x0 -d2,20290.752476,20139.322457,9403.963208,9569.377073,"['256 22118.319707', '512 22393.618524', '1024 20290.752476', '2048 21820.630350', '4096 22671.334607', '8192 23119.825771', '16384 23350.891854', '32768 22505.029838', '65536 20925.725546', '131072 20927.912398', '262144 20931.267232', '524288 20950.986684', '1048576 20139.322457', '2097152 18799.091826', '4194304 18770.897903', '8388608 18103.640282', '16777216 16387.144503', '33554432 10916.396065', '67108864 9955.954267', '134217728 9519.877447', '268435456 9481.319925', '536870912 9400.458215', '1073741824 9403.963208', '2147483648 9515.553291', '4294967296 9569.377073', '']",
1660097828-0,i-05f4c2c6d373aa265,m5d.large,53.04819059371948,1660098408.965631,1660098462.0138216, -w -m32 -e1 -x0 -d2,20300.600062,19886.057646,9746.860434,9515.428147,"['256 22148.708889', '512 22768.886603', '1024 20300.600062', '2048 21822.510999', '4096 22659.685688', '8192 23118.719514', '16384 23348.988999', '32768 22510.968710', '65536 20950.634223', '131072 20948.743619', '262144 20957.601948', '524288 20951.243901', '1048576 19886.057646', '2097152 18790.606767', '4194304 18759.890132', '8388608 18126.930022', '16777216 16771.017526', '33554432 11473.554298', '67108864 9898.804711', '134217728 9473.070129', '268435456 9521.525539', '536870912 9570.020070', '1073741824 9746.860434', '2147483648 9612.141983', '4294967296 9515.428147', '']",
1660097828-0,i-05f4c2c6d373aa265,m5d.large,53.060696601867676,1660098462.2389662,1660098515.2996628, -w -m32 -e1 -x0 -d2,20258.767230,19364.106580,9483.476696,9476.457635,"['256 22147.644187', '512 22804.989434', '1024 20258.767230', '2048 21763.878600', '4096 22619.195673', '8192 23011.225715', '16384 23288.296418', '32768 22475.214299', '65536 20934.778163', '131072 20945.268910', '262144 20947.322796', '524288 20931.856163', '1048576 19364.106580', '2097152 18309.666875', '4194304 18595.350387', '8388608 17588.112888', '16777216 11959.639904', '33554432 10477.426580', '67108864 9558.844581', '134217728 9483.517891', '268435456 9416.667270', '536870912 9341.221450', '1073741824 9483.476696', '2147483648 9383.143264', '4294967296 9476.457635', '']",
1660097828-0,i-05f4c2c6d373aa265,m5d.large,53.70764422416687,1660098515.556743,1660098569.2643871, -w -m32 -e1 -x0 -d2,20289.575932,19811.422669,6298.798410,6234.694938,"['256 22142.626213', '512 22811.772332', '1024 20289.575932', '2048 21811.734788', '4096 22625.094569', '8192 22988.529110', '16384 23254.181249', '32768 22492.489507', '65536 20866.844413', '131072 20918.171061', '262144 20940.559616', '524288 20934.412247', '1048576 19811.422669', '2097152 18623.023646', '4194304 18560.846064', '8388608 18126.401699', '16777216 15929.145165', '33554432 10079.377341', '67108864 8974.759586', '134217728 9106.057770', '268435456 8365.699668', '536870912 5333.465267', '1073741824 6298.798410', '2147483648 6331.792962', '4294967296 6234.694938', '']",
1660097828-0,i-05fe2280a85801029,m5d.large,52.95169138908386,1660098301.8638577,1660098354.8155491, -w -m32 -e1 -x0 -d2,20302.083285,19910.965431,9559.839423,9713.609584,"['256 22155.690712', '512 22826.444658', '1024 20302.083285', '2048 21825.059890', '4096 22673.502829', '8192 23127.496528', '16384 23355.430227', '32768 22565.854939', '65536 20958.411232', '131072 20888.656319', '262144 20967.846689', '524288 20968.072316', '1048576 19910.965431', '2097152 18820.713147', '4194304 18788.774116', '8388608 17934.640695', '16777216 13709.365353', '33554432 10552.767674', '67108864 9999.052218', '134217728 9715.885782', '268435456 9565.004609', '536870912 9511.684481', '1073741824 9559.839423', '2147483648 9604.041807', '4294967296 9713.609584', '']",
1660097828-0,i-05fe2280a85801029,m5d.large,52.96125054359436,1660098355.1205077,1660098408.0817583, -w -m32 -e1 -x0 -d2,20300.955422,20088.946617,9592.561323,9698.363833,"['256 22153.420524', '512 22810.897888', '1024 20300.955422', '2048 21822.710145', '4096 22673.839122', '8192 23122.447306', '16384 23349.727800', '32768 22567.862764', '65536 20960.343362', '131072 20967.206667', '262144 20966.714673', '524288 20957.142172', '1048576 20088.946617', '2097152 18808.647895', '4194304 18784.068843', '8388608 17876.933062', '16777216 13803.029667', '33554432 10560.764502', '67108864 10016.942878', '134217728 9718.175209', '268435456 9554.342268', '536870912 9506.041328', '1073741824 9592.561323', '2147483648 9520.333283', '4294967296 9698.363833', '']",
1660097828-0,i-05fe2280a85801029,m5d.large,52.94682765007019,1660098408.3603845,1660098461.307212, -w -m32 -e1 -x0 -d2,20306.207916,20305.024197,9586.872840,9697.625095,"['256 22153.438849', '512 22800.071263', '1024 20306.207916', '2048 21827.447249', '4096 22672.001418', '8192 23114.222423', '16384 23354.899639', '32768 22520.195531', '65536 20960.483083', '131072 20963.169420', '262144 20968.449225', '524288 20961.968067', '1048576 20305.024197', '2097152 18797.917705', '4194304 18790.631517', '8388608 17820.439035', '16777216 14017.116824', '33554432 10524.726395', '67108864 10050.925159', '134217728 9694.200059', '268435456 9546.098603', '536870912 9508.507884', '1073741824 9586.872840', '2147483648 9640.667729', '4294967296 9697.625095', '']",
1660097828-0,i-05fe2280a85801029,m5d.large,52.94627285003662,1660098461.5886295,1660098514.5349023, -w -m32 -e1 -x0 -d2,20299.838930,20082.411066,9571.100769,9696.596129,"['256 22146.612667', '512 22824.614315', '1024 20299.838930', '2048 21818.652331', '4096 22671.627368', '8192 23124.473755', '16384 23356.176163', '32768 22519.752922', '65536 20950.664694', '131072 20961.959771', '262144 20966.004153', '524288 20963.111479', '1048576 20082.411066', '2097152 18805.876791', '4194304 18783.170966', '8388608 17881.230543', '16777216 14316.575688', '33554432 10721.900782', '67108864 10052.434424', '134217728 9705.947281', '268435456 9549.455348', '536870912 9510.662220', '1073741824 9571.100769', '2147483648 9636.125250', '4294967296 9696.596129', '']",
1660097828-0,i-05fe2280a85801029,m5d.large,52.946534633636475,1660098514.8664248,1660098567.8129594, -w -m32 -e1 -x0 -d2,20299.469255,20016.860426,9566.534550,9769.325838,"['256 22146.583343', '512 22769.320677', '1024 20299.469255', '2048 21819.043666', '4096 22671.496457', '8192 23122.487745', '16384 23351.980167', '32768 22564.863714', '65536 20930.151323', '131072 20962.261507', '262144 20964.188707', '524288 20960.762468', '1048576 20016.860426', '2097152 18814.534152', '4194304 18796.127111', '8388608 17943.484544', '16777216 14380.486516', '33554432 10614.119614', '67108864 10068.898669', '134217728 9744.148930', '268435456 9545.291812', '536870912 9512.335505', '1073741824 9566.534550', '2147483648 9639.404384', '4294967296 9769.325838', '']",
1660097828-0,i-06ad93ce3f2341b3c,m5d.large,53.03892755508423,1660098301.9522018,1660098354.9911294, -w -m32 -e1 -x0 -d2,20307.860561,19911.472863,9495.395714,9540.948166,"['256 22151.580496', '512 22828.771483', '1024 20307.860561', '2048 21825.576517', '4096 22678.683687', '8192 23044.251741', '16384 23359.389108', '32768 22521.062791', '65536 20956.720059', '131072 20965.014462', '262144 20895.052158', '524288 20964.556121', '1048576 19911.472863', '2097152 18714.060043', '4194304 18772.090188', '8388608 18006.072868', '16777216 15168.502899', '33554432 10336.118866', '67108864 9603.196855', '134217728 9364.059100', '268435456 9376.382445', '536870912 9403.139795', '1073741824 9495.395714', '2147483648 9518.393964', '4294967296 9540.948166', '']",
1660097828-0,i-06ad93ce3f2341b3c,m5d.large,53.03522038459778,1660098355.3120956,1660098408.347316, -w -m32 -e1 -x0 -d2,10240.876173,20207.509813,9481.650046,9527.884855,"['256 22158.248597', '512 22816.418232', '1024 20304.883325', '2048 21824.768114', '4096 22677.061992', '8192 23128.528256', '16384 23354.729580', '32768 22519.382970', '65536 20913.724016', '131072 20963.317082', '262144 20965.465767', '524288 20962.490922', '1048576 20207.509813', '2097152 18711.109611', '4194304 18754.233440', '8388608 17992.458373', '16777216 14127.904037', '33554432 10240.876173', '67108864 9550.142484', '134217728 9371.322734', '268435456 9361.949493', '536870912 9399.410875', '1073741824 9481.650046', '2147483648 9523.883097', '4294967296 9527.884855', '']",
