experimentID,instanceID,instanceType,wallTime,startTime,endTime,testOption,1 KiB Throughput,1 MiB Throughput,1 GiB Throughput,4 GiB Throughput,total-time,thread-num
1660437010-0,i-00254dbd7e88d2bd8,m5d.large,53.501646757125854,1660437121.9947977,1660437175.4964445, -w -m32 -e1 -x0 -d2,11811.687932,19733.792498,9556.552376,9497.547993,"['256 11309.230163', '512 11617.150821', '1024 11811.687932', '2048 11048.497792', '4096 15876.705621', '8192 12374.017543', '16384 11164.427252', '32768 11396.153479', '65536 18893.293371', '131072 20899.883551', '262144 20927.808016', '524288 20934.393356', '1048576 19733.792498', '2097152 18779.841068', '4194304 18750.096212', '8388608 17980.931088', '16777216 14652.506900', '33554432 10161.137280', '67108864 9602.112486', '134217728 9410.057402', '268435456 9432.644991', '536870912 9522.770242', '1073741824 9556.552376', '2147483648 9502.355501', '4294967296 9497.547993', '']",
1660437010-0,i-05a2044a9c1b64f2a,m5d.large,52.902761459350586,1660437121.6271536,1660437174.529915, -w -m32 -e1 -x0 -d2,20289.611554,19854.530149,9647.167877,9654.343020,"['256 22048.760861', '512 22808.921776', '1024 20289.611554', '2048 21808.665161', '4096 22658.920777', '8192 23110.147642', '16384 23337.324890', '32768 22422.548507', '65536 20941.415572', '131072 20933.964961', '262144 20951.190874', '524288 20945.983701', '1048576 19854.530149', '2097152 18843.955508', '4194304 18752.238363', '8388608 18074.032927', '16777216 15006.843985', '33554432 10404.266298', '67108864 9887.700341', '134217728 9734.641033', '268435456 9510.554662', '536870912 9510.159886', '1073741824 9647.167877', '2147483648 9682.364257', '4294967296 9654.343020', '']",
1660437010-0,i-07875eca39541cc3b,m5d.large,52.97535538673401,1660437121.7182627,1660437174.693618, -w -m32 -e1 -x0 -d2,20286.224098,20004.987954,9790.915643,9650.223550,"['256 22138.869311', '512 22807.061355', '1024 20286.224098', '2048 21809.062788', '4096 22657.903838', '8192 23108.103551', '16384 23335.843090', '32768 22497.396682', '65536 20936.370116', '131072 20920.821437', '262144 20871.875638', '524288 20945.247887', '1048576 20004.987954', '2097152 18833.353879', '4194304 18788.449224', '8388608 18228.922210', '16777216 17284.559656', '33554432 12456.631887', '67108864 10334.285619', '134217728 9655.128988', '268435456 9663.410646', '536870912 9632.648095', '1073741824 9790.915643', '2147483648 9678.409567', '4294967296 9650.223550', '']",
1660437010-0,i-04f47a62aa16e9c15,m5d.large,52.90218424797058,1660437121.6549244,1660437174.5571086, -w -m32 -e1 -x0 -d2,20592.183118,20275.200701,9714.089492,9592.280461,"['256 22471.657946', '512 23151.748986', '1024 20592.183118', '2048 22134.324457', '4096 22996.137598', '8192 23449.806359', '16384 23603.439829', '32768 22861.612681', '65536 21257.079451', '131072 21247.347422', '262144 21267.298350', '524288 21261.318226', '1048576 20275.200701', '2097152 19090.277542', '4194304 19057.118364', '8388608 18502.581404', '16777216 17535.802424', '33554432 12445.170197', '67108864 9957.439968', '134217728 9769.068136', '268435456 9604.886926', '536870912 9570.642326', '1073741824 9714.089492', '2147483648 9678.311976', '4294967296 9592.280461', '']",
1660437010-0,i-062edaeb2dacd4c9b,m5d.large,53.50243067741394,1660437121.9571073,1660437175.459538, -w -m32 -e1 -x0 -d2,11710.250456,20064.268334,9587.898020,9534.304092,"['256 12073.811700', '512 12674.336729', '1024 11710.250456', '2048 15291.630739', '4096 12146.580814', '8192 11163.203906', '16384 11724.219330', '32768 21656.792823', '65536 20946.509162', '131072 20936.605585', '262144 20930.094438', '524288 20944.122641', '1048576 20064.268334', '2097152 18814.565791', '4194304 18781.349745', '8388608 18191.276294', '16777216 16893.701717', '33554432 11342.148389', '67108864 9570.172224', '134217728 9502.517574', '268435456 9331.184051', '536870912 9492.565080', '1073741824 9587.898020', '2147483648 9592.883440', '4294967296 9534.304092', '']",
1660437010-0,i-08aa9d28390a67e8c,m5d.large,52.96192955970764,1660437121.595087,1660437174.5570166, -w -m32 -e1 -x0 -d2,20297.136952,19944.732986,9632.788033,9590.050567,"['256 22145.545112', '512 22822.651831', '1024 20297.136952', '2048 21744.843991', '4096 22675.169159', '8192 23123.000694', '16384 23351.597563', '32768 22568.919331', '65536 20955.872997', '131072 20961.961317', '262144 20963.643589', '524288 20957.875050', '1048576 19944.732986', '2097152 18808.142613', '4194304 18802.199135', '8388608 18240.705630', '16777216 17541.680731', '33554432 12241.271531', '67108864 10266.371377', '134217728 9725.741087', '268435456 9589.739123', '536870912 9542.317189', '1073741824 9632.788033', '2147483648 9645.851574', '4294967296 9590.050567', '']",
1660437010-0,i-007e25ab977fc90f9,m5d.large,52.97096014022827,1660437121.68647,1660437174.6574302, -w -m32 -e1 -x0 -d2,20587.307966,20181.102855,9387.259333,9484.747059,"['256 22486.993870', '512 23170.081767', '1024 20587.307966', '2048 22108.470630', '4096 23016.018570', '8192 23472.709309', '16384 23704.156474', '32768 22908.749213', '65536 21269.624979', '131072 21277.941894', '262144 21278.926441', '524288 21276.197703', '1048576 20181.102855', '2097152 19034.001946', '4194304 19097.643288', '8388608 18063.687297', '16777216 12554.885864', '33554432 9796.822522', '67108864 8935.287820', '134217728 9562.636713', '268435456 9478.993346', '536870912 9479.697479', '1073741824 9387.259333', '2147483648 9481.610161', '4294967296 9484.747059', '']",
1660437010-0,i-0aa909cd85878f9ed,m5d.large,53.463162899017334,1660437121.632222,1660437175.0953848, -w -m32 -e1 -x0 -d2,20288.329680,20139.444964,9675.837805,9592.364044,"['256 14533.179836', '512 22814.103186', '1024 20288.329680', '2048 21768.673273', '4096 22662.485947', '8192 23095.834944', '16384 23343.875390', '32768 22554.908952', '65536 20921.099781', '131072 20954.172081', '262144 20955.628509', '524288 20954.146328', '1048576 20139.444964', '2097152 18801.174600', '4194304 18801.592292', '8388608 18144.619285', '16777216 17140.900191', '33554432 11640.683015', '67108864 10003.896597', '134217728 9643.690307', '268435456 9482.984832', '536870912 9488.211654', '1073741824 9675.837805', '2147483648 9609.353335', '4294967296 9592.364044', '']",
1660437010-0,i-06682a329b6d029d1,m5d.large,52.988717794418335,1660437121.3141055,1660437174.3028233, -w -m32 -e1 -x0 -d2,20298.345258,20082.746266,9759.674618,9641.372297,"['256 22140.749963', '512 22818.350688', '1024 20298.345258', '2048 21817.348089', '4096 22670.255286', '8192 23114.347454', '16384 23347.456992', '32768 22515.202164', '65536 20952.094864', '131072 20881.931035', '262144 20958.460614', '524288 20958.195679', '1048576 20082.746266', '2097152 18785.726201', '4194304 18818.083497', '8388608 18193.304954', '16777216 17798.516346', '33554432 12928.528500', '67108864 10456.527726', '134217728 9827.128850', '268435456 9666.075549', '536870912 9601.238645', '1073741824 9759.674618', '2147483648 9700.800481', '4294967296 9641.372297', '']",
1660437010-0,i-006452aa6be7632c2,m5d.large,53.080896615982056,1660437122.3277895,1660437175.4086862, -w -m32 -e1 -x0 -d2,20569.208936,20146.750617,9469.354720,9345.700783,"['256 22473.553418', '512 23146.339969', '1024 20569.208936', '2048 22133.307933', '4096 22988.816692', '8192 23387.208828', '16384 23682.879328', '32768 22866.237209', '65536 21259.534191', '131072 21267.676251', '262144 21265.704109', '524288 21263.154080', '1048576 20146.750617', '2097152 19043.124981', '4194304 19032.434682', '8388608 18431.415018', '16777216 15636.051878', '33554432 10813.837378', '67108864 9640.653776', '134217728 9303.288654', '268435456 9285.750452', '536870912 9345.345676', '1073741824 9469.354720', '2147483648 9307.266293', '4294967296 9345.700783', '']",
1660437010-0,i-01538eaf89f9cba74,m5d.large,53.42376375198364,1660437121.9278731,1660437175.351637, -w -m32 -e1 -x0 -d2,14213.033853,12530.170071,7899.350265,7913.665860,"['256 16743.179792', '512 14576.770689', '1024 14213.033853', '2048 17901.349018', '4096 18200.929667', '8192 18857.666287', '16384 18703.651482', '32768 15070.103124', '65536 13734.182341', '131072 11416.800721', '262144 11487.421829', '524288 11233.563864', '1048576 12530.170071', '2097152 13843.675333', '4194304 12804.567525', '8388608 11140.824961', '16777216 9639.886490', '33554432 8756.392336', '67108864 8146.650504', '134217728 7819.383404', '268435456 7785.725876', '536870912 7827.435346', '1073741824 7899.350265', '2147483648 7869.970441', '4294967296 7913.665860', '']",
1660437010-0,i-0e17fbd01996c9970,m5d.large,52.962260484695435,1660437122.0214503,1660437174.9837108, -w -m32 -e1 -x0 -d2,20288.724322,20173.281404,9676.900415,9700.266544,"['256 22140.672739', '512 22810.043162', '1024 20288.724322', '2048 21811.966644', '4096 22645.822279', '8192 23061.645037', '16384 23337.187381', '32768 22498.631544', '65536 20938.545330', '131072 20942.972675', '262144 20943.540157', '524288 20939.472904', '1048576 20173.281404', '2097152 18812.363637', '4194304 18690.753128', '8388608 18012.353842', '16777216 15463.678251', '33554432 10693.001139', '67108864 9757.336705', '134217728 9495.981334', '268435456 9521.392463', '536870912 9545.637862', '1073741824 9676.900415', '2147483648 9692.280746', '4294967296 9700.266544', '']",
1660437010-0,i-00039082a5bb0ff89,m5d.large,53.419830322265625,1660437121.8699853,1660437175.2898157, -w -m32 -e1 -x0 -d2,20004.210242,20004.210242,9889.281757,9932.186361,"['256 13316.777909', '512 11889.214964', '1024 12622.930863', '2048 14087.468714', '4096 11003.967952', '8192 11280.005406', '16384 14497.521471', '32768 22559.948116', '65536 20909.360124', '131072 20945.849906', '262144 20938.227858', '524288 20956.974056', '1048576 20004.210242', '2097152 18807.365631', '4194304 18793.578505', '8388608 18170.525367', '16777216 15759.368524', '33554432 11069.530214', '67108864 10059.372752', '134217728 9689.055377', '268435456 9728.946706', '536870912 9830.163816', '1073741824 9889.281757', '2147483648 9859.680241', '4294967296 9932.186361', '']",
1660437010-0,i-0f846b8c53ba21958,m5d.large,52.64789938926697,1660437121.4894857,1660437174.1373851, -w -m32 -e1 -x0 -d2,20285.601389,19975.937861,10175.449952,10148.417775,"['256 22132.805536', '512 22805.866851', '1024 20285.601389', '2048 21778.222214', '4096 22651.904738', '8192 23033.185304', '16384 23319.421899', '32768 22496.906454', '65536 20931.906389', '131072 20938.331299', '262144 20916.492114', '524288 20940.581265', '1048576 19975.937861', '2097152 18814.884043', '4194304 18799.521712', '8388608 18209.996067', '16777216 17221.903550', '33554432 12433.826584', '67108864 10336.292588', '134217728 9984.978143', '268435456 9973.480879', '536870912 9982.242562', '1073741824 10175.449952', '2147483648 10162.933240', '4294967296 10148.417775', '']",
1660437010-0,i-0efd99a5067db123f,m5d.large,53.467369079589844,1660437121.758034,1660437175.225403, -w -m32 -e1 -x0 -d2,14257.870357,11483.190010,9572.698829,9599.594330,"['256 11051.128214', '512 19919.231824', '1024 14257.870357', '2048 13955.095605', '4096 11505.239532', '8192 14543.613912', '16384 14256.209268', '32768 12415.702160', '65536 11256.075798', '131072 11278.697972', '262144 11379.702143', '524288 11368.556752', '1048576 11483.190010', '2097152 11372.247716', '4194304 13024.756218', '8388608 12128.680831', '16777216 9713.892279', '33554432 8434.990028', '67108864 8250.705881', '134217728 8774.245934', '268435456 9411.908090', '536870912 9459.336905', '1073741824 9572.698829', '2147483648 9603.008488', '4294967296 9599.594330', '']",
1660437010-0,i-01fc20ba4d39357bc,m5d.large,53.505717515945435,1660437121.7574384,1660437175.263156, -w -m32 -e1 -x0 -d2,12638.125598,11118.653048,7791.634025,7814.683978,"['256 12111.997558', '512 13058.708774', '1024 12638.125598', '2048 15815.406463', '4096 18753.625656', '8192 19816.910155', '16384 18899.940915', '32768 19029.621108', '65536 17698.699904', '131072 14022.941398', '262144 14845.500825', '524288 11398.284082', '1048576 11118.653048', '2097152 10355.033116', '4194304 10484.883315', '8388608 15296.810038', '16777216 10498.116015', '33554432 8419.305021', '67108864 8111.367670', '134217728 7928.808959', '268435456 7995.211358', '536870912 8164.865894', '1073741824 7791.634025', '2147483648 7748.331625', '4294967296 7814.683978', '']",
1660437010-0,i-0ffcbcc4a3d5a898e,m5d.large,52.91878962516785,1660437122.1187263,1660437175.0375159, -w -m32 -e1 -x0 -d2,20610.759178,20452.053835,9919.502769,9745.201368,"['256 22485.372200', '512 23168.711170', '1024 20610.759178', '2048 22156.686134', '4096 23018.459396', '8192 23471.920332', '16384 23704.382030', '32768 22859.879172', '65536 21244.559874', '131072 21280.977091', '262144 21280.767755', '524288 21274.163835', '1048576 20452.053835', '2097152 19130.506292', '4194304 19097.969341', '8388608 18517.998897', '16777216 18173.294011', '33554432 13990.845021', '67108864 10693.661256', '134217728 10016.616409', '268435456 9834.571955', '536870912 9748.976799', '1073741824 9919.502769', '2147483648 9780.517913', '4294967296 9745.201368', '']",
