experimentID,instanceID,instanceType,wallTime,startTime,endTime,testOption,1 KiB Throughput,1 MiB Throughput,1 GiB Throughput,4 GiB Throughput,total-time,thread-num
1659889167-0,i-08bf7557da5c68711,m5d.large,52.949023962020874,1659889561.5594816,1659889614.5085056, -w -m32 -e1 -x0 -d2,20289.406400,19938.490869,9709.776007,9605.524451,"['256 22142.860862', '512 22813.698459', '1024 20289.406400', '2048 21812.118398', '4096 22663.113930', '8192 23110.849591', '16384 23346.171408', '32768 22555.717436', '65536 20946.329876', '131072 20954.085824', '262144 20954.305370', '524288 20953.361340', '1048576 19938.490869', '2097152 18810.803774', '4194304 18791.021476', '8388608 18141.602119', '16777216 16398.577825', '33554432 10963.542873', '67108864 9706.792175', '134217728 9463.255771', '268435456 9427.828500', '536870912 9512.444827', '1073741824 9709.776007', '2147483648 9642.686780', '4294967296 9605.524451', '']",
1659889167-0,i-08bf7557da5c68711,m5d.large,52.946343421936035,1659889614.7502956,1659889667.696639, -w -m32 -e1 -x0 -d2,20286.570342,20054.959493,9629.034740,9532.787834,"['256 22147.245449', '512 22742.403471', '1024 20286.570342', '2048 21807.219540', '4096 22632.964155', '8192 23104.458921', '16384 23337.514239', '32768 22501.876665', '65536 20946.016639', '131072 20957.537256', '262144 20956.834137', '524288 20950.773635', '1048576 20054.959493', '2097152 18815.780381', '4194304 18802.570726', '8388608 18128.134956', '16777216 16445.389296', '33554432 10842.485777', '67108864 9870.509778', '134217728 9501.662159', '268435456 9462.836120', '536870912 9448.503280', '1073741824 9629.034740', '2147483648 9555.453098', '4294967296 9532.787834', '']",
1659889167-0,i-08bf7557da5c68711,m5d.large,53.022265672683716,1659889667.9498992,1659889720.9721649, -w -m32 -e1 -x0 -d2,20296.071931,19935.464192,9508.448073,9522.305349,"['256 22141.971325', '512 22814.983053', '1024 20296.071931', '2048 21819.421027', '4096 22615.185677', '8192 23102.104761', '16384 23341.438256', '32768 22557.241241', '65536 20952.702205', '131072 20952.426789', '262144 20955.335599', '524288 20470.331884', '1048576 19935.464192', '2097152 18836.825866', '4194304 18794.251415', '8388608 18150.364776', '16777216 16846.242182', '33554432 11146.368350', '67108864 9829.029011', '134217728 9464.920609', '268435456 9426.597873', '536870912 9500.334587', '1073741824 9508.448073', '2147483648 9494.760169', '4294967296 9522.305349', '']",
1659889167-0,i-08bf7557da5c68711,m5d.large,52.974218130111694,1659889721.2084048,1659889774.182623, -w -m32 -e1 -x0 -d2,20294.829156,19921.317356,9692.568090,9550.909324,"['256 22146.954613', '512 22809.675148', '1024 20294.829156', '2048 21817.851702', '4096 22663.937215', '8192 23112.590593', '16384 23344.008094', '32768 22507.673436', '65536 20905.021857', '131072 20951.538224', '262144 20958.047098', '524288 20932.091098', '1048576 19921.317356', '2097152 18853.652906', '4194304 18806.562120', '8388608 18104.687900', '16777216 16711.554288', '33554432 11234.690743', '67108864 9809.895391', '134217728 9570.818693', '268435456 9431.991901', '536870912 9519.833925', '1073741824 9692.568090', '2147483648 9558.332204', '4294967296 9550.909324', '']",
1659889167-0,i-08bf7557da5c68711,m5d.large,52.957391023635864,1659889774.4278536,1659889827.3852446, -w -m32 -e1 -x0 -d2,20226.704540,19979.951859,9662.664362,9588.773033,"['256 22145.065442', '512 22810.925460', '1024 20226.704540', '2048 21812.968361', '4096 22578.828038', '8192 23111.721870', '16384 23342.546290', '32768 22552.995527', '65536 20948.098274', '131072 20953.276200', '262144 20958.627604', '524288 20910.891697', '1048576 19979.951859', '2097152 18798.748841', '4194304 18795.366575', '8388608 18137.281635', '16777216 16618.350515', '33554432 11226.567920', '67108864 9896.584803', '134217728 9510.139629', '268435456 9453.440547', '536870912 9494.023349', '1073741824 9662.664362', '2147483648 9575.150140', '4294967296 9588.773033', '']",
1659889167-0,i-06a3fab05d108b44b,m5d.large,52.81492280960083,1659889561.83705,1659889614.6519728, -w -m32 -e1 -x0 -d2,20612.677886,20340.366201,9722.146491,9842.716126,"['256 22488.613665', '512 23171.192979', '1024 20612.677886', '2048 22156.277127', '4096 23017.631492', '8192 23477.437056', '16384 23710.785490', '32768 22858.175687', '65536 21270.913218', '131072 21277.443488', '262144 21280.123981', '524288 21277.838861', '1048576 20340.366201', '2097152 19046.737477', '4194304 18987.678321', '8388608 17989.690080', '16777216 13017.052633', '33554432 10499.007483', '67108864 9995.178720', '134217728 9767.341267', '268435456 9677.916306', '536870912 9624.173752', '1073741824 9722.146491', '2147483648 9765.363041', '4294967296 9842.716126', '']",
1659889167-0,i-06a3fab05d108b44b,m5d.large,52.794743061065674,1659889614.9059787,1659889667.7007217, -w -m32 -e1 -x0 -d2,20596.895815,20428.705536,9726.717969,9837.714449,"['256 22408.114662', '512 23147.687156', '1024 20596.895815', '2048 22146.239206', '4096 22984.703208', '8192 23466.360360', '16384 23699.827679', '32768 22846.892065', '65536 21270.786658', '131072 21279.667755', '262144 21279.005613', '524288 21275.196669', '1048576 20428.705536', '2097152 19029.510331', '4194304 18958.288984', '8388608 17898.672899', '16777216 12990.574859', '33554432 10513.692559', '67108864 10004.406551', '134217728 9679.237764', '268435456 9597.099079', '536870912 9620.899880', '1073741824 9726.717969', '2147483648 9768.009308', '4294967296 9837.714449', '']",
1659889167-0,i-06a3fab05d108b44b,m5d.large,52.799384355545044,1659889667.9390223,1659889720.7384067, -w -m32 -e1 -x0 -d2,20616.404229,20459.829179,9724.526821,9835.594866,"['256 22494.609002', '512 23171.015847', '1024 20616.404229', '2048 22160.398411', '4096 22974.398062', '8192 23467.305327', '16384 23708.025245', '32768 22853.447232', '65536 21271.244748', '131072 21277.002846', '262144 21282.946743', '524288 21274.087614', '1048576 20459.829179', '2097152 19101.899086', '4194304 19087.908389', '8388608 17899.891849', '16777216 12664.513636', '33554432 10560.457467', '67108864 10040.565759', '134217728 9793.621805', '268435456 9668.836445', '536870912 9643.783559', '1073741824 9724.526821', '2147483648 9757.171719', '4294967296 9835.594866', '']",
1659889167-0,i-06a3fab05d108b44b,m5d.large,52.90769863128662,1659889720.9960709,1659889773.9037695, -w -m32 -e1 -x0 -d2,20617.146895,20247.773139,9751.373107,9849.201568,"['256 22487.437778', '512 23172.095977', '1024 20617.146895', '2048 22159.884594', '4096 23022.064989', '8192 23473.916129', '16384 23714.406830', '32768 22822.019329', '65536 21271.070462', '131072 21273.629049', '262144 21282.364583', '524288 21251.503324', '1048576 20247.773139', '2097152 19121.151377', '4194304 19078.596788', '8388608 17934.142724', '16777216 13025.524410', '33554432 10490.194071', '67108864 10032.630123', '134217728 9776.701295', '268435456 9688.100260', '536870912 9636.456310', '1073741824 9751.373107', '2147483648 9783.052295', '4294967296 9849.201568', '']",
1659889167-0,i-06a3fab05d108b44b,m5d.large,52.81429481506348,1659889774.1412427,1659889826.9555376, -w -m32 -e1 -x0 -d2,20557.907319,20439.023218,9734.309241,9843.277614,"['256 22488.802140', '512 23166.828506', '1024 20557.907319', '2048 22131.185751', '4096 23014.841637', '8192 23471.805539', '16384 23620.144036', '32768 22904.638883', '65536 21273.109292', '131072 21275.719496', '262144 21280.936376', '524288 21238.224192', '1048576 20439.023218', '2097152 19093.267811', '4194304 19025.682529', '8388608 17800.076710', '16777216 13179.085042', '33554432 10502.069795', '67108864 9981.395117', '134217728 9766.430103', '268435456 9638.771058', '536870912 9643.735270', '1073741824 9734.309241', '2147483648 9775.925869', '4294967296 9843.277614', '']",
1659889167-0,i-0d7023fbbd52b39a5,m5d.large,52.84659481048584,1659889561.5244136,1659889614.3710084, -w -m32 -e1 -x0 -d2,20301.067741,19912.711340,9727.927766,9833.593048,"['256 22150.773183', '512 22822.934372', '1024 20301.067741', '2048 21813.726210', '4096 22671.654837', '8192 23123.454147', '16384 23352.262858', '32768 22495.660186', '65536 20944.800323', '131072 20957.190922', '262144 20959.527831', '524288 20955.658216', '1048576 19912.711340', '2097152 18796.842998', '4194304 18765.739452', '8388608 17869.015400', '16777216 13616.212420', '33554432 10615.356775', '67108864 9936.436477', '134217728 9743.745454', '268435456 9687.862870', '536870912 9676.216968', '1073741824 9727.927766', '2147483648 9790.361588', '4294967296 9833.593048', '']",
1659889167-0,i-0d7023fbbd52b39a5,m5d.large,52.82688283920288,1659889614.6656568,1659889667.4925396, -w -m32 -e1 -x0 -d2,20291.560697,20459.875329,9734.810354,9837.398488,"['256 22148.714560', '512 22819.578969', '1024 20291.560697', '2048 21821.258700', '4096 22672.728321', '8192 23120.950013', '16384 23349.382838', '32768 22560.600109', '65536 20953.534425', '131072 20960.177976', '262144 20906.648442', '524288 20953.183694', '1048576 20459.875329', '2097152 18802.563002', '4194304 18774.381510', '8388608 17972.050969', '16777216 13624.139009', '33554432 10645.976037', '67108864 9948.242268', '134217728 9741.307465', '268435456 9683.598667', '536870912 9646.545296', '1073741824 9734.810354', '2147483648 9838.929058', '4294967296 9837.398488', '']",
1659889167-0,i-0d7023fbbd52b39a5,m5d.large,52.910688161849976,1659889667.8173504,1659889720.7280385, -w -m32 -e1 -x0 -d2,20301.189766,20090.716796,9801.913298,9869.830812,"['256 22153.641752', '512 22821.168953', '1024 20301.189766', '2048 21823.516945', '4096 22676.116010', '8192 23114.041719', '16384 23353.104531', '32768 22558.387572', '65536 20946.972971', '131072 20951.041912', '262144 20954.354845', '524288 20948.692139', '1048576 20090.716796', '2097152 18783.798415', '4194304 18726.299612', '8388608 17581.053785', '16777216 12857.862929', '33554432 10464.939958', '67108864 9953.248253', '134217728 9744.974342', '268435456 9666.183368', '536870912 9695.250257', '1073741824 9801.913298', '2147483648 9817.723824', '4294967296 9869.830812', '']",
1659889167-0,i-0d7023fbbd52b39a5,m5d.large,52.91202473640442,1659889721.0189931,1659889773.9310179, -w -m32 -e1 -x0 -d2,20302.525127,20088.812473,9785.536479,9883.842211,"['256 22148.329030', '512 22819.784674', '1024 20302.525127', '2048 21822.966588', '4096 22671.244709', '8192 23120.990028', '16384 23355.669037', '32768 22564.357317', '65536 20943.641954', '131072 20957.684678', '262144 20957.985743', '524288 20956.860068', '1048576 20088.812473', '2097152 18813.224354', '4194304 18798.541964', '8388608 17911.910271', '16777216 13705.449954', '33554432 10671.274011', '67108864 10043.392851', '134217728 9774.064133', '268435456 9680.935470', '536870912 9702.725303', '1073741824 9785.536479', '2147483648 9828.928800', '4294967296 9883.842211', '']",
1659889167-0,i-0d7023fbbd52b39a5,m5d.large,52.920090436935425,1659889774.190329,1659889827.1104195, -w -m32 -e1 -x0 -d2,20264.494709,19934.127040,9771.111916,9861.503633,"['256 22144.255096', '512 22820.632287', '1024 20264.494709', '2048 21780.465004', '4096 22671.958816', '8192 23035.132117', '16384 23354.158249', '32768 22510.744256', '65536 20954.861302', '131072 20956.802596', '262144 20962.021725', '524288 20952.047572', '1048576 19934.127040', '2097152 18808.715337', '4194304 18791.486368', '8388608 17884.240844', '16777216 13349.160852', '33554432 10610.898414', '67108864 10013.259956', '134217728 9758.155016', '268435456 9688.311956', '536870912 9680.392643', '1073741824 9771.111916', '2147483648 9813.001776', '4294967296 9861.503633', '']",
1659889167-0,i-0dc95b52aee995f97,m5d.large,52.868277072906494,1659889562.3502054,1659889615.2184825, -w -m32 -e1 -x0 -d2,20275.654556,19844.610338,9665.767894,9728.470395,"['256 22127.339055', '512 22792.609480', '1024 20275.654556', '2048 21796.779340', '4096 22646.196453', '8192 23093.068509', '16384 23322.095613', '32768 22535.427389', '65536 20931.162988', '131072 20937.758213', '262144 20937.717808', '524288 20934.906528', '1048576 19844.610338', '2097152 18813.456604', '4194304 18793.133360', '8388608 17781.806050', '16777216 13088.267554', '33554432 10393.912735', '67108864 9922.244477', '134217728 9728.475101', '268435456 9585.002685', '536870912 9557.047399', '1073741824 9665.767894', '2147483648 9695.765213', '4294967296 9728.470395', '']",
1659889167-0,i-0dc95b52aee995f97,m5d.large,52.8576762676239,1659889615.4533708,1659889668.311047, -w -m32 -e1 -x0 -d2,20269.672197,19950.829373,9661.010763,9742.420683,"['256 22121.828497', '512 22789.330356', '1024 20269.672197', '2048 21794.230053', '4096 22647.645506', '8192 23093.775762', '16384 23323.482990', '32768 22491.105469', '65536 20932.095177', '131072 20938.786975', '262144 20940.179595', '524288 20932.838737', '1048576 19950.829373', '2097152 18815.994885', '4194304 18784.202261', '8388608 17561.553788', '16777216 12785.117544', '33554432 10398.449037', '67108864 9915.894686', '134217728 9710.135652', '268435456 9578.661769', '536870912 9537.316021', '1073741824 9661.010763', '2147483648 9698.033216', '4294967296 9742.420683', '']",
