experimentID,instanceID,instanceType,wallTime,startTime,endTime,testOption,1 KiB Throughput,1 MiB Throughput,1 GiB Throughput,4 GiB Throughput,total-time,thread-num
1659813221-0,i-011eabd46544387e7,m5d.large,54.0328266620636,1659813661.8923798,1659813715.9252064, -w -m32 -e1 -x0 -d2,20301.741767,19797.657435,1971.207050,2816.823630,"['256 22149.614710', '512 22817.763323', '1024 20301.741767', '2048 21818.957128', '4096 22672.435219', '8192 23121.446613', '16384 23260.998205', '32768 22516.964187', '65536 20918.041026', '131072 20893.801070', '262144 20958.803819', '524288 20951.930469', '1048576 19797.657435', '2097152 13557.399812', '4194304 3139.091923', '8388608 2349.507140', '16777216 2106.643158', '33554432 2016.063852', '67108864 1986.823165', '134217728 1981.818210', '268435456 1981.757457', '536870912 1980.703876', '1073741824 1971.207050', '2147483648 1935.362587', '4294967296 2816.823630', '']",
1659813221-0,i-023b3474cb23ad507,m5d.large,54.19697046279907,1659813662.2996416,1659813716.496612, -w -m32 -e1 -x0 -d2,20291.608377,19697.198148,1967.542736,2676.722751,"['256 22137.655983', '512 22808.651346', '1024 20291.608377', '2048 21813.528678', '4096 22664.707002', '8192 23110.903248', '16384 23346.942099', '32768 22510.080127', '65536 20951.407552', '131072 20957.158199', '262144 20955.910603', '524288 20940.596420', '1048576 19697.198148', '2097152 12957.541737', '4194304 3084.026047', '8388608 2315.233277', '16777216 2093.387859', '33554432 2007.501712', '67108864 1986.188329', '134217728 1982.423374', '268435456 1950.199360', '536870912 1978.557207', '1073741824 1967.542736', '2147483648 1938.499777', '4294967296 2676.722751', '']",
1659813221-0,i-002290a4ab553c4d4,m5d.large,53.18521690368652,1659813661.7719564,1659813714.9571733, -w -m32 -e1 -x0 -d2,20295.238400,19943.061395,1966.612058,1996.726251,"['256 22142.651042', '512 22739.153856', '1024 20295.238400', '2048 21816.576895', '4096 22665.953386', '8192 23115.521813', '16384 23343.851874', '32768 22561.037174', '65536 20952.684358', '131072 20956.617767', '262144 20957.791056', '524288 20948.974540', '1048576 19943.061395', '2097152 13629.958523', '4194304 3446.446831', '8388608 2428.172086', '16777216 2131.083704', '33554432 2020.317433', '67108864 1985.242172', '134217728 1978.210565', '268435456 1974.058398', '536870912 1976.315291', '1073741824 1966.612058', '2147483648 1940.920274', '4294967296 1996.726251', '']",
1659813221-0,i-0c61b1b4a807cb8bc,m5d.large,53.168357372283936,1659813661.7940328,1659813714.9623902, -w -m32 -e1 -x0 -d2,20302.445651,19662.207375,1973.139122,2011.250145,"['256 22148.544137', '512 22816.137032', '1024 20302.445651', '2048 21822.325277', '4096 22672.188999', '8192 23121.792432', '16384 23352.743152', '32768 22460.697126', '65536 20955.444682', '131072 20962.245361', '262144 20894.353430', '524288 20956.260543', '1048576 19662.207375', '2097152 12799.825557', '4194304 3196.214087', '8388608 2375.174013', '16777216 2119.672592', '33554432 2018.827276', '67108864 1991.376401', '134217728 1985.762357', '268435456 1987.516800', '536870912 1985.041142', '1073741824 1973.139122', '2147483648 1940.357633', '4294967296 2011.250145', '']",
1659813221-0,i-0d07be8565824f129,m5d.large,53.27812623977661,1659813661.4339426,1659813714.7120688, -w -m32 -e1 -x0 -d2,20286.079207,19817.382529,1965.569361,1941.125843,"['256 22131.456188', '512 22802.357032', '1024 20286.079207', '2048 21803.453425', '4096 22656.835744', '8192 23105.044234', '16384 23335.559853', '32768 22504.076323', '65536 20943.048650', '131072 20947.234371', '262144 20950.333989', '524288 20945.012568', '1048576 19817.382529', '2097152 13753.835356', '4194304 4113.775232', '8388608 2526.503584', '16777216 2143.425120', '33554432 2030.958609', '67108864 1986.964388', '134217728 1978.692586', '268435456 1975.010744', '536870912 1974.071865', '1073741824 1965.569361', '2147483648 1940.914046', '4294967296 1941.125843', '']",
1659813221-0,i-084c75c1de5402baf,m5d.large,53.21851181983948,1659813661.7249281,1659813714.94344, -w -m32 -e1 -x0 -d2,20242.550754,19781.349297,1973.097069,1998.197621,"['256 22151.623336', '512 22825.601806', '1024 20242.550754', '2048 21822.748407', '4096 22672.879701', '8192 23122.894628', '16384 23355.897030', '32768 22518.848917', '65536 20958.529404', '131072 20962.290110', '262144 20965.329748', '524288 20958.090081', '1048576 19781.349297', '2097152 12559.289057', '4194304 3276.268085', '8388608 2395.672736', '16777216 2126.471497', '33554432 2025.198497', '67108864 1992.944339', '134217728 1987.702516', '268435456 1986.355546', '536870912 1984.600419', '1073741824 1973.097069', '2147483648 1941.985443', '4294967296 1998.197621', '']",
1659813221-0,i-042772f1d84f3b758,m5d.large,53.19291543960571,1659813661.7474883,1659813714.9404037, -w -m32 -e1 -x0 -d2,20295.829843,20057.511108,1953.335904,1995.938454,"['256 22144.342010', '512 22813.730073', '1024 20295.829843', '2048 21817.410380', '4096 22669.324751', '8192 23115.102184', '16384 23345.421793', '32768 22558.632347', '65536 20952.905161', '131072 20958.420321', '262144 20933.594921', '524288 20956.420328', '1048576 20057.511108', '2097152 13505.240280', '4194304 3489.764240', '8388608 2438.103236', '16777216 2136.258784', '33554432 2024.672520', '67108864 1977.341475', '134217728 1985.532237', '268435456 1979.425877', '536870912 1981.117418', '1073741824 1953.335904', '2147483648 1930.780362', '4294967296 1995.938454', '']",
1659813221-0,i-08636b24947738261,m5d.large,54.09536290168762,1659813662.4329221,1659813716.528285, -w -m32 -e1 -x0 -d2,20295.693166,19747.770844,1971.573582,2797.541166,"['256 22144.716016', '512 22818.321146', '1024 20295.693166', '2048 21817.274877', '4096 22668.436833', '8192 23115.238105', '16384 23348.026753', '32768 22510.551693', '65536 20951.637812', '131072 20956.903297', '262144 20960.263185', '524288 20944.953727', '1048576 19747.770844', '2097152 12372.839548', '4194304 3030.439067', '8388608 2306.122105', '16777216 2090.003082', '33554432 2009.870302', '67108864 1989.531166', '134217728 1986.283385', '268435456 1971.913023', '536870912 1982.082074', '1073741824 1971.573582', '2147483648 1920.348813', '4294967296 2797.541166', '']",
1659813221-0,i-0a3ec306d4cec851e,m5d.large,54.20544910430908,1659813662.2877455,1659813716.4931946, -w -m32 -e1 -x0 -d2,20294.322912,19790.202462,1973.413010,2638.902659,"['256 22138.547321', '512 22810.073576', '1024 20294.322912', '2048 21812.279624', '4096 22662.079408', '8192 23111.931972', '16384 23342.218945', '32768 22557.712674', '65536 20949.266041', '131072 20955.376584', '262144 20955.697752', '524288 20950.633425', '1048576 19790.202462', '2097152 12903.653492', '4194304 3096.145572', '8388608 2306.531064', '16777216 2097.092384', '33554432 2013.558772', '67108864 1974.000139', '134217728 1990.212371', '268435456 1987.226968', '536870912 1984.025324', '1073741824 1973.413010', '2147483648 1941.079415', '4294967296 2638.902659', '']",
1659813221-0,i-0f6da2d326a3ec39a,m5d.large,53.23012566566467,1659813661.5624328,1659813714.7925584, -w -m32 -e1 -x0 -d2,20300.420428,19689.603487,1973.652754,1949.059009,"['256 22148.793309', '512 22819.361076', '1024 20300.420428', '2048 21821.376255', '4096 22671.804164', '8192 23123.668031', '16384 23352.507837', '32768 22468.743479', '65536 20960.171855', '131072 20963.777907', '262144 20966.228223', '524288 20962.561431', '1048576 19689.603487', '2097152 13301.260732', '4194304 3575.435733', '8388608 2436.583287', '16777216 2136.323839', '33554432 2005.303690', '67108864 1989.228305', '134217728 1983.271873', '268435456 1982.295020', '536870912 1983.368567', '1073741824 1973.652754', '2147483648 1944.819420', '4294967296 1949.059009', '']",
