experimentID,instanceID,instanceType,wallTime,testOption,1 KiB Throughput,1 MiB Throughput,1 GiB Throughput,4 GiB Throughput,total-time,thread-num
1634312577-13,i-05e3ac1a1dd12d64d,m5d.large,53.005616903305054, -b -m32 -e1 -x0 -d2,22414.372014,24146.515902,8091.310092,10572.758328,"['256 23488.770502', '512 20832.562711', '1024 22414.372014', '2048 23267.545595', '4096 23740.795489', '8192 23976.574683', '16384 24103.281643', '32768 24160.952822', '65536 24190.140802', '131072 24205.324007', '262144 24212.089105', '524288 24211.600262', '1048576 24146.515902', '2097152 24035.881710', '4194304 20666.254764', '8388608 14153.200032', '16777216 9191.915824', '33554432 8575.781566', '67108864 8295.537364', '134217728 8260.826937', '268435456 8188.775515', '536870912 8141.997648', '1073741824 8091.310092', '2147483648 8031.185142', '4294967296 10572.758328', '']",
1634312577-14,i-05e3ac1a1dd12d64d,m5d.large,53.997137784957886, -b -m32 -e1 -x0 -d2,22374.522452,24179.392952,8728.729958,8840.108930,"['256 23487.771402', '512 20838.272111', '1024 22374.522452', '2048 23273.815671', '4096 23733.812580', '8192 23973.695174', '16384 24099.320799', '32768 24161.407872', '65536 24191.472106', '131072 24205.092477', '262144 24213.926112', '524288 24214.296820', '1048576 24179.392952', '2097152 24089.178241', '4194304 20181.737657', '8388608 12506.314714', '16777216 9905.375778', '33554432 9228.383424', '67108864 8958.769656', '134217728 8825.916470', '268435456 8822.450733', '536870912 8752.304953', '1073741824 8728.729958', '2147483648 8634.424446', '4294967296 8840.108930', '']",
1634312577-15,i-05e3ac1a1dd12d64d,m5d.large,53.56729602813721, -b -m32 -e1 -x0 -d2,22394.672920,24135.754609,9448.510536,9660.604509,"['256 23489.432121', '512 20817.455510', '1024 22394.672920', '2048 23281.870206', '4096 23736.750165', '8192 23975.740099', '16384 24102.866669', '32768 24162.361308', '65536 24191.458261', '131072 24206.082736', '262144 24208.746862', '524288 24215.724347', '1048576 24135.754609', '2097152 24123.914096', '4194304 20805.077431', '8388608 14541.844860', '16777216 11071.986767', '33554432 10198.404900', '67108864 9778.519934', '134217728 9601.704243', '268435456 9533.773646', '536870912 9551.784758', '1073741824 9448.510536', '2147483648 9395.023395', '4294967296 9660.604509', '']",
1634312577-16,i-05e3ac1a1dd12d64d,m5d.large,53.234405517578125, -b -m32 -e1 -x0 -d2,22424.867885,24141.990768,10338.265178,10545.681425,"['256 23486.455343', '512 20876.012927', '1024 22424.867885', '2048 23292.224492', '4096 23752.920228', '8192 23986.048433', '16384 24108.506538', '32768 24164.548951', '65536 24194.873346', '131072 24208.223610', '262144 24212.494645', '524288 24216.682532', '1048576 24141.990768', '2097152 24177.880036', '4194304 22145.020824', '8388608 16471.820787', '16777216 12299.567752', '33554432 11199.351292', '67108864 10721.009313', '134217728 10580.508087', '268435456 10491.615666', '536870912 10398.379382', '1073741824 10338.265178', '2147483648 9939.584668', '4294967296 10545.681425', '']",
1634312577-17,i-05e3ac1a1dd12d64d,m5d.large,53.037551164627075, -b -m32 -e1 -x0 -d2,22468.825733,24192.538680,11483.433730,11712.661576,"['256 23487.150810', '512 20946.897962', '1024 22468.825733', '2048 23307.502714', '4096 23757.887126', '8192 23985.686225', '16384 24106.327406', '32768 24165.389578', '65536 24195.061421', '131072 24209.931284', '262144 24214.181799', '524288 24199.404401', '1048576 24192.538680', '2097152 24142.055886', '4194304 22953.461264', '8388608 18006.019594', '16777216 14248.488413', '33554432 12547.240601', '67108864 11635.167616', '134217728 11623.906036', '268435456 11643.478894', '536870912 11611.522849', '1073741824 11483.433730', '2147483648 11400.887454', '4294967296 11712.661576', '']",
1634312577-18,i-05e3ac1a1dd12d64d,m5d.large,53.399187088012695, -b -m32 -e1 -x0 -d2,22451.287908,24141.973063,12998.244528,13186.575755,"['256 23487.388810', '512 20928.976828', '1024 22451.287908', '2048 23305.448949', '4096 23754.697100', '8192 23986.701492', '16384 24106.959384', '32768 24163.907324', '65536 24190.836552', '131072 24208.928835', '262144 24211.921528', '524288 24216.494559', '1048576 24141.973063', '2097152 24187.104755', '4194304 23588.288979', '8388608 18858.498680', '16777216 16370.752895', '33554432 14472.883100', '67108864 13691.896039', '134217728 13394.089735', '268435456 13278.030791', '536870912 13166.826055', '1073741824 12998.244528', '2147483648 12766.198154', '4294967296 13186.575755', '']",
1634312577-19,i-05e3ac1a1dd12d64d,m5d.large,53.40499782562256, -b -m32 -e1 -x0 -d2,22456.099261,24195.590182,12979.013576,13202.853932,"['256 23489.047840', '512 20914.916928', '1024 22456.099261', '2048 23301.237602', '4096 23751.992854', '8192 23986.655103', '16384 24106.947305', '32768 24162.168139', '65536 24193.903920', '131072 24209.313311', '262144 24214.482971', '524288 24205.000778', '1048576 24195.590182', '2097152 24138.503596', '4194304 23532.575531', '8388608 18635.808621', '16777216 16212.466305', '33554432 14513.197769', '67108864 13706.882625', '134217728 13359.247309', '268435456 13198.133193', '536870912 13167.362680', '1073741824 12979.013576', '2147483648 12780.071788', '4294967296 13202.853932', '']",
1634312577-20,i-05e3ac1a1dd12d64d,m5d.large,53.428399324417114, -b -m32 -e1 -x0 -d2,22403.011899,24192.186260,13050.422513,12904.027636,"['256 23469.491251', '512 20865.647216', '1024 22403.011899', '2048 23299.860179', '4096 23742.878676', '8192 23982.109646', '16384 24106.923966', '32768 24162.426985', '65536 24193.185907', '131072 24209.928025', '262144 24207.680716', '524288 24209.937562', '1048576 24192.186260', '2097152 24133.940541', '4194304 23816.300880', '8388608 19313.772017', '16777216 16543.378477', '33554432 14958.266967', '67108864 13923.473106', '134217728 13448.308300', '268435456 13256.617865', '536870912 13169.330348', '1073741824 13050.422513', '2147483648 12848.181137', '4294967296 12904.027636', '']",
1634312577-21,i-05e3ac1a1dd12d64d,m5d.large,53.32740640640259, -b -m32 -e1 -x0 -d2,22384.706144,24122.364601,12953.675992,13721.361328,"['256 23488.709504', '512 20809.727118', '1024 22384.706144', '2048 23276.610238', '4096 23729.729028', '8192 23979.138261', '16384 24106.457735', '32768 24162.320120', '65536 24192.712570', '131072 24206.313657', '262144 24107.676453', '524288 24216.280630', '1048576 24122.364601', '2097152 24187.209913', '4194304 23708.332735', '8388608 19496.774023', '16777216 16633.947202', '33554432 14657.869217', '67108864 13775.393397', '134217728 13404.451346', '268435456 13231.794315', '536870912 13146.008690', '1073741824 12953.675992', '2147483648 12776.625481', '4294967296 13721.361328', '']",
1634312577-22,i-05e3ac1a1dd12d64d,m5d.large,53.353543281555176, -b -m32 -e1 -x0 -d2,22404.465815,24193.752734,12993.857429,13314.139041,"['256 23488.397658', '512 20835.234236', '1024 22404.465815', '2048 23274.468116', '4096 23739.091756', '8192 23977.932963', '16384 24105.425130', '32768 24162.244840', '65536 24192.660041', '131072 24206.285955', '262144 24211.927168', '524288 24217.095094', '1048576 24193.752734', '2097152 24027.463928', '4194304 23732.098363', '8388608 19260.931777', '16777216 16474.405274', '33554432 14682.771579', '67108864 13764.614668', '134217728 13423.028347', '268435456 13253.631005', '536870912 13145.325602', '1073741824 12993.857429', '2147483648 12836.727053', '4294967296 13314.139041', '']",
