instanceID,experimentID,instanceType,wallTime,clients,threads,scaleFactor,transactionsType,queryMode,duration,transactions,mountPoint
i-099fb62bd3b9e47a8,1565302068-12,c4.large,60.765249490737915,10,10,1,TPC-B (sort of),simple,60 s,63776,data_directory = '/var/lib/postgresql/9.5/main'
i-099fb62bd3b9e47a8,1565302068-13,c4.large,60.26903963088989,10,10,1,TPC-B (sort of),simple,60 s,63367,data_directory = '/var/lib/postgresql/9.5/main'
i-099fb62bd3b9e47a8,1565302068-14,c4.large,60.29177951812744,10,10,1,TPC-B (sort of),simple,60 s,62679,data_directory = '/var/lib/postgresql/9.5/main'
i-099fb62bd3b9e47a8,1565302068-15,c4.large,60.24479675292969,10,10,1,TPC-B (sort of),simple,60 s,64812,data_directory = '/var/lib/postgresql/9.5/main'
i-0128a2aca04fac10e,1565302068-0,c4.large,0.2628631591796875,,,,,,,,data_directory = '/var/lib/postgresql/9.5/main'
i-0128a2aca04fac10e,1565302068-1,c4.large,0.23864412307739258,,,,,,,,data_directory = '/var/lib/postgresql/9.5/main'
i-0128a2aca04fac10e,1565302068-2,c4.large,0.3062310218811035,,,,,,,,data_directory = '/var/lib/postgresql/9.5/main'
i-0128a2aca04fac10e,1565302068-3,c4.large,60.3100860118866,10,10,1,TPC-B (sort of),simple,60 s,65960,data_directory = '/var/lib/postgresql/9.5/main'
i-0128a2aca04fac10e,1565302068-4,c4.large,60.268054723739624,10,10,1,TPC-B (sort of),simple,60 s,67785,data_directory = '/var/lib/postgresql/9.5/main'
i-0128a2aca04fac10e,1565302068-5,c4.large,60.26395106315613,10,10,1,TPC-B (sort of),simple,60 s,68313,data_directory = '/var/lib/postgresql/9.5/main'
i-0128a2aca04fac10e,1565302068-6,c4.large,60.24720525741577,10,10,1,TPC-B (sort of),simple,60 s,68504,data_directory = '/var/lib/postgresql/9.5/main'
i-0128a2aca04fac10e,1565302068-7,c4.large,60.23872423171997,10,10,1,TPC-B (sort of),simple,60 s,68751,data_directory = '/var/lib/postgresql/9.5/main'
i-0128a2aca04fac10e,1565302068-8,c4.large,60.2538959980011,10,10,1,TPC-B (sort of),simple,60 s,66985,data_directory = '/var/lib/postgresql/9.5/main'
i-0128a2aca04fac10e,1565302068-9,c4.large,60.26991891860962,10,10,1,TPC-B (sort of),simple,60 s,65338,data_directory = '/var/lib/postgresql/9.5/main'
i-0128a2aca04fac10e,1565302068-10,c4.large,60.29948329925537,10,10,1,TPC-B (sort of),simple,60 s,66523,data_directory = '/var/lib/postgresql/9.5/main'
i-0128a2aca04fac10e,1565302068-11,c4.large,60.24902033805847,10,10,1,TPC-B (sort of),simple,60 s,68672,data_directory = '/var/lib/postgresql/9.5/main'
i-0128a2aca04fac10e,1565302068-12,c4.large,61.80740189552307,10,10,1,TPC-B (sort of),simple,60 s,67734,data_directory = '/var/lib/postgresql/9.5/main'
i-0128a2aca04fac10e,1565302068-13,c4.large,60.23687124252319,10,10,1,TPC-B (sort of),simple,60 s,67985,data_directory = '/var/lib/postgresql/9.5/main'
i-0128a2aca04fac10e,1565302068-14,c4.large,60.231950998306274,10,10,1,TPC-B (sort of),simple,60 s,69307,data_directory = '/var/lib/postgresql/9.5/main'
i-0128a2aca04fac10e,1565302068-15,c4.large,60.21650218963623,10,10,1,TPC-B (sort of),simple,60 s,68375,data_directory = '/var/lib/postgresql/9.5/main'
i-007d77cfe8adcebb3,1565302068-7,c4.large,60.474122047424316,10,10,1,TPC-B (sort of),simple,60 s,67341,data_directory = '/var/lib/postgresql/9.5/main'
i-007d77cfe8adcebb3,1565302068-8,c4.large,60.28162598609924,10,10,1,TPC-B (sort of),simple,60 s,68045,data_directory = '/var/lib/postgresql/9.5/main'
i-007d77cfe8adcebb3,1565302068-9,c4.large,60.371010065078735,10,10,1,TPC-B (sort of),simple,60 s,67286,data_directory = '/var/lib/postgresql/9.5/main'
i-007d77cfe8adcebb3,1565302068-10,c4.large,60.32816481590271,10,10,1,TPC-B (sort of),simple,60 s,66050,data_directory = '/var/lib/postgresql/9.5/main'
i-007d77cfe8adcebb3,1565302068-11,c4.large,60.39013075828552,10,10,1,TPC-B (sort of),simple,60 s,68229,data_directory = '/var/lib/postgresql/9.5/main'
i-007d77cfe8adcebb3,1565302068-12,c4.large,60.220606088638306,10,10,1,TPC-B (sort of),simple,60 s,69602,data_directory = '/var/lib/postgresql/9.5/main'
i-007d77cfe8adcebb3,1565302068-13,c4.large,60.21689558029175,10,10,1,TPC-B (sort of),simple,60 s,69394,data_directory = '/var/lib/postgresql/9.5/main'
i-007d77cfe8adcebb3,1565302068-14,c4.large,60.236472368240356,10,10,1,TPC-B (sort of),simple,60 s,68257,data_directory = '/var/lib/postgresql/9.5/main'
i-007d77cfe8adcebb3,1565302068-15,c4.large,60.20061802864075,10,10,1,TPC-B (sort of),simple,60 s,68115,data_directory = '/var/lib/postgresql/9.5/main'
i-0c555979b1c54e4be,1565302068-4,c4.large,60.58391714096069,10,10,1,TPC-B (sort of),simple,60 s,59882,data_directory = '/var/lib/postgresql/9.5/main'
i-0c555979b1c54e4be,1565302068-5,c4.large,60.27690148353577,10,10,1,TPC-B (sort of),simple,60 s,63325,data_directory = '/var/lib/postgresql/9.5/main'
i-0c555979b1c54e4be,1565302068-6,c4.large,60.27972412109375,10,10,1,TPC-B (sort of),simple,60 s,62787,data_directory = '/var/lib/postgresql/9.5/main'
i-0c555979b1c54e4be,1565302068-7,c4.large,60.26962399482727,10,10,1,TPC-B (sort of),simple,60 s,62504,data_directory = '/var/lib/postgresql/9.5/main'
i-0c555979b1c54e4be,1565302068-8,c4.large,60.262171268463135,10,10,1,TPC-B (sort of),simple,60 s,64940,data_directory = '/var/lib/postgresql/9.5/main'
i-0c555979b1c54e4be,1565302068-9,c4.large,60.283865451812744,10,10,1,TPC-B (sort of),simple,60 s,63479,data_directory = '/var/lib/postgresql/9.5/main'
i-0c555979b1c54e4be,1565302068-10,c4.large,60.26685929298401,10,10,1,TPC-B (sort of),simple,60 s,63027,data_directory = '/var/lib/postgresql/9.5/main'
i-0c555979b1c54e4be,1565302068-11,c4.large,60.33011245727539,10,10,1,TPC-B (sort of),simple,60 s,66087,data_directory = '/var/lib/postgresql/9.5/main'
i-0c555979b1c54e4be,1565302068-12,c4.large,60.311856746673584,10,10,1,TPC-B (sort of),simple,60 s,65111,data_directory = '/var/lib/postgresql/9.5/main'
i-0c555979b1c54e4be,1565302068-13,c4.large,60.27922868728638,10,10,1,TPC-B (sort of),simple,60 s,64511,data_directory = '/var/lib/postgresql/9.5/main'
i-0c555979b1c54e4be,1565302068-14,c4.large,60.25268244743347,10,10,1,TPC-B (sort of),simple,60 s,63935,data_directory = '/var/lib/postgresql/9.5/main'
