experimentID,instanceID,instanceType,wallTime,testOption,1 KiB Throughput,1 MiB Throughput,1 GiB Throughput,4 GiB Throughput,total-time,thread-num
1652233425-11,i-09eb51907ffa3bf29,m5d.large,54.99814987182617, -w -m32 -e1 -x0 -d2,20551.733559,20149.880902,2363.122116,2447.590903,"['256 22427.724923', '512 23076.346247', '1024 20551.733559', '2048 22096.416077', '4096 22914.665043', '8192 23311.779955', '16384 23646.339024', '32768 22848.816552', '65536 21228.650946', '131072 21222.159084', '262144 21233.945509', '524288 21222.046973', '1048576 20149.880902', '2097152 14946.786451', '4194304 4157.337294', '8388608 2956.710419', '16777216 2624.970709', '33554432 2494.381934', '67108864 2436.825637', '134217728 2421.718149', '268435456 2383.898346', '536870912 2361.793028', '1073741824 2363.122116', '2147483648 2365.910009', '4294967296 2447.590903', '']",
1652233425-12,i-09eb51907ffa3bf29,m5d.large,55.06647753715515, -w -m32 -e1 -x0 -d2,20559.909282,20014.204313,2356.638296,2407.674813,"['256 22425.101460', '512 23116.095548', '1024 20559.909282', '2048 22102.404283', '4096 22951.681826', '8192 23414.067061', '16384 23645.290675', '32768 22846.840692', '65536 21219.076940', '131072 21227.678271', '262144 21225.397553', '524288 20908.850924', '1048576 20014.204313', '2097152 14646.069406', '4194304 4159.186214', '8388608 2961.162481', '16777216 2626.222628', '33554432 2495.347801', '67108864 2439.809504', '134217728 2395.008238', '268435456 2416.121192', '536870912 2363.728709', '1073741824 2356.638296', '2147483648 2346.159350', '4294967296 2407.674813', '']",
1652233425-13,i-09eb51907ffa3bf29,m5d.large,54.457141160964966, -w -m32 -e1 -x0 -d2,20618.853067,20423.824898,2505.191015,2547.872124,"['256 22494.256052', '512 23148.946780', '1024 20618.853067', '2048 22163.869187', '4096 23019.465152', '8192 23478.089436', '16384 23709.831169', '32768 22858.377447', '65536 21278.942959', '131072 21279.018681', '262144 21285.819563', '524288 21284.928059', '1048576 20423.824898', '2097152 16165.262031', '4194304 4756.169075', '8388608 3187.569257', '16777216 2809.266441', '33554432 2658.863102', '67108864 2594.003570', '134217728 2558.117539', '268435456 2387.046868', '536870912 2512.587187', '1073741824 2505.191015', '2147483648 2524.952283', '4294967296 2547.872124', '']",
1652233425-14,i-09eb51907ffa3bf29,m5d.large,54.51375412940979, -w -m32 -e1 -x0 -d2,20618.201861,20390.833109,2636.411332,2666.609313,"['256 22485.656058', '512 23166.713299', '1024 20618.201861', '2048 22160.801554', '4096 23021.391329', '8192 23480.618232', '16384 23716.097380', '32768 22917.810728', '65536 21281.576089', '131072 21286.321363', '262144 21288.805862', '524288 21287.824678', '1048576 20390.833109', '2097152 16781.010199', '4194304 5321.656729', '8388608 3370.805847', '16777216 3070.321195', '33554432 2853.894178', '67108864 2763.994117', '134217728 2722.455287', '268435456 2685.891997', '536870912 2659.789434', '1073741824 2636.411332', '2147483648 2653.013986', '4294967296 2666.609313', '']",
1652233425-15,i-09eb51907ffa3bf29,m5d.large,53.919934034347534, -w -m32 -e1 -x0 -d2,20623.946293,20199.580601,2646.791664,3259.744803,"['256 22443.742742', '512 23179.127235', '1024 20623.946293', '2048 22162.401952', '4096 23023.809674', '8192 23481.005842', '16384 23714.838697', '32768 22866.183925', '65536 21280.567316', '131072 21281.960362', '262144 21291.300587', '524288 21275.915823', '1048576 20199.580601', '2097152 16948.626161', '4194304 6015.644897', '8388608 3602.713993', '16777216 3000.077459', '33554432 2816.364847', '67108864 2745.603666', '134217728 2709.128198', '268435456 2677.113716', '536870912 2645.538702', '1073741824 2646.791664', '2147483648 2666.400976', '4294967296 3259.744803', '']",
1652233425-16,i-09eb51907ffa3bf29,m5d.large,54.49247074127197, -w -m32 -e1 -x0 -d2,20623.722506,20347.311418,2632.358975,2679.026309,"['256 22497.537789', '512 23180.494749', '1024 20623.722506', '2048 22165.854128', '4096 23023.153922', '8192 23480.836979', '16384 23718.128812', '32768 22867.365320', '65536 21286.290664', '131072 21288.052100', '262144 21291.056578', '524288 21284.646308', '1048576 20347.311418', '2097152 16929.802381', '4194304 6960.181107', '8388608 3694.462563', '16777216 3098.226906', '33554432 2866.364083', '67108864 2770.049557', '134217728 2725.660274', '268435456 2682.332491', '536870912 2664.369314', '1073741824 2632.358975', '2147483648 2653.101525', '4294967296 2679.026309', '']",
1652233425-17,i-09eb51907ffa3bf29,m5d.large,54.13732314109802, -w -m32 -e1 -x0 -d2,20617.138608,20152.972797,2667.870454,2973.342514,"['256 22440.627508', '512 23177.165323', '1024 20617.138608', '2048 22162.026617', '4096 23021.420442', '8192 23480.150527', '16384 23718.047192', '32768 22867.943444', '65536 21283.849188', '131072 21288.695297', '262144 21289.668457', '524288 21289.706404', '1048576 20152.972797', '2097152 16415.046818', '4194304 5550.263582', '8388608 3446.111290', '16777216 2982.316605', '33554432 2814.245293', '67108864 2745.333629', '134217728 2706.894348', '268435456 2684.279474', '536870912 2649.323515', '1073741824 2667.870454', '2147483648 2673.750246', '4294967296 2973.342514', '']",
1652233425-18,i-09eb51907ffa3bf29,m5d.large,54.452261209487915, -w -m32 -e1 -x0 -d2,20621.649880,20192.772569,2638.203221,2720.466346,"['256 22489.290572', '512 23180.935522', '1024 20621.649880', '2048 22165.094271', '4096 23028.846425', '8192 23480.842186', '16384 23719.218173', '32768 22869.015267', '65536 21285.025495', '131072 21289.613520', '262144 21292.929985', '524288 21291.012881', '1048576 20192.772569', '2097152 15800.240012', '4194304 4954.036404', '8388608 3400.876968', '16777216 2976.915600', '33554432 2816.630623', '67108864 2749.150387', '134217728 2718.724065', '268435456 2682.876588', '536870912 2642.506666', '1073741824 2638.203221', '2147483648 2661.191534', '4294967296 2720.466346', '']",
1652233425-19,i-09eb51907ffa3bf29,m5d.large,53.888405323028564, -w -m32 -e1 -x0 -d2,20620.635481,20390.334830,2835.666422,2874.452357,"['256 22503.801596', '512 23152.250402', '1024 20620.635481', '2048 22167.340814', '4096 23027.863847', '8192 23482.656263', '16384 23716.107489', '32768 22919.771539', '65536 21287.925206', '131072 21290.286605', '262144 21292.813082', '524288 21274.510699', '1048576 20390.334830', '2097152 16346.235979', '4194304 5102.788079', '8388608 3450.675035', '16777216 3192.677393', '33554432 3009.797268', '67108864 2931.493968', '134217728 2898.668019', '268435456 2857.434843', '536870912 2816.976687', '1073741824 2835.666422', '2147483648 2862.997219', '4294967296 2874.452357', '']",
1652233425-20,i-09eb51907ffa3bf29,m5d.large,53.45640015602112, -w -m32 -e1 -x0 -d2,20621.531820,20232.514263,2993.299778,3068.711053,"['256 22504.298491', '512 23184.042415', '1024 20621.531820', '2048 22168.556420', '4096 23027.660138', '8192 23484.693759', '16384 23720.626488', '32768 22920.028196', '65536 21289.604662', '131072 21292.174579', '262144 21294.970671', '524288 21284.567465', '1048576 20232.514263', '2097152 16979.599603', '4194304 5766.015590', '8388608 3970.414209', '16777216 3434.482673', '33554432 3229.431237', '67108864 3140.062155', '134217728 3099.365581', '268435456 3061.549762', '536870912 3005.961606', '1073741824 2993.299778', '2147483648 3030.838546', '4294967296 3068.711053', '']",
