instanceID,instanceType,experimentID,interval,bandwidthUpload,bandwitdhDownload,setId,vmId,cmd,,,,
i-058057a45a168c2eb,c3.large,1540010941,15.0 sec,551 Mbits/sec,383 Mbits/sec,10,3,iperf -c 54.210.119.33 --dualtest --window 416k --time 15 ,,,,
i-058057a45a168c2eb,c3.large,1540010941,15.0 sec,475 Mbits/sec,450 Mbits/sec,10,3,iperf -c 54.210.119.33 --dualtest --window 416k --time 15 ,,,,
i-058057a45a168c2eb,c3.large,1540010941,15.0 sec,475 Mbits/sec,429 Mbits/sec,10,3,iperf -c 54.210.119.33 --dualtest --window 416k --time 15 ,,,,
i-058057a45a168c2eb,c3.large,1540010941,15.0 sec,549 Mbits/sec,346 Mbits/sec,11,3,iperf -c 54.210.119.33 --dualtest --window 416k --time 15 ,,,,
i-058057a45a168c2eb,c3.large,1540010941,15.0 sec,477 Mbits/sec,367 Mbits/sec,11,3,iperf -c 54.210.119.33 --dualtest --window 416k --time 15 ,,,,
i-058057a45a168c2eb,c3.large,1540010941,15.0 sec,475 Mbits/sec,351 Mbits/sec,11,3,iperf -c 54.210.119.33 --dualtest --window 416k --time 15 ,,,,
i-058057a45a168c2eb,c3.large,1540010941,15.0 sec,551 Mbits/sec,289 Mbits/sec,12,3,iperf -c 54.210.119.33 --dualtest --window 416k --time 15 ,,,,
i-058057a45a168c2eb,c3.large,1540010941,15.0 sec,476 Mbits/sec,245 Mbits/sec,12,3,iperf -c 54.210.119.33 --dualtest --window 416k --time 15 ,,,,
i-058057a45a168c2eb,c3.large,1540010941,15.0 sec,476 Mbits/sec,259 Mbits/sec,12,3,iperf -c 54.210.119.33 --dualtest --window 416k --time 15 ,,,,
i-058057a45a168c2eb,c3.large,1540010941,15.0 sec,521 Mbits/sec,256 Mbits/sec,13,3,iperf -c 54.210.119.33 --dualtest --window 416k --time 15 ,,,,
i-058057a45a168c2eb,c3.large,1540010941,15.0 sec,508 Mbits/sec,256 Mbits/sec,13,3,iperf -c 54.210.119.33 --dualtest --window 416k --time 15 ,,,,
i-058057a45a168c2eb,c3.large,1540010941,15.0 sec,247 Mbits/sec,470 Mbits/sec,13,3,iperf -c 54.210.119.33 --dualtest --window 416k --time 15 ,,,,
i-058057a45a168c2eb,c3.large,1540010941,15.0 sec,477 Mbits/sec,261 Mbits/sec,14,3,iperf -c 54.210.119.33 --dualtest --window 416k --time 15 ,,,,
i-058057a45a168c2eb,c3.large,1540010941,15.0 sec,478 Mbits/sec,254 Mbits/sec,14,3,iperf -c 54.210.119.33 --dualtest --window 416k --time 15 ,,,,
i-058057a45a168c2eb,c3.large,1540010941,15.0 sec,275 Mbits/sec,483 Mbits/sec,14,3,iperf -c 54.210.119.33 --dualtest --window 416k --time 15 ,,,,
i-058057a45a168c2eb,c3.large,1540010941,15.0 sec,460 Mbits/sec,257 Mbits/sec,15,3,iperf -c 54.210.119.33 --dualtest --window 416k --time 15 ,,,,
i-058057a45a168c2eb,c3.large,1540010941,15.0 sec,456 Mbits/sec,233 Mbits/sec,15,3,iperf -c 54.210.119.33 --dualtest --window 416k --time 15 ,,,,
i-058057a45a168c2eb,c3.large,1540010941,15.0 sec,450 Mbits/sec,229 Mbits/sec,15,3,iperf -c 54.210.119.33 --dualtest --window 416k --time 15 ,,,,
i-058057a45a168c2eb,c3.large,1540010941,15.0 sec,428 Mbits/sec,239 Mbits/sec,16,3,iperf -c 54.210.119.33 --dualtest --window 416k --time 15 ,,,,
i-058057a45a168c2eb,c3.large,1540010941,15.0 sec,427 Mbits/sec,227 Mbits/sec,16,3,iperf -c 54.210.119.33 --dualtest --window 416k --time 15 ,,,,
i-058057a45a168c2eb,c3.large,1540010941,15.0 sec,420 Mbits/sec,216 Mbits/sec,16,3,iperf -c 54.210.119.33 --dualtest --window 416k --time 15 ,,,,
i-01bde66a52897a5a1,c3.large,1540010941,15.0 sec,549 Mbits/sec,346 Mbits/sec,11,11,iperf -c 18.212.144.211 --dualtest --window 416k --time 15 ,,,,
i-01bde66a52897a5a1,c3.large,1540010941,15.0 sec,473 Mbits/sec,341 Mbits/sec,11,11,iperf -c 18.212.144.211 --dualtest --window 416k --time 15 ,,,,
i-01bde66a52897a5a1,c3.large,1540010941,15.0 sec,477 Mbits/sec,353 Mbits/sec,11,11,iperf -c 18.212.144.211 --dualtest --window 416k --time 15 ,,,,
i-01bde66a52897a5a1,c3.large,1540010941,15.0 sec,550 Mbits/sec,288 Mbits/sec,12,11,iperf -c 18.212.144.211 --dualtest --window 416k --time 15 ,,,,
i-01bde66a52897a5a1,c3.large,1540010941,15.0 sec,477 Mbits/sec,256 Mbits/sec,12,11,iperf -c 18.212.144.211 --dualtest --window 416k --time 15 ,,,,
i-01bde66a52897a5a1,c3.large,1540010941,15.0 sec,477 Mbits/sec,257 Mbits/sec,12,11,iperf -c 18.212.144.211 --dualtest --window 416k --time 15 ,,,,
i-01bde66a52897a5a1,c3.large,1540010941,15.0 sec,521 Mbits/sec,248 Mbits/sec,13,11,iperf -c 18.212.144.211 --dualtest --window 416k --time 15 ,,,,
i-01bde66a52897a5a1,c3.large,1540010941,15.0 sec,506 Mbits/sec,254 Mbits/sec,13,11,iperf -c 18.212.144.211 --dualtest --window 416k --time 15 ,,,,
i-01bde66a52897a5a1,c3.large,1540010941,15.0 sec,477 Mbits/sec,244 Mbits/sec,13,11,iperf -c 18.212.144.211 --dualtest --window 416k --time 15 ,,,,
i-01bde66a52897a5a1,c3.large,1540010941,15.0 sec,483 Mbits/sec,251 Mbits/sec,14,11,iperf -c 18.212.144.211 --dualtest --window 416k --time 15 ,,,,
i-01bde66a52897a5a1,c3.large,1540010941,15.0 sec,482 Mbits/sec,263 Mbits/sec,14,11,iperf -c 18.212.144.211 --dualtest --window 416k --time 15 ,,,,
i-01bde66a52897a5a1,c3.large,1540010941,15.0 sec,486 Mbits/sec,249 Mbits/sec,14,11,iperf -c 18.212.144.211 --dualtest --window 416k --time 15 ,,,,
i-01bde66a52897a5a1,c3.large,1540010941,15.0 sec,445 Mbits/sec,240 Mbits/sec,15,11,iperf -c 18.212.144.211 --dualtest --window 416k --time 15 ,,,,
i-01bde66a52897a5a1,c3.large,1540010941,15.0 sec,454 Mbits/sec,166 Mbits/sec,15,11,iperf -c 18.212.144.211 --dualtest --window 416k --time 15 ,,,,
i-01bde66a52897a5a1,c3.large,1540010941,15.0 sec,459 Mbits/sec,253 Mbits/sec,15,11,iperf -c 18.212.144.211 --dualtest --window 416k --time 15 ,,,,
i-01bde66a52897a5a1,c3.large,1540010941,15.0 sec,422 Mbits/sec,228 Mbits/sec,16,11,iperf -c 18.212.144.211 --dualtest --window 416k --time 15 ,,,,
i-01bde66a52897a5a1,c3.large,1540010941,15.0 sec,420 Mbits/sec,210 Mbits/sec,16,11,iperf -c 18.212.144.211 --dualtest --window 416k --time 15 ,,,,
i-01bde66a52897a5a1,c3.large,1540010941,15.0 sec,429 Mbits/sec,240 Mbits/sec,16,11,iperf -c 18.212.144.211 --dualtest --window 416k --time 15 ,,,,
i-037fff1e551bfc57a,c3.large,1540010941,15.0 sec,548 Mbits/sec,548 Mbits/sec,4,4,iperf -c 35.175.208.18 --dualtest --window 416k --time 15 ,,,,
i-037fff1e551bfc57a,c3.large,1540010941,15.0 sec,472 Mbits/sec,473 Mbits/sec,4,4,iperf -c 35.175.208.18 --dualtest --window 416k --time 15 ,,,,
i-037fff1e551bfc57a,c3.large,1540010941,15.0 sec,472 Mbits/sec,473 Mbits/sec,4,4,iperf -c 35.175.208.18 --dualtest --window 416k --time 15 ,,,,
i-037fff1e551bfc57a,c3.large,1540010941,15.0 sec,547 Mbits/sec,547 Mbits/sec,5,4,iperf -c 35.175.208.18 --dualtest --window 416k --time 15 ,,,,
i-037fff1e551bfc57a,c3.large,1540010941,15.0 sec,472 Mbits/sec,473 Mbits/sec,5,4,iperf -c 35.175.208.18 --dualtest --window 416k --time 15 ,,,,
i-037fff1e551bfc57a,c3.large,1540010941,15.0 sec,472 Mbits/sec,468 Mbits/sec,5,4,iperf -c 35.175.208.18 --dualtest --window 416k --time 15 ,,,,
i-037fff1e551bfc57a,c3.large,1540010941,15.0 sec,547 Mbits/sec,547 Mbits/sec,6,4,iperf -c 35.175.208.18 --dualtest --window 416k --time 15 ,,,,
i-037fff1e551bfc57a,c3.large,1540010941,15.0 sec,472 Mbits/sec,471 Mbits/sec,6,4,iperf -c 35.175.208.18 --dualtest --window 416k --time 15 ,,,,
i-037fff1e551bfc57a,c3.large,1540010941,15.0 sec,473 Mbits/sec,473 Mbits/sec,6,4,iperf -c 35.175.208.18 --dualtest --window 416k --time 15 ,,,,
i-037fff1e551bfc57a,c3.large,1540010941,15.0 sec,547 Mbits/sec,547 Mbits/sec,7,4,iperf -c 35.175.208.18 --dualtest --window 416k --time 15 ,,,,
i-037fff1e551bfc57a,c3.large,1540010941,15.0 sec,472 Mbits/sec,472 Mbits/sec,7,4,iperf -c 35.175.208.18 --dualtest --window 416k --time 15 ,,,,
i-037fff1e551bfc57a,c3.large,1540010941,15.0 sec,473 Mbits/sec,471 Mbits/sec,7,4,iperf -c 35.175.208.18 --dualtest --window 416k --time 15 ,,,,
i-037fff1e551bfc57a,c3.large,1540010941,15.0 sec,548 Mbits/sec,495 Mbits/sec,8,4,iperf -c 35.175.208.18 --dualtest --window 416k --time 15 ,,,,
i-037fff1e551bfc57a,c3.large,1540010941,15.0 sec,472 Mbits/sec,491 Mbits/sec,8,4,iperf -c 35.175.208.18 --dualtest --window 416k --time 15 ,,,,
i-037fff1e551bfc57a,c3.large,1540010941,15.0 sec,476 Mbits/sec,477 Mbits/sec,8,4,iperf -c 35.175.208.18 --dualtest --window 416k --time 15 ,,,,
i-037fff1e551bfc57a,c3.large,1540010941,15.0 sec,551 Mbits/sec,369 Mbits/sec,9,4,iperf -c 35.175.208.18 --dualtest --window 416k --time 15 ,,,,
i-037fff1e551bfc57a,c3.large,1540010941,15.0 sec,472 Mbits/sec,542 Mbits/sec,9,4,iperf -c 35.175.208.18 --dualtest --window 416k --time 15 ,,,,
i-037fff1e551bfc57a,c3.large,1540010941,15.0 sec,473 Mbits/sec,477 Mbits/sec,9,4,iperf -c 35.175.208.18 --dualtest --window 416k --time 15 ,,,,
i-037fff1e551bfc57a,c3.large,1540010941,15.0 sec,548 Mbits/sec,387 Mbits/sec,10,4,iperf -c 35.175.208.18 --dualtest --window 416k --time 15 ,,,,
i-037fff1e551bfc57a,c3.large,1540010941,15.0 sec,475 Mbits/sec,420 Mbits/sec,10,4,iperf -c 35.175.208.18 --dualtest --window 416k --time 15 ,,,,
i-037fff1e551bfc57a,c3.large,1540010941,15.0 sec,475 Mbits/sec,432 Mbits/sec,10,4,iperf -c 35.175.208.18 --dualtest --window 416k --time 15 ,,,,
i-037fff1e551bfc57a,c3.large,1540010941,15.0 sec,550 Mbits/sec,338 Mbits/sec,11,4,iperf -c 35.175.208.18 --dualtest --window 416k --time 15 ,,,,
i-037fff1e551bfc57a,c3.large,1540010941,15.0 sec,475 Mbits/sec,346 Mbits/sec,11,4,iperf -c 35.175.208.18 --dualtest --window 416k --time 15 ,,,,
i-037fff1e551bfc57a,c3.large,1540010941,15.0 sec,472 Mbits/sec,359 Mbits/sec,11,4,iperf -c 35.175.208.18 --dualtest --window 416k --time 15 ,,,,
i-037fff1e551bfc57a,c3.large,1540010941,15.0 sec,551 Mbits/sec,304 Mbits/sec,12,4,iperf -c 35.175.208.18 --dualtest --window 416k --time 15 ,,,,
i-037fff1e551bfc57a,c3.large,1540010941,15.0 sec,476 Mbits/sec,267 Mbits/sec,12,4,iperf -c 35.175.208.18 --dualtest --window 416k --time 15 ,,,,
i-037fff1e551bfc57a,c3.large,1540010941,15.0 sec,477 Mbits/sec,251 Mbits/sec,12,4,iperf -c 35.175.208.18 --dualtest --window 416k --time 15 ,,,,
i-037fff1e551bfc57a,c3.large,1540010941,15.0 sec,522 Mbits/sec,286 Mbits/sec,13,4,iperf -c 35.175.208.18 --dualtest --window 416k --time 15 ,,,,
i-037fff1e551bfc57a,c3.large,1540010941,15.0 sec,503 Mbits/sec,258 Mbits/sec,13,4,iperf -c 35.175.208.18 --dualtest --window 416k --time 15 ,,,,
i-037fff1e551bfc57a,c3.large,1540010941,15.0 sec,473 Mbits/sec,250 Mbits/sec,13,4,iperf -c 35.175.208.18 --dualtest --window 416k --time 15 ,,,,
i-037fff1e551bfc57a,c3.large,1540010941,15.0 sec,479 Mbits/sec,279 Mbits/sec,14,4,iperf -c 35.175.208.18 --dualtest --window 416k --time 15 ,,,,
i-037fff1e551bfc57a,c3.large,1540010941,15.0 sec,478 Mbits/sec,261 Mbits/sec,14,4,iperf -c 35.175.208.18 --dualtest --window 416k --time 15 ,,,,
i-037fff1e551bfc57a,c3.large,1540010941,15.0 sec,481 Mbits/sec,268 Mbits/sec,14,4,iperf -c 35.175.208.18 --dualtest --window 416k --time 15 ,,,,
i-037fff1e551bfc57a,c3.large,1540010941,15.0 sec,442 Mbits/sec,257 Mbits/sec,15,4,iperf -c 35.175.208.18 --dualtest --window 416k --time 15 ,,,,
i-037fff1e551bfc57a,c3.large,1540010941,15.0 sec,456 Mbits/sec,248 Mbits/sec,15,4,iperf -c 35.175.208.18 --dualtest --window 416k --time 15 ,,,,
i-037fff1e551bfc57a,c3.large,1540010941,15.0 sec,452 Mbits/sec,239 Mbits/sec,15,4,iperf -c 35.175.208.18 --dualtest --window 416k --time 15 ,,,,
i-037fff1e551bfc57a,c3.large,1540010941,15.0 sec,421 Mbits/sec,230 Mbits/sec,16,4,iperf -c 35.175.208.18 --dualtest --window 416k --time 15 ,,,,
i-037fff1e551bfc57a,c3.large,1540010941,15.0 sec,416 Mbits/sec,227 Mbits/sec,16,4,iperf -c 35.175.208.18 --dualtest --window 416k --time 15 ,,,,
i-037fff1e551bfc57a,c3.large,1540010941,15.0 sec,423 Mbits/sec,231 Mbits/sec,16,4,iperf -c 35.175.208.18 --dualtest --window 416k --time 15 ,,,,
i-088c6500ecc67d777,c3.large,1540010941,15.0 sec,550 Mbits/sec,459 Mbits/sec,9,9,iperf -c 54.174.198.125 --dualtest --window 416k --time 15 ,,,,
i-088c6500ecc67d777,c3.large,1540010941,15.0 sec,473 Mbits/sec,514 Mbits/sec,9,9,iperf -c 54.174.198.125 --dualtest --window 416k --time 15 ,,,,
i-088c6500ecc67d777,c3.large,1540010941,15.0 sec,474 Mbits/sec,472 Mbits/sec,9,9,iperf -c 54.174.198.125 --dualtest --window 416k --time 15 ,,,,
i-088c6500ecc67d777,c3.large,1540010941,15.0 sec,547 Mbits/sec,487 Mbits/sec,10,9,iperf -c 54.174.198.125 --dualtest --window 416k --time 15 ,,,,
i-088c6500ecc67d777,c3.large,1540010941,15.0 sec,475 Mbits/sec,464 Mbits/sec,10,9,iperf -c 54.174.198.125 --dualtest --window 416k --time 15 ,,,,
i-088c6500ecc67d777,c3.large,1540010941,15.0 sec,475 Mbits/sec,483 Mbits/sec,10,9,iperf -c 54.174.198.125 --dualtest --window 416k --time 15 ,,,,
i-088c6500ecc67d777,c3.large,1540010941,15.0 sec,551 Mbits/sec,356 Mbits/sec,11,9,iperf -c 54.174.198.125 --dualtest --window 416k --time 15 ,,,,
i-088c6500ecc67d777,c3.large,1540010941,15.0 sec,474 Mbits/sec,333 Mbits/sec,11,9,iperf -c 54.174.198.125 --dualtest --window 416k --time 15 ,,,,
i-088c6500ecc67d777,c3.large,1540010941,15.0 sec,475 Mbits/sec,364 Mbits/sec,11,9,iperf -c 54.174.198.125 --dualtest --window 416k --time 15 ,,,,
i-088c6500ecc67d777,c3.large,1540010941,15.0 sec,551 Mbits/sec,285 Mbits/sec,12,9,iperf -c 54.174.198.125 --dualtest --window 416k --time 15 ,,,,
i-088c6500ecc67d777,c3.large,1540010941,15.0 sec,476 Mbits/sec,257 Mbits/sec,12,9,iperf -c 54.174.198.125 --dualtest --window 416k --time 15 ,,,,
i-088c6500ecc67d777,c3.large,1540010941,15.0 sec,477 Mbits/sec,269 Mbits/sec,12,9,iperf -c 54.174.198.125 --dualtest --window 416k --time 15 ,,,,
i-088c6500ecc67d777,c3.large,1540010941,15.0 sec,522 Mbits/sec,286 Mbits/sec,13,9,iperf -c 54.174.198.125 --dualtest --window 416k --time 15 ,,,,
i-088c6500ecc67d777,c3.large,1540010941,15.0 sec,505 Mbits/sec,245 Mbits/sec,13,9,iperf -c 54.174.198.125 --dualtest --window 416k --time 15 ,,,,
i-088c6500ecc67d777,c3.large,1540010941,15.0 sec,477 Mbits/sec,254 Mbits/sec,13,9,iperf -c 54.174.198.125 --dualtest --window 416k --time 15 ,,,,
i-088c6500ecc67d777,c3.large,1540010941,15.0 sec,476 Mbits/sec,264 Mbits/sec,14,9,iperf -c 54.174.198.125 --dualtest --window 416k --time 15 ,,,,
i-088c6500ecc67d777,c3.large,1540010941,15.0 sec,481 Mbits/sec,223 Mbits/sec,14,9,iperf -c 54.174.198.125 --dualtest --window 416k --time 15 ,,,,
i-088c6500ecc67d777,c3.large,1540010941,15.0 sec,491 Mbits/sec,284 Mbits/sec,14,9,iperf -c 54.174.198.125 --dualtest --window 416k --time 15 ,,,,
i-088c6500ecc67d777,c3.large,1540010941,15.0 sec,449 Mbits/sec,223 Mbits/sec,15,9,iperf -c 54.174.198.125 --dualtest --window 416k --time 15 ,,,,
i-088c6500ecc67d777,c3.large,1540010941,15.0 sec,452 Mbits/sec,246 Mbits/sec,15,9,iperf -c 54.174.198.125 --dualtest --window 416k --time 15 ,,,,
i-088c6500ecc67d777,c3.large,1540010941,15.0 sec,446 Mbits/sec,249 Mbits/sec,15,9,iperf -c 54.174.198.125 --dualtest --window 416k --time 15 ,,,,
i-088c6500ecc67d777,c3.large,1540010941,15.0 sec,417 Mbits/sec,226 Mbits/sec,16,9,iperf -c 54.174.198.125 --dualtest --window 416k --time 15 ,,,,
i-088c6500ecc67d777,c3.large,1540010941,15.0 sec,421 Mbits/sec,219 Mbits/sec,16,9,iperf -c 54.174.198.125 --dualtest --window 416k --time 15 ,,,,
i-088c6500ecc67d777,c3.large,1540010941,15.0 sec,432 Mbits/sec,250 Mbits/sec,16,9,iperf -c 54.174.198.125 --dualtest --window 416k --time 15 ,,,,
