"","instanceID","testStartTime","computationTime","benchmarkTime","wallTime","set","vmID"
"776","i-0bb826504330a1f18","Thu May 17 07:02:45 2018",7.702,8.083,8.55376839637756,4,15
"777","i-0bb826504330a1f18","Thu May 17 07:02:54 2018",7.709,7.947,8.41735291481018,4,15
"778","i-0bb826504330a1f18","Thu May 17 07:03:02 2018",7.69,8.186,8.65964269638062,4,15
"779","i-0bb826504330a1f18","Thu May 17 07:03:11 2018",7.679,7.915,8.38304567337036,4,15
"780","i-0bb826504330a1f18","Thu May 17 07:03:20 2018",7.615,7.987,8.46498322486877,4,15
"281","i-09beebdc6ecc05b02","Thu May 17 07:02:01 2018",7.708,7.881,8.39338374137878,4,16
"282","i-09beebdc6ecc05b02","Thu May 17 07:02:10 2018",7.712,7.93,8.36451935768127,4,16
"283","i-09beebdc6ecc05b02","Thu May 17 07:02:18 2018",7.716,7.925,8.36361289024353,4,16
"284","i-09beebdc6ecc05b02","Thu May 17 07:02:27 2018",7.716,7.932,8.37360620498657,4,16
"285","i-09beebdc6ecc05b02","Thu May 17 07:02:36 2018",7.688,7.897,8.35003328323364,4,16
"286","i-09beebdc6ecc05b02","Thu May 17 07:02:44 2018",7.674,7.88,8.32608437538147,4,16
"287","i-09beebdc6ecc05b02","Thu May 17 07:02:53 2018",7.717,7.926,8.36445164680481,4,16
"288","i-09beebdc6ecc05b02","Thu May 17 07:03:01 2018",7.671,7.879,8.31124401092529,4,16
"289","i-09beebdc6ecc05b02","Thu May 17 07:03:10 2018",7.656,7.861,8.29709887504578,4,16
"290","i-09beebdc6ecc05b02","Thu May 17 07:03:18 2018",7.638,7.844,8.28017258644104,4,16
"1071","i-03db1fbbbb0d01b41","Thu May 17 07:05:01 2018",7.317,7.474,7.92505383491516,5,5
"1072","i-03db1fbbbb0d01b41","Thu May 17 07:05:09 2018",7.319,7.555,8.00087881088257,5,5
"1073","i-03db1fbbbb0d01b41","Thu May 17 07:05:17 2018",7.302,7.534,7.97648692131042,5,5
"1074","i-03db1fbbbb0d01b41","Thu May 17 07:05:26 2018",7.302,7.533,7.97544956207275,5,5
"1075","i-03db1fbbbb0d01b41","Thu May 17 07:05:34 2018",7.313,7.546,7.98625040054321,5,5
"1076","i-03db1fbbbb0d01b41","Thu May 17 07:05:42 2018",7.311,7.541,7.98554468154907,5,5
"1077","i-03db1fbbbb0d01b41","Thu May 17 07:05:50 2018",7.308,7.545,7.98718500137329,5,5
"1078","i-03db1fbbbb0d01b41","Thu May 17 07:05:59 2018",7.301,7.538,7.98210024833679,5,5
"1079","i-03db1fbbbb0d01b41","Thu May 17 07:06:07 2018",7.322,7.559,8.0100793838501,5,5
"1080","i-03db1fbbbb0d01b41","Thu May 17 07:06:15 2018",7.29,7.522,7.96872282028198,5,5
"451","i-065b552453939011e","Thu May 17 07:05:01 2018",7.72,7.887,8.38023829460144,5,6
"452","i-065b552453939011e","Thu May 17 07:05:10 2018",7.747,7.995,8.45296549797058,5,6
"453","i-065b552453939011e","Thu May 17 07:05:19 2018",7.671,7.913,8.37000370025635,5,6
"454","i-065b552453939011e","Thu May 17 07:05:27 2018",7.671,7.913,8.3737576007843,5,6
"455","i-065b552453939011e","Thu May 17 07:05:36 2018",7.714,7.954,8.42496418952942,5,6
"456","i-065b552453939011e","Thu May 17 07:05:45 2018",7.687,7.928,8.39057993888855,5,6
"457","i-065b552453939011e","Thu May 17 07:05:53 2018",7.661,7.902,8.36672210693359,5,6
"458","i-065b552453939011e","Thu May 17 07:06:02 2018",7.638,7.875,8.33657908439636,5,6
"459","i-065b552453939011e","Thu May 17 07:06:10 2018",7.663,7.909,8.36851835250854,5,6
"460","i-065b552453939011e","Thu May 17 07:06:19 2018",7.615,7.854,8.31245875358582,5,6
"1331","i-07aa0b29b97d2dc42","Thu May 17 07:05:02 2018",7.745,7.913,8.3713231086731,5,7
"1332","i-07aa0b29b97d2dc42","Thu May 17 07:05:10 2018",7.724,7.967,8.42376637458801,5,7
"1333","i-07aa0b29b97d2dc42","Thu May 17 07:05:19 2018",7.691,7.918,8.3744375705719,5,7
"1334","i-07aa0b29b97d2dc42","Thu May 17 07:05:28 2018",7.68,7.91,8.37167382240295,5,7
"1335","i-07aa0b29b97d2dc42","Thu May 17 07:05:36 2018",7.729,7.957,8.41797399520874,5,7
"1336","i-07aa0b29b97d2dc42","Thu May 17 07:05:45 2018",7.691,7.919,8.38165640830994,5,7
"1337","i-07aa0b29b97d2dc42","Thu May 17 07:05:53 2018",7.69,7.915,8.37159013748169,5,7
"1338","i-07aa0b29b97d2dc42","Thu May 17 07:06:02 2018",7.657,7.886,8.34662437438965,5,7
"1339","i-07aa0b29b97d2dc42","Thu May 17 07:06:11 2018",7.645,7.999,8.45691013336182,5,7
"1340","i-07aa0b29b97d2dc42","Thu May 17 07:06:19 2018",7.609,7.829,8.28366446495056,5,7
"1131","i-04fc25b74e71a9452","Thu May 17 07:05:01 2018",7.331,7.505,8.05981540679932,5,8
"1132","i-04fc25b74e71a9452","Thu May 17 07:05:10 2018",7.335,7.57,8.0346987247467,5,8
"1133","i-04fc25b74e71a9452","Thu May 17 07:05:18 2018",7.324,7.548,8.00006604194641,5,8
"1134","i-04fc25b74e71a9452","Thu May 17 07:05:26 2018",7.326,7.55,8.0115122795105,5,8
"1135","i-04fc25b74e71a9452","Thu May 17 07:05:34 2018",7.323,7.545,8.0037693977356,5,8
"1136","i-04fc25b74e71a9452","Thu May 17 07:05:43 2018",7.316,7.537,7.99417614936829,5,8
"1137","i-04fc25b74e71a9452","Thu May 17 07:05:51 2018",7.315,7.536,7.99797773361206,5,8
"1138","i-04fc25b74e71a9452","Thu May 17 07:05:59 2018",7.305,7.529,7.99098587036133,5,8
"1139","i-04fc25b74e71a9452","Thu May 17 07:06:07 2018",7.313,7.54,7.99987030029297,5,8
"1140","i-04fc25b74e71a9452","Thu May 17 07:06:16 2018",7.331,7.554,8.00862812995911,5,8
"171","i-09460d17936533b36","Thu May 17 07:05:02 2018",7.287,7.446,7.95767498016357,5,9
"172","i-09460d17936533b36","Thu May 17 07:05:10 2018",7.254,7.458,7.88853144645691,5,9
"173","i-09460d17936533b36","Thu May 17 07:05:18 2018",7.262,7.462,7.90494894981384,5,9
"174","i-09460d17936533b36","Thu May 17 07:05:26 2018",7.279,7.486,7.91620254516602,5,9
"175","i-09460d17936533b36","Thu May 17 07:05:34 2018",7.313,7.513,7.9470489025116,5,9
"176","i-09460d17936533b36","Thu May 17 07:05:42 2018",7.267,7.467,7.90694642066956,5,9
"177","i-09460d17936533b36","Thu May 17 07:05:50 2018",7.254,7.456,7.88601660728455,5,9
"178","i-09460d17936533b36","Thu May 17 07:05:59 2018",7.285,7.489,7.92859935760498,5,9
"179","i-09460d17936533b36","Thu May 17 07:06:07 2018",7.283,7.491,7.92397618293762,5,9
"180","i-09460d17936533b36","Thu May 17 07:06:15 2018",7.269,7.475,7.91011881828308,5,9
"971","i-0766f4e34cd7a2806","Thu May 17 07:05:02 2018",7.276,7.434,7.95067977905273,5,10
"972","i-0766f4e34cd7a2806","Thu May 17 07:05:10 2018",7.266,7.47,7.90876865386963,5,10
"973","i-0766f4e34cd7a2806","Thu May 17 07:05:18 2018",7.251,7.45,7.88278317451477,5,10
"974","i-0766f4e34cd7a2806","Thu May 17 07:05:26 2018",7.259,7.461,7.90349769592285,5,10
"975","i-0766f4e34cd7a2806","Thu May 17 07:05:34 2018",7.276,7.475,7.90694975852966,5,10
"976","i-0766f4e34cd7a2806","Thu May 17 07:05:42 2018",7.25,7.454,7.88882660865784,5,10
"977","i-0766f4e34cd7a2806","Thu May 17 07:05:50 2018",7.243,7.447,7.8791298866272,5,10
"978","i-0766f4e34cd7a2806","Thu May 17 07:05:59 2018",7.255,7.458,7.89630389213562,5,10
"979","i-0766f4e34cd7a2806","Thu May 17 07:06:07 2018",7.27,7.471,7.90471625328064,5,10
"980","i-0766f4e34cd7a2806","Thu May 17 07:06:15 2018",7.259,7.465,7.89887380599976,5,10
"41","i-0e2f3174a206a8fd8","Thu May 17 07:05:01 2018",7.742,7.904,8.43194842338562,5,11
"42","i-0e2f3174a206a8fd8","Thu May 17 07:05:10 2018",7.761,7.977,8.41992425918579,5,11
"43","i-0e2f3174a206a8fd8","Thu May 17 07:05:18 2018",7.692,7.906,8.34717035293579,5,11
"44","i-0e2f3174a206a8fd8","Thu May 17 07:05:27 2018",7.701,7.908,8.34881377220154,5,11
"45","i-0e2f3174a206a8fd8","Thu May 17 07:05:35 2018",7.78,7.991,8.43313646316528,5,11
"46","i-0e2f3174a206a8fd8","Thu May 17 07:05:44 2018",7.702,7.913,8.35807824134827,5,11
"47","i-0e2f3174a206a8fd8","Thu May 17 07:05:53 2018",7.686,7.895,8.33414196968079,5,11
"48","i-0e2f3174a206a8fd8","Thu May 17 07:06:01 2018",7.683,7.893,8.32979893684387,5,11
"49","i-0e2f3174a206a8fd8","Thu May 17 07:06:10 2018",7.674,7.887,8.32570743560791,5,11
"50","i-0e2f3174a206a8fd8","Thu May 17 07:06:18 2018",7.647,7.863,8.30134773254395,5,11
"1211","i-09172c03c58b3f6b2","Thu May 17 07:05:01 2018",7.726,7.896,8.42552971839905,5,12
"1212","i-09172c03c58b3f6b2","Thu May 17 07:05:10 2018",7.705,7.923,8.37318563461304,5,12
"1213","i-09172c03c58b3f6b2","Thu May 17 07:05:18 2018",7.655,7.865,8.30230855941772,5,12
"1214","i-09172c03c58b3f6b2","Thu May 17 07:05:27 2018",7.643,7.848,8.28884053230286,5,12
"1215","i-09172c03c58b3f6b2","Thu May 17 07:05:36 2018",7.711,7.914,8.3557140827179,5,12
"1216","i-09172c03c58b3f6b2","Thu May 17 07:05:44 2018",7.666,7.87,8.30997276306152,5,12
"1217","i-09172c03c58b3f6b2","Thu May 17 07:05:53 2018",7.641,7.845,8.29496598243713,5,12
"1218","i-09172c03c58b3f6b2","Thu May 17 07:06:01 2018",7.631,7.844,8.28818321228027,5,12
"1219","i-09172c03c58b3f6b2","Thu May 17 07:06:10 2018",7.618,7.826,8.26449108123779,5,12
"1220","i-09172c03c58b3f6b2","Thu May 17 07:06:18 2018",7.594,7.808,8.24770140647888,5,12
"511","i-00009adade1b31e7b","Thu May 17 07:05:02 2018",7.675,7.84,8.35863184928894,5,13
"512","i-00009adade1b31e7b","Thu May 17 07:05:10 2018",7.681,7.896,8.33482837677002,5,13
"513","i-00009adade1b31e7b","Thu May 17 07:05:19 2018",7.649,7.863,8.30087757110596,5,13
"514","i-00009adade1b31e7b","Thu May 17 07:05:27 2018",7.634,7.841,8.28127026557922,5,13
"515","i-00009adade1b31e7b","Thu May 17 07:05:36 2018",7.684,7.891,8.33218359947205,5,13
"516","i-00009adade1b31e7b","Thu May 17 07:05:44 2018",7.642,7.85,8.28829121589661,5,13
"517","i-00009adade1b31e7b","Thu May 17 07:05:53 2018",7.637,7.843,8.28118777275085,5,13
"518","i-00009adade1b31e7b","Thu May 17 07:06:01 2018",7.622,7.821,8.26394128799438,5,13
"519","i-00009adade1b31e7b","Thu May 17 07:06:10 2018",7.624,7.829,8.27061128616333,5,13
"520","i-00009adade1b31e7b","Thu May 17 07:06:18 2018",7.599,7.809,8.25375771522522,5,13
"641","i-01ecd3a6588e5aa89","Thu May 17 07:05:02 2018",7.673,7.842,8.31427812576294,5,14
"642","i-01ecd3a6588e5aa89","Thu May 17 07:05:10 2018",7.678,7.925,8.38822984695435,5,14
"643","i-01ecd3a6588e5aa89","Thu May 17 07:05:19 2018",7.65,7.902,8.357088804245,5,14
"644","i-01ecd3a6588e5aa89","Thu May 17 07:05:27 2018",7.637,7.878,8.33884406089783,5,14
"645","i-01ecd3a6588e5aa89","Thu May 17 07:05:36 2018",7.695,7.938,8.39970183372498,5,14
"646","i-01ecd3a6588e5aa89","Thu May 17 07:05:45 2018",7.651,7.898,8.36017656326294,5,14
"647","i-01ecd3a6588e5aa89","Thu May 17 07:05:53 2018",7.627,7.873,8.33424401283264,5,14
"648","i-01ecd3a6588e5aa89","Thu May 17 07:06:02 2018",7.631,7.881,8.34097933769226,5,14
"649","i-01ecd3a6588e5aa89","Thu May 17 07:06:10 2018",7.626,7.869,8.32500147819519,5,14
"650","i-01ecd3a6588e5aa89","Thu May 17 07:06:19 2018",7.581,7.82,8.27757835388184,5,14
"781","i-0bb826504330a1f18","Thu May 17 07:05:01 2018",7.703,7.868,8.33190965652466,5,15
"782","i-0bb826504330a1f18","Thu May 17 07:05:10 2018",7.744,7.979,8.45076370239258,5,15
"783","i-0bb826504330a1f18","Thu May 17 07:05:18 2018",7.683,8.041,8.51511716842651,5,15
"784","i-0bb826504330a1f18","Thu May 17 07:05:27 2018",7.684,7.916,8.38526844978333,5,15
"785","i-0bb826504330a1f18","Thu May 17 07:05:36 2018",7.715,7.95,8.42455434799194,5,15
"786","i-0bb826504330a1f18","Thu May 17 07:05:45 2018",7.695,7.93,8.40098261833191,5,15
"787","i-0bb826504330a1f18","Thu May 17 07:05:53 2018",7.684,7.927,8.40323233604431,5,15
"788","i-0bb826504330a1f18","Thu May 17 07:06:02 2018",7.653,7.882,8.35339879989624,5,15
"789","i-0bb826504330a1f18","Thu May 17 07:06:11 2018",7.669,7.907,8.38017678260803,5,15
"790","i-0bb826504330a1f18","Thu May 17 07:06:19 2018",7.628,7.857,8.31864738464355,5,15
"291","i-09beebdc6ecc05b02","Thu May 17 07:05:01 2018",7.713,7.881,8.36604738235474,5,16
"292","i-09beebdc6ecc05b02","Thu May 17 07:05:10 2018",7.718,7.935,8.37313938140869,5,16
"293","i-09beebdc6ecc05b02","Thu May 17 07:05:18 2018",7.659,7.863,8.30210041999817,5,16
"294","i-09beebdc6ecc05b02","Thu May 17 07:05:27 2018",7.66,7.86,8.29871201515198,5,16
"295","i-09beebdc6ecc05b02","Thu May 17 07:05:35 2018",7.74,7.945,8.38912868499756,5,16
"296","i-09beebdc6ecc05b02","Thu May 17 07:05:44 2018",7.687,7.896,8.33627915382385,5,16
"297","i-09beebdc6ecc05b02","Thu May 17 07:05:52 2018",7.654,7.86,8.29911756515503,5,16
"298","i-09beebdc6ecc05b02","Thu May 17 07:06:01 2018",7.653,7.862,8.30086231231689,5,16
"299","i-09beebdc6ecc05b02","Thu May 17 07:06:09 2018",7.663,7.868,8.30664706230164,5,16
"300","i-09beebdc6ecc05b02","Thu May 17 07:06:18 2018",7.619,7.825,8.26165866851807,5,16
"461","i-065b552453939011e","Thu May 17 07:08:02 2018",7.614,7.797,8.37133193016052,6,6
"462","i-065b552453939011e","Thu May 17 07:08:10 2018",7.678,7.925,8.38722109794617,6,6
"463","i-065b552453939011e","Thu May 17 07:08:19 2018",7.669,7.909,8.36942410469055,6,6
"464","i-065b552453939011e","Thu May 17 07:08:28 2018",7.646,7.887,8.3470139503479,6,6
"465","i-065b552453939011e","Thu May 17 07:08:36 2018",7.633,7.873,8.33444571495056,6,6
"466","i-065b552453939011e","Thu May 17 07:08:45 2018",7.66,7.898,8.36204266548157,6,6
"467","i-065b552453939011e","Thu May 17 07:08:54 2018",7.62,7.863,8.32262921333313,6,6
"468","i-065b552453939011e","Thu May 17 07:09:02 2018",7.625,7.872,8.33787512779236,6,6
"469","i-065b552453939011e","Thu May 17 07:09:11 2018",7.713,7.953,8.41520929336548,6,6
"470","i-065b552453939011e","Thu May 17 07:09:19 2018",7.627,7.861,8.31485223770142,6,6
"1341","i-07aa0b29b97d2dc42","Thu May 17 07:08:01 2018",7.624,7.788,8.24809956550598,6,7
"1342","i-07aa0b29b97d2dc42","Thu May 17 07:08:09 2018",7.711,7.946,8.40529417991638,6,7
"1343","i-07aa0b29b97d2dc42","Thu May 17 07:08:18 2018",7.714,7.942,8.40399885177612,6,7
"1344","i-07aa0b29b97d2dc42","Thu May 17 07:08:27 2018",7.677,7.906,8.36740374565125,6,7
"1345","i-07aa0b29b97d2dc42","Thu May 17 07:08:35 2018",7.651,7.877,8.33356881141663,6,7
"1346","i-07aa0b29b97d2dc42","Thu May 17 07:08:44 2018",7.678,7.904,8.36107730865479,6,7
"1347","i-07aa0b29b97d2dc42","Thu May 17 07:08:53 2018",7.674,7.899,8.35887455940247,6,7
"1348","i-07aa0b29b97d2dc42","Thu May 17 07:09:01 2018",7.651,7.88,8.34586071968079,6,7
"1349","i-07aa0b29b97d2dc42","Thu May 17 07:09:10 2018",7.726,7.953,8.41878628730774,6,7
"1350","i-07aa0b29b97d2dc42","Thu May 17 07:09:19 2018",7.661,7.885,8.34846544265747,6,7
"1141","i-04fc25b74e71a9452","Thu May 17 07:08:01 2018",7.287,7.447,7.90496277809143,6,8
"1142","i-04fc25b74e71a9452","Thu May 17 07:08:09 2018",7.279,7.502,7.9553325176239,6,8
"1143","i-04fc25b74e71a9452","Thu May 17 07:08:17 2018",7.307,7.529,7.98531460762024,6,8
"1144","i-04fc25b74e71a9452","Thu May 17 07:08:26 2018",7.278,7.5,7.95526480674744,6,8
"1145","i-04fc25b74e71a9452","Thu May 17 07:08:34 2018",7.304,7.525,7.98478293418884,6,8
"1146","i-04fc25b74e71a9452","Thu May 17 07:08:42 2018",7.274,7.496,7.95707416534424,6,8
"1147","i-04fc25b74e71a9452","Thu May 17 07:08:50 2018",7.308,7.534,7.99506211280823,6,8
"1148","i-04fc25b74e71a9452","Thu May 17 07:08:58 2018",7.285,7.511,7.97179269790649,6,8
"1149","i-04fc25b74e71a9452","Thu May 17 07:09:07 2018",7.289,7.513,7.97515487670898,6,8
"1150","i-04fc25b74e71a9452","Thu May 17 07:09:15 2018",7.282,7.5,7.95387673377991,6,8
"181","i-09460d17936533b36","Thu May 17 07:08:01 2018",7.241,7.4,7.90820479393005,6,9
"182","i-09460d17936533b36","Thu May 17 07:08:09 2018",7.216,7.423,7.84934377670288,6,9
"183","i-09460d17936533b36","Thu May 17 07:08:17 2018",7.243,7.442,7.86961126327515,6,9
"184","i-09460d17936533b36","Thu May 17 07:08:25 2018",7.232,7.431,7.86388039588928,6,9
"185","i-09460d17936533b36","Thu May 17 07:08:33 2018",7.261,7.458,7.89174938201904,6,9
"186","i-09460d17936533b36","Thu May 17 07:08:41 2018",7.248,7.447,7.88153386116028,6,9
"187","i-09460d17936533b36","Thu May 17 07:08:49 2018",7.231,7.435,7.86352825164795,6,9
"188","i-09460d17936533b36","Thu May 17 07:08:58 2018",7.256,7.462,7.89617729187012,6,9
"189","i-09460d17936533b36","Thu May 17 07:09:06 2018",7.253,7.455,7.88795590400696,6,9
"190","i-09460d17936533b36","Thu May 17 07:09:14 2018",7.25,7.451,7.88485026359558,6,9
"981","i-0766f4e34cd7a2806","Thu May 17 07:08:01 2018",7.232,7.391,7.89923334121704,6,10
"982","i-0766f4e34cd7a2806","Thu May 17 07:08:09 2018",7.225,7.43,7.85587334632874,6,10
"983","i-0766f4e34cd7a2806","Thu May 17 07:08:17 2018",7.225,7.427,7.85764813423157,6,10
"984","i-0766f4e34cd7a2806","Thu May 17 07:08:25 2018",7.241,7.439,7.87133264541626,6,10
"985","i-0766f4e34cd7a2806","Thu May 17 07:08:33 2018",7.251,7.446,7.87747573852539,6,10
"986","i-0766f4e34cd7a2806","Thu May 17 07:08:41 2018",7.229,7.43,7.86335897445679,6,10
"987","i-0766f4e34cd7a2806","Thu May 17 07:08:49 2018",7.251,7.45,7.886643409729,6,10
"988","i-0766f4e34cd7a2806","Thu May 17 07:08:57 2018",7.233,7.435,7.86939787864685,6,10
"989","i-0766f4e34cd7a2806","Thu May 17 07:09:06 2018",7.234,7.437,7.87123537063599,6,10
"990","i-0766f4e34cd7a2806","Thu May 17 07:09:14 2018",7.258,7.466,7.90159153938293,6,10
"51","i-0e2f3174a206a8fd8","Thu May 17 07:08:02 2018",7.664,7.835,8.27417898178101,6,11
"52","i-0e2f3174a206a8fd8","Thu May 17 07:08:10 2018",7.7,7.909,8.34494924545288,6,11
"53","i-0e2f3174a206a8fd8","Thu May 17 07:08:19 2018",7.692,7.903,8.34059405326843,6,11
"54","i-0e2f3174a206a8fd8","Thu May 17 07:08:27 2018",7.68,7.893,8.33064985275269,6,11
"55","i-0e2f3174a206a8fd8","Thu May 17 07:08:36 2018",7.67,7.884,8.32350635528564,6,11
"56","i-0e2f3174a206a8fd8","Thu May 17 07:08:44 2018",7.687,7.902,8.33910918235779,6,11
"57","i-0e2f3174a206a8fd8","Thu May 17 07:08:53 2018",7.703,7.915,8.35449552536011,6,11
"58","i-0e2f3174a206a8fd8","Thu May 17 07:09:02 2018",7.684,7.89,8.33312654495239,6,11
"59","i-0e2f3174a206a8fd8","Thu May 17 07:09:10 2018",7.747,7.959,8.40288591384888,6,11
"60","i-0e2f3174a206a8fd8","Thu May 17 07:09:19 2018",7.679,7.893,8.33382821083069,6,11
"1221","i-09172c03c58b3f6b2","Thu May 17 07:08:02 2018",7.611,7.79,8.32357335090637,6,12
"1222","i-09172c03c58b3f6b2","Thu May 17 07:08:10 2018",7.651,7.873,8.31029033660889,6,12
"1223","i-09172c03c58b3f6b2","Thu May 17 07:08:19 2018",7.64,7.848,8.29117846488953,6,12
"1224","i-09172c03c58b3f6b2","Thu May 17 07:08:27 2018",7.646,7.857,8.29731869697571,6,12
"1225","i-09172c03c58b3f6b2","Thu May 17 07:08:36 2018",7.642,7.856,8.29664874076843,6,12
"1226","i-09172c03c58b3f6b2","Thu May 17 07:08:44 2018",7.649,7.861,8.305743932724,6,12
"1227","i-09172c03c58b3f6b2","Thu May 17 07:08:53 2018",7.638,7.847,8.28965663909912,6,12
"1228","i-09172c03c58b3f6b2","Thu May 17 07:09:01 2018",7.63,7.84,8.28265786170959,6,12
"1229","i-09172c03c58b3f6b2","Thu May 17 07:09:10 2018",7.697,7.908,8.35162115097046,6,12
"1230","i-09172c03c58b3f6b2","Thu May 17 07:09:18 2018",7.619,7.827,8.26719331741333,6,12
"521","i-00009adade1b31e7b","Thu May 17 07:08:01 2018",7.584,7.749,8.26715064048767,6,13
"522","i-00009adade1b31e7b","Thu May 17 07:08:09 2018",7.672,7.886,8.32184815406799,6,13
"523","i-00009adade1b31e7b","Thu May 17 07:08:18 2018",7.631,7.842,8.28260588645935,6,13
"524","i-00009adade1b31e7b","Thu May 17 07:08:27 2018",7.637,7.85,8.29125118255615,6,13
"525","i-00009adade1b31e7b","Thu May 17 07:08:35 2018",7.635,7.848,8.29115462303162,6,13
"526","i-00009adade1b31e7b","Thu May 17 07:08:44 2018",7.622,7.834,8.27191758155823,6,13
"527","i-00009adade1b31e7b","Thu May 17 07:08:52 2018",7.601,7.809,8.25230264663696,6,13
"528","i-00009adade1b31e7b","Thu May 17 07:09:00 2018",7.576,7.782,8.22265005111694,6,13
"529","i-00009adade1b31e7b","Thu May 17 07:09:09 2018",7.661,7.872,8.31033945083618,6,13
"530","i-00009adade1b31e7b","Thu May 17 07:09:17 2018",7.576,7.8,8.24429225921631,6,13
"651","i-01ecd3a6588e5aa89","Thu May 17 07:08:02 2018",7.592,7.773,8.34921622276306,6,14
"652","i-01ecd3a6588e5aa89","Thu May 17 07:08:10 2018",7.64,7.895,8.35366940498352,6,14
"653","i-01ecd3a6588e5aa89","Thu May 17 07:08:19 2018",7.634,7.873,8.33395886421204,6,14
"654","i-01ecd3a6588e5aa89","Thu May 17 07:08:28 2018",7.647,7.885,8.3429388999939,6,14
"655","i-01ecd3a6588e5aa89","Thu May 17 07:08:36 2018",7.611,7.85,8.30720901489258,6,14
"656","i-01ecd3a6588e5aa89","Thu May 17 07:08:45 2018",7.619,7.858,8.31413960456848,6,14
"657","i-01ecd3a6588e5aa89","Thu May 17 07:08:53 2018",7.63,7.88,8.45353174209595,6,14
"658","i-01ecd3a6588e5aa89","Thu May 17 07:09:02 2018",7.605,7.844,8.29866003990173,6,14
"659","i-01ecd3a6588e5aa89","Thu May 17 07:09:11 2018",7.664,7.902,8.36084723472595,6,14
"660","i-01ecd3a6588e5aa89","Thu May 17 07:09:19 2018",7.59,7.827,8.28232526779175,6,14
"791","i-0bb826504330a1f18","Thu May 17 07:08:01 2018",7.617,7.78,8.24060463905334,6,15
"792","i-0bb826504330a1f18","Thu May 17 07:08:09 2018",7.694,7.938,8.40783619880676,6,15
"793","i-0bb826504330a1f18","Thu May 17 07:08:18 2018",7.717,7.95,8.42151832580566,6,15
"794","i-0bb826504330a1f18","Thu May 17 07:08:27 2018",7.687,7.925,8.40353631973267,6,15
"795","i-0bb826504330a1f18","Thu May 17 07:08:35 2018",7.662,7.89,8.36119961738586,6,15
"796","i-0bb826504330a1f18","Thu May 17 07:08:44 2018",7.666,7.9,8.3713047504425,6,15
"797","i-0bb826504330a1f18","Thu May 17 07:08:53 2018",7.678,7.915,8.39042520523071,6,15
"798","i-0bb826504330a1f18","Thu May 17 07:09:01 2018",7.645,7.904,8.37973165512085,6,15
"799","i-0bb826504330a1f18","Thu May 17 07:09:10 2018",7.729,8.079,8.5558762550354,6,15
"800","i-0bb826504330a1f18","Thu May 17 07:09:19 2018",7.631,7.866,8.3349244594574,6,15
"301","i-09beebdc6ecc05b02","Thu May 17 07:08:02 2018",7.615,7.783,8.29080176353455,6,16
"302","i-09beebdc6ecc05b02","Thu May 17 07:08:10 2018",7.708,7.916,8.35309982299805,6,16
"303","i-09beebdc6ecc05b02","Thu May 17 07:08:19 2018",7.658,7.865,8.30206251144409,6,16
"304","i-09beebdc6ecc05b02","Thu May 17 07:08:27 2018",7.655,7.856,8.30009841918945,6,16
"305","i-09beebdc6ecc05b02","Thu May 17 07:08:36 2018",7.676,7.882,8.31979489326477,6,16
"306","i-09beebdc6ecc05b02","Thu May 17 07:08:44 2018",7.658,7.863,8.30529594421387,6,16
"307","i-09beebdc6ecc05b02","Thu May 17 07:08:53 2018",7.655,7.864,8.3008885383606,6,16
"308","i-09beebdc6ecc05b02","Thu May 17 07:09:01 2018",7.657,7.856,8.2961163520813,6,16
"309","i-09beebdc6ecc05b02","Thu May 17 07:09:10 2018",7.728,7.934,8.37969350814819,6,16
"310","i-09beebdc6ecc05b02","Thu May 17 07:09:18 2018",7.646,7.848,8.28706502914429,6,16
"1351","i-07aa0b29b97d2dc42","Thu May 17 07:11:01 2018",7.422,7.585,8.04402256011963,7,7
"1352","i-07aa0b29b97d2dc42","Thu May 17 07:11:09 2018",7.409,7.639,8.09988689422607,7,7
"1353","i-07aa0b29b97d2dc42","Thu May 17 07:11:18 2018",7.459,7.68,8.13412928581238,7,7
"1354","i-07aa0b29b97d2dc42","Thu May 17 07:11:26 2018",7.397,7.621,8.07634234428406,7,7
"1355","i-07aa0b29b97d2dc42","Thu May 17 07:11:35 2018",7.422,7.649,8.10449075698853,7,7
"1356","i-07aa0b29b97d2dc42","Thu May 17 07:11:43 2018",7.414,7.64,8.09980392456055,7,7
"1357","i-07aa0b29b97d2dc42","Thu May 17 07:11:51 2018",7.442,7.669,8.12846279144287,7,7
"1358","i-07aa0b29b97d2dc42","Thu May 17 07:12:00 2018",7.418,7.645,8.10327291488647,7,7
"1359","i-07aa0b29b97d2dc42","Thu May 17 07:12:08 2018",7.413,7.641,8.09787178039551,7,7
"1360","i-07aa0b29b97d2dc42","Thu May 17 07:12:16 2018",7.411,7.636,8.10289120674133,7,7
"1151","i-04fc25b74e71a9452","Thu May 17 07:11:01 2018",7.262,7.421,7.88188934326172,7,8
"1152","i-04fc25b74e71a9452","Thu May 17 07:11:09 2018",7.286,7.511,7.97207570075989,7,8
"1153","i-04fc25b74e71a9452","Thu May 17 07:11:18 2018",7.296,7.521,7.98897290229797,7,8
"1154","i-04fc25b74e71a9452","Thu May 17 07:11:26 2018",7.291,7.513,7.97789120674133,7,8
"1155","i-04fc25b74e71a9452","Thu May 17 07:11:34 2018",7.27,7.492,7.95749044418335,7,8
"1156","i-04fc25b74e71a9452","Thu May 17 07:11:42 2018",7.282,7.51,7.97034406661987,7,8
